,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,2020-08-21,Fri,Ekstraklasa,Regular season,Away,L 1–2,Lech Poznań,Zagłębie Lubin,Y,DM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/c7533fca/Zaglebie-Lubin-Lech-Poznan-August-21-2020-Ekstraklasa,0.0,0.5,0.5
1,1,1,1,2020-08-27,Thu,Europa Lg,First qualifying round,Home,W 3–0,pl Lech Poznań,lv Valmieras FK,Y,,90,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/fc9620f7/Lech-Poznan-Valmieras-FK-August-27-2020-Europa-League,1.0,0.5,0.5
2,2,2,2,2020-08-30,Sun,Ekstraklasa,Regular season,Home,D 2–2,Lech Poznań,Wisła Płock,Y,DM,90,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/7e00b2ce/Lech-Poznan-Wisla-Plock-August-30-2020-Ekstraklasa,0.5,0.5,0.5
3,3,3,3,2020-09-04,Fri,UEFA Nations League,League A,Away,L 0–1,pl Poland,nl Netherlands,N,,14,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/bdb9cb81/Netherlands-Poland-September-4-2020-UEFA-Nations-League,0.0,0.5,0.5
4,4,4,4,2020-09-12,Sat,Ekstraklasa,Regular season,Away,D 3–3,Lech Poznań,Śląsk Wrocław,Y,DM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/bf60e4d8/Slask-Wroclaw-Lech-Poznan-September-12-2020-Ekstraklasa,0.5,0.5,0.5
5,5,5,5,2020-09-16,Wed,Europa Lg,Second qualifying round,Away,W 3–0,pl Lech Poznań,se Hammarby,Y,DM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/98c5b5a3/Hammarby-Lech-Poznan-September-16-2020-Europa-League,1.0,0.3333333333333333,0.5
6,6,6,6,2020-09-20,Sun,Ekstraklasa,Regular season,Home,W 1–0,Lech Poznań,Warta Poznań,Y,DM,90,1,0,1,1,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/3382a2ed/Lech-Poznan-Warta-Poznan-September-20-2020-Ekstraklasa,1.0,0.5,0.5
7,7,7,7,2020-09-23,Wed,Europa Lg,Third qualifying round,Away,W 5–0,pl Lech Poznań,cy Apollon,Y,DM,72,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/7297901f/Apollon-Lech-Poznan-September-23-2020-Europa-League,1.0,0.8333333333333334,0.5
8,8,8,8,2020-10-01,Thu,Europa Lg,Play-off round,Away,W 2–1,pl Lech Poznań,be Charleroi,Y,DM,90,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/26468520/Charleroi-Lech-Poznan-October-1-2020-Europa-League,1.0,1.0,0.5
9,9,9,9,2020-10-04,Sun,Ekstraklasa,Regular season,Away,W 4–1,Lech Poznań,Piast Gliwice,Y,DM,66,1,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/f637d3ae/Piast-Gliwice-Lech-Poznan-October-4-2020-Ekstraklasa,1.0,1.0,0.5
10,10,10,10,2020-10-07,Wed,Friendlies (M),Friendlies (M),Home,W 5–1,pl Poland,fi Finland,Y,CM,60,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/dabfda8c/Poland-Finland-October-7-2020-Friendlies-M,1.0,1.0,0.5
11,11,11,11,2020-10-11,Sun,UEFA Nations League,League A,Home,D 0–0,pl Poland,it Italy,Y,DM,90,0,0,0,0,1.0,1.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/c940abe8/Poland-Italy-October-11-2020-UEFA-Nations-League,0.5,1.0,0.5
12,12,12,12,2020-10-17,Sat,Ekstraklasa,Regular season,Away,L 1–2,Lech Poznań,Jagiellonia,Y,CM,90,1,0,1,1,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/a45eabd3/Jagiellonia-Lech-Poznan-October-17-2020-Ekstraklasa,0.0,0.8333333333333334,0.5
13,13,13,13,2020-10-22,Thu,Europa Lg,Group stage,Home,L 2–4,pl Lech Poznań,pt Benfica,Y,CM,90,0,0,0,0,6.0,3.0,0,0,66.0,1.0,1.0,0.0,0.2,0.2,0.0,3.0,1.0,37.0,50.0,74.0,6.0,35.0,3.0,4.0,2.0,/en/matches/dde42d3c/Lech-Poznan-Benfica-October-22-2020-Europa-League,0.0,0.5,0.5
14,14,14,14,2020-10-25,Sun,Ekstraklasa,Regular season,Home,D 1–1,Lech Poznań,Cracovia,Y,DM,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/38c6d33f/Lech-Poznan-Cracovia-October-25-2020-Ekstraklasa,0.5,0.1666666666666666,0.5
15,15,15,15,2020-10-29,Thu,Europa Lg,Group stage,Away,L 0–1,pl Lech Poznań,sct Rangers,Y,CM,90,0,0,0,0,4.0,0.0,0,0,76.0,4.0,0.0,1.0,0.2,0.2,0.0,1.0,0.0,44.0,60.0,73.3,6.0,45.0,3.0,3.0,2.0,/en/matches/26498d0f/Rangers-Lech-Poznan-October-29-2020-Europa-League,0.0,0.1666666666666666,0.5
16,16,16,16,2020-11-05,Thu,Europa Lg,Group stage,Home,W 3–1,pl Lech Poznań,be Standard Liège,Y,CM,90,0,0,0,0,2.0,0.0,0,0,88.0,5.0,0.0,1.0,0.1,0.1,0.0,2.0,1.0,56.0,74.0,75.7,6.0,48.0,6.0,3.0,3.0,/en/matches/9bfc7e6b/Lech-Poznan-Standard-Liege-November-5-2020-Europa-League,1.0,0.1666666666666666,0.5
17,17,17,17,2020-11-08,Sun,Ekstraklasa,Regular season,Away,L 1–2,Lech Poznań,Legia Warsaw,Y,DM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/2b4d2d90/Legia-Warsaw-Lech-Poznan-November-8-2020-Ekstraklasa,0.0,0.5,0.5
18,18,18,18,2020-11-11,Wed,Friendlies (M),Friendlies (M),Home,W 2–0,pl Poland,ua Ukraine,N,,29,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/7db9a6e6/Poland-Ukraine-November-11-2020-Friendlies-M,1.0,0.3333333333333333,0.5
19,19,19,19,2020-11-15,Sun,UEFA Nations League,League A,Away,L 0–2,pl Poland,it Italy,Y,DM,45,0,0,0,0,0.0,0.0,0,0,,,3.0,,,,,,,,,,,,,,,/en/matches/c5e1e6a0/Italy-Poland-November-15-2020-UEFA-Nations-League,0.0,0.6666666666666666,0.5
20,20,20,20,2020-11-18,Wed,UEFA Nations League,League A,Home,L 1–2,pl Poland,nl Netherlands,N,,20,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/f8ca734b/Poland-Netherlands-November-18-2020-UEFA-Nations-League,0.0,0.3333333333333333,0.5
21,21,21,21,2020-11-22,Sun,Ekstraklasa,Regular season,Home,D 3–3,Lech Poznań,RKS Raków,Y,DM,90,1,0,1,1,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/e3658071/Lech-Poznan-RKS-Rakow-November-22-2020-Ekstraklasa,0.5,0.3333333333333333,0.5
22,22,22,22,2020-11-26,Thu,Europa Lg,Group stage,Away,L 1–2,pl Lech Poznań,be Standard Liège,Y,CM,77,0,0,0,0,3.0,0.0,0,0,76.0,3.0,1.0,0.0,0.1,0.1,0.0,3.0,0.0,53.0,65.0,81.5,9.0,48.0,0.0,1.0,1.0,/en/matches/78e20020/Standard-Liege-Lech-Poznan-November-26-2020-Europa-League,0.0,0.1666666666666666,0.5
23,23,23,23,2020-11-30,Mon,Ekstraklasa,Regular season,Away,W 1–0,Lech Poznań,Lechia Gdańsk,Y,DM,77,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/307764d4/Lechia-Gdansk-Lech-Poznan-November-30-2020-Ekstraklasa,1.0,0.1666666666666666,0.5
24,24,24,24,2020-12-03,Thu,Europa Lg,Group stage,Away,L 0–4,pl Lech Poznań,pt Benfica,N,CM,9,0,0,0,0,0.0,0.0,0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,55.6,1.0,5.0,1.0,1.0,1.0,/en/matches/4bb6eed7/Benfica-Lech-Poznan-December-3-2020-Europa-League,0.0,0.5,0.5
25,25,25,25,2020-12-06,Sun,Ekstraklasa,Regular season,Home,W 4–0,Lech Poznań,Podbeskidzie,Y,DM,80,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/a981e14e/Lech-Poznan-Podbeskidzie-December-6-2020-Ekstraklasa,1.0,0.3333333333333333,0.5
26,26,26,26,2020-12-10,Thu,Europa Lg,Group stage,Home,L 0–2,pl Lech Poznań,sct Rangers,N,CM,45,0,0,0,0,2.0,0.0,0,0,38.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,29.0,62.1,2.0,22.0,1.0,3.0,1.0,/en/matches/ab5ab93e/Lech-Poznan-Rangers-December-10-2020-Europa-League,0.0,0.6666666666666666,0.5
27,27,27,27,2020-12-13,Sun,Ekstraklasa,Regular season,Away,D 1–1,Lech Poznań,Stal Mielec,Y,DM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/ba193ff2/Stal-Mielec-Lech-Poznan-December-13-2020-Ekstraklasa,0.5,0.3333333333333333,0.5
28,28,28,28,2020-12-16,Wed,Ekstraklasa,Regular season,Home,L 0–4,Lech Poznań,Pogoń Szczecin,Y,DM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/33612535/Lech-Poznan-Pogon-Szczecin-December-16-2020-Ekstraklasa,0.0,0.5,0.5
29,29,29,29,2020-12-19,Sat,Ekstraklasa,Regular season,Home,L 0–1,Lech Poznań,Wisła Kraków,Y,DM,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/574def8f/Lech-Poznan-Wisla-Krakow-December-19-2020-Ekstraklasa,0.0,0.1666666666666666,0.5
30,30,30,30,2021-02-10,Wed,FA Cup,Fifth round proper,Away,L 0–1,Brighton,Leicester City,Y,CM,90,0,0,0,0,1.0,0.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/96f85815/Leicester-City-Brighton-and-Hove-Albion-February-10-2021-FA-Cup,0.0,0.1666666666666666,0.5
31,31,31,31,2021-02-27,Sat,Premier League,Matchweek 26,Away,L 0–1,Brighton,West Brom,N,CB,7,0,0,0,0,1.0,0.0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,37.5,1.0,6.0,0.0,1.0,1.0,/en/matches/ff18265a/West-Bromwich-Albion-Brighton-and-Hove-Albion-February-27-2021-Premier-League,0.0,0.0,0.5
32,32,32,32,2021-03-14,Sun,Premier League,Matchweek 28,Away,W 2–1,Brighton,Southampton,N,FW,5,0,0,0,0,0.0,0.0,0,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,/en/matches/b40eb9c6/Southampton-Brighton-and-Hove-Albion-March-14-2021-Premier-League,1.0,0.0,0.5
33,33,33,33,2021-03-20,Sat,Premier League,Matchweek 29,Home,W 3–0,Brighton,Newcastle Utd,Y,WB,88,0,0,0,0,3.0,2.0,0,0,53.0,4.0,0.0,1.0,0.3,0.3,0.0,1.0,0.0,30.0,38.0,78.9,9.0,30.0,3.0,3.0,2.0,/en/matches/1daf63a9/Brighton-and-Hove-Albion-Newcastle-United-March-20-2021-Premier-League,1.0,0.3333333333333333,0.5
34,34,34,34,2021-03-25,Thu,WCQ,First round,Away,D 3–3,pl Poland,hu Hungary,Y,CM,58,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/5927d4f9/Hungary-Poland-March-25-2021-WCQ----UEFA-M,0.5,0.6666666666666666,0.5
35,35,35,35,2021-03-31,Wed,WCQ,First round,Away,L 1–2,pl Poland,eng England,Y,CM,90,1,0,0,0,1.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/3b0947fb/England-Poland-March-31-2021-WCQ----UEFA-M,0.0,0.8333333333333334,0.5
36,36,36,36,2021-04-04,Sun,Premier League,Matchweek 30,Away,L 1–2,Brighton,Manchester Utd,Y,WB,86,0,0,0,0,1.0,0.0,0,0,42.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,35.0,65.7,3.0,18.0,1.0,1.0,0.0,/en/matches/de17a70e/Manchester-United-Brighton-and-Hove-Albion-April-4-2021-Premier-League,0.0,0.5,0.5
37,37,37,37,2021-04-12,Mon,Premier League,Matchweek 31,Home,D 0–0,Brighton,Everton,Y,WB,86,0,0,0,0,4.0,0.0,0,0,46.0,4.0,0.0,4.0,0.1,0.1,0.1,2.0,0.0,15.0,30.0,50.0,1.0,18.0,0.0,0.0,0.0,/en/matches/ac6ac8f8/Brighton-and-Hove-Albion-Everton-April-12-2021-Premier-League,0.5,0.1666666666666666,0.5
38,38,38,38,2021-04-20,Tue,Premier League,Matchweek 32,Away,D 0–0,Brighton,Chelsea,N,FW,5,0,0,0,0,0.0,0.0,0,0,11.0,1.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,8.0,8.0,100.0,1.0,3.0,1.0,0.0,0.0,/en/matches/07b4e58b/Chelsea-Brighton-and-Hove-Albion-April-20-2021-Premier-League,0.5,0.1666666666666666,0.5
