,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2021-08-14,Sat,Matchweek 3,Away,D 1–1,Chelsea,Liverpool,N,"On matchday squad, but did not play",/en/matches/78aa75e6/Liverpool-Chelsea-August-28-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
1,2021-08-14,Sat,Matchweek 4,Home,W 3–0,Chelsea,Aston Villa,N,AM,9,1,0,0,1,0,0,1,0,0,,0,,1,4,0,0,0,0,0,0,1,1,/en/matches/67bbc3a5/Chelsea-Aston-Villa-September-11-2021-Premier-League
2,2021-08-14,Sun,Matchweek 5,Away,W 3–0,Chelsea,Tottenham,N,FW,21,13,0,0,1,12,3,13,0,0,,0,,10,43,26,1,2,1,2,1,11,6,/en/matches/eaf98461/Tottenham-Hotspur-Chelsea-September-19-2021-Premier-League
3,2021-08-14,Sat,Matchweek 6,Home,L 0–1,Chelsea,Manchester City,Y,"FW,AM",90,27,0,7,6,15,4,27,3,0,0.0,3,100.0,12,125,25,3,0,1,1,0,16,5,/en/matches/fc59faf7/Chelsea-Manchester-City-September-25-2021-Premier-League
4,2021-08-14,Sat,Matchweek 7,Home,W 3–1,Chelsea,Southampton,Y,AM,90,42,0,2,18,24,8,42,4,2,50.0,2,50.0,23,164,99,5,2,3,5,4,31,12,/en/matches/a6466617/Chelsea-Southampton-October-2-2021-Premier-League
5,2021-08-14,Sat,Matchweek 8,Away,W 1–0,Chelsea,Brentford,Y,FW,90,42,0,0,15,27,7,42,2,1,50.0,1,50.0,25,186,120,4,1,2,0,0,37,10,/en/matches/866cfb1f/Brentford-Chelsea-October-16-2021-Premier-League
6,2021-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2021-08-14,Sat,Matchweek 12,Away,W 3–0,Chelsea,Leicester City,N,"On matchday squad, but did not play",/en/matches/2fd486d6/Leicester-City-Chelsea-November-20-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
8,2021-08-14,Sun,Matchweek 13,Home,D 1–1,Chelsea,Manchester Utd,Y,FW,81,26,0,1,8,17,11,26,2,1,50.0,1,50.0,17,117,82,4,2,1,4,0,19,7,/en/matches/08b3c5d8/Chelsea-Manchester-United-November-28-2021-Premier-League
9,2021-08-14,Wed,Matchweek 14,Away,W 2–1,Chelsea,Watford,N,"On matchday squad, but did not play",/en/matches/f475576b/Watford-Chelsea-December-1-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
10,2021-08-14,Sat,Matchweek 15,Away,L 2–3,Chelsea,West Ham,N,"On matchday squad, but did not play",/en/matches/776aa8ab/West-Ham-United-Chelsea-December-4-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
11,2021-08-14,Sat,Matchweek 16,Home,W 3–2,Chelsea,Leeds United,Y,LW,73,28,0,4,9,16,3,28,1,0,0.0,1,100.0,11,104,34,1,0,2,2,2,20,5,/en/matches/6ad3036b/Chelsea-Leeds-United-December-11-2021-Premier-League
12,2021-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2021-08-14,Sat,Matchweek 22,Away,L 0–1,Chelsea,Manchester City,N,"RM,AM",22,9,0,1,2,6,2,9,0,0,,0,,7,29,14,1,0,0,1,0,7,4,/en/matches/febd7f38/Manchester-City-Chelsea-January-15-2022-Premier-League
14,2021-08-14,Tue,Matchweek 24,Away,D 1–1,Chelsea,Brighton,N,AM,11,12,0,3,2,7,4,12,1,0,0.0,1,100.0,9,137,81,4,0,3,1,1,10,5,/en/matches/b4c9c369/Brighton-and-Hove-Albion-Chelsea-January-18-2022-Premier-League
15,2021-08-14,Sun,Matchweek 23,Home,W 2–0,Chelsea,Tottenham,N,"On matchday squad, but did not play",/en/matches/29e164e3/Chelsea-Tottenham-Hotspur-January-23-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
16,2021-08-14,Sat,Matchweek 26,Away,W 1–0,Chelsea,Crystal Palace,N,"On matchday squad, but did not play",/en/matches/ddd2eed6/Crystal-Palace-Chelsea-February-19-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
17,2021-08-14,Sat,Matchweek 28,Away,W 4–0,Chelsea,Burnley,N,AM,13,7,0,0,5,2,1,7,2,0,0.0,2,100.0,3,10,0,0,0,0,0,0,5,1,/en/matches/926192f8/Burnley-Chelsea-March-5-2022-Premier-League
18,2021-08-14,Thu,Matchweek 30,Away,W 3–1,Chelsea,Norwich City,Y,AM,85,45,1,1,16,28,4,45,1,0,0.0,1,100.0,22,123,47,1,3,1,2,0,40,7,/en/matches/4371c286/Norwich-City-Chelsea-March-10-2022-Premier-League
19,2021-08-14,Sun,Matchweek 29,Home,W 1–0,Chelsea,Newcastle Utd,Y,LW,62,21,0,1,6,15,4,21,0,0,,0,,13,36,18,1,0,1,3,1,17,5,/en/matches/0dcf103b/Chelsea-Newcastle-United-March-13-2022-Premier-League
20,2021-08-14,Sat,Matchweek 31,Home,L 1–4,Chelsea,Brentford,Y,LW,63,33,1,3,7,23,4,33,2,0,0.0,2,100.0,26,117,22,1,0,1,1,2,26,4,/en/matches/c0037074/Chelsea-Brentford-April-2-2022-Premier-League
21,2021-08-14,Sat,Matchweek 32,Away,W 6–0,Chelsea,Southampton,Y,FW,90,48,0,0,17,32,10,48,2,1,50.0,1,50.0,23,172,88,3,2,3,1,2,43,15,/en/matches/70d15cf0/Southampton-Chelsea-April-9-2022-Premier-League
22,2021-08-14,Wed,Matchweek 25,Home,L 2–4,Chelsea,Arsenal,Y,FW,90,54,0,4,16,35,11,54,4,1,25.0,3,75.0,39,280,111,4,1,3,2,2,45,14,/en/matches/cf8c0df6/North-West-London-Derby-Chelsea-Arsenal-April-20-2022-Premier-League
23,2021-08-14,Sun,Matchweek 34,Home,W 1–0,Chelsea,West Ham,Y,FW,75,39,0,0,12,27,9,39,2,0,0.0,2,100.0,22,128,33,2,0,2,1,0,29,6,/en/matches/cfcd90ed/Chelsea-West-Ham-United-April-24-2022-Premier-League
24,2021-08-14,Thu,Matchweek 37,Away,D 1–1,Chelsea,Manchester Utd,Y,FW,70,34,0,0,11,23,4,34,0,0,,0,,18,151,79,4,3,0,0,1,31,10,/en/matches/39f0deaa/Manchester-United-Chelsea-April-28-2022-Premier-League
25,2021-08-14,Sun,Matchweek 35,Away,L 0–1,Chelsea,Everton,Y,FW,67,20,0,0,9,11,2,20,1,1,100.0,0,0.0,13,63,21,1,0,0,2,2,17,9,/en/matches/4ed4a295/Everton-Chelsea-May-1-2022-Premier-League
26,2021-08-14,Sat,Matchweek 36,Home,D 2–2,Chelsea,Wolves,Y,FW,90,21,0,3,3,16,8,21,3,2,66.7,1,33.3,12,143,83,5,1,4,2,1,13,7,/en/matches/7c8a79d2/Chelsea-Wolverhampton-Wanderers-May-7-2022-Premier-League
27,2021-08-14,Wed,Matchweek 33,Away,W 3–0,Chelsea,Leeds United,N,"On matchday squad, but did not play",/en/matches/6f225dc6/Leeds-United-Chelsea-May-11-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
