,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2021-10-02,Sat,Premier League,Matchweek 7,Home,W 3–1,Chelsea,Southampton,Y,AM,90,1,0,0,0,6.0,4.0,0,0,42.0,1.0,0.0,3.0,1.3,1.3,0.0,5.0,0.0,14.0,21.0,66.7,2.0,23.0,5.0,4.0,2.0,/en/matches/a6466617/Chelsea-Southampton-October-2-2021-Premier-League,1.0,0.5,0.369047619047619
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-10-08,Fri,WCQ,First round,Home,W 2–1,de Germany,ro Romania,Y,FW,66,0,0,0,0,2.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/09518686/Germany-Romania-October-8-2021-WCQ----UEFA-M,1.0,0.5,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2021-10-11,Mon,WCQ,First round,Away,W 4–0,de Germany,mk N. Macedonia,Y,FW,73,2,0,0,0,9.0,6.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/cbb06adc/North-Macedonia-Germany-October-11-2021-WCQ----UEFA-M,1.0,0.6666666666666666,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2021-10-16,Sat,Premier League,Matchweek 8,Away,W 1–0,Chelsea,Brentford,Y,FW,90,0,0,0,0,1.0,0.0,0,0,42.0,0.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,26.0,37.0,70.3,2.0,25.0,4.0,2.0,1.0,/en/matches/866cfb1f/Brentford-Chelsea-October-16-2021-Premier-League,1.0,1.0,0.858974358974359
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2021-10-20,Wed,Champions Lg,Group stage,Home,W 4–0,eng Chelsea,se Malmö,Y,AM,43,0,0,0,0,1.0,0.0,0,0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,11.0,14.0,78.6,4.0,15.0,3.0,0.0,0.0,/en/matches/615bb75f/Chelsea-Malmo-October-20-2021-Champions-League,1.0,1.0,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2021-11-23,Tue,Champions Lg,Group stage,Home,W 4–0,eng Chelsea,it Juventus,N,FW,20,1,0,0,0,2.0,1.0,0,0,10.0,0.0,0.0,0.0,0.8,0.8,0.3,1.0,0.0,4.0,7.0,57.1,1.0,7.0,1.0,1.0,1.0,/en/matches/8b15222a/Chelsea-Juventus-November-23-2021-Champions-League,1.0,1.0,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2021-11-28,Sun,Premier League,Matchweek 13,Home,D 1–1,Chelsea,Manchester Utd,Y,FW,81,0,0,0,0,6.0,0.0,0,0,26.0,1.0,0.0,0.0,0.5,0.5,0.0,2.0,0.0,10.0,14.0,71.4,2.0,17.0,4.0,2.0,1.0,/en/matches/08b3c5d8/Chelsea-Manchester-United-November-28-2021-Premier-League,0.5,1.0,0.3928571428571428
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2021-12-08,Wed,Champions Lg,Group stage,Away,D 3–3,eng Chelsea,ru Zenit,Y,FW,90,2,1,0,0,5.0,3.0,0,0,42.0,0.0,0.0,0.0,1.1,1.1,0.7,2.0,1.0,19.0,27.0,70.4,1.0,23.0,4.0,1.0,0.0,/en/matches/e1d49736/Zenit-Chelsea-December-8-2021-Champions-League,0.5,0.8333333333333334,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2021-12-11,Sat,Premier League,Matchweek 16,Home,W 3–2,Chelsea,Leeds United,Y,LW,73,0,0,0,0,1.0,1.0,0,0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,15.0,20.0,75.0,1.0,11.0,1.0,1.0,0.0,/en/matches/6ad3036b/Chelsea-Leeds-United-December-11-2021-Premier-League,1.0,0.6666666666666666,0.5238095238095238
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2022-01-05,Wed,EFL Cup,Semi-finals,Home,W 2–0,Chelsea,Tottenham,N,,45,0,0,0,0,3.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/68c1fa8c/Chelsea-Tottenham-Hotspur-January-5-2022-EFL-Cup,1.0,0.6666666666666666,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2022-01-08,Sat,FA Cup,Third round proper,Home,W 5–1,Chelsea,Chesterfield,Y,AM,90,1,0,0,0,2.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/c45766da/Chelsea-Chesterfield-January-8-2022-FA-Cup,1.0,0.8333333333333334,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2022-01-12,Wed,EFL Cup,Semi-finals,Away,W 1–0,Chelsea,Tottenham,Y,FW,65,0,0,0,0,2.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/fb1c09a8/Tottenham-Hotspur-Chelsea-January-12-2022-EFL-Cup,1.0,1.0,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2022-01-15,Sat,Premier League,Matchweek 22,Away,L 0–1,Chelsea,Manchester City,N,"RM,AM",22,0,0,0,0,1.0,0.0,0,0,9.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,5.0,7.0,71.4,1.0,7.0,1.0,0.0,0.0,/en/matches/febd7f38/Manchester-City-Chelsea-January-15-2022-Premier-League,0.0,1.0,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2022-01-18,Tue,Premier League,Matchweek 24,Away,D 1–1,Chelsea,Brighton,N,AM,11,0,0,0,0,1.0,0.0,0,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.5,0.0,9.0,4.0,1.0,0.0,/en/matches/b4c9c369/Brighton-and-Hove-Albion-Chelsea-January-18-2022-Premier-League,0.5,0.6666666666666666,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2022-02-05,Sat,FA Cup,Fourth round proper,Home,W 2–1,Chelsea,Plymouth Argyle,N,,39,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/9503ec9a/Chelsea-Plymouth-Argyle-February-5-2022-FA-Cup,1.0,0.5,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2022-02-22,Tue,Champions Lg,Round of 16,Home,W 2–0,eng Chelsea,fr Lille,N,FW,11,0,0,0,0,0.0,0.0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,1.0,5.0,0.0,2.0,1.0,/en/matches/c69e8579/Chelsea-Lille-February-22-2022-Champions-League,1.0,0.5,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2022-02-27,Sun,EFL Cup,Final,Home,D 0 (10)–0 (11),Chelsea,Liverpool,N,,47,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/d3c5d3d5/Chelsea-Liverpool-February-27-2022-EFL-Cup,0.5,0.8333333333333334,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2022-03-02,Wed,FA Cup,Fifth round proper,Away,W 3–2,Chelsea,Luton Town,Y,FW,90,1,2,0,0,1.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/b5c6ec9d/Luton-Town-Chelsea-March-2-2022-FA-Cup,1.0,0.8333333333333334,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2022-03-05,Sat,Premier League,Matchweek 28,Away,W 4–0,Chelsea,Burnley,N,AM,13,0,0,0,0,0.0,0.0,0,0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,3.0,0.0,2.0,0.0,/en/matches/926192f8/Burnley-Chelsea-March-5-2022-Premier-League,1.0,0.8333333333333334,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2022-03-10,Thu,Premier League,Matchweek 30,Away,W 3–1,Chelsea,Norwich City,Y,AM,85,0,0,0,0,2.0,0.0,0,0,45.0,0.0,0.0,0.0,0.2,0.2,0.0,2.0,1.0,32.0,38.0,84.2,2.0,22.0,1.0,1.0,0.0,/en/matches/4371c286/Norwich-City-Chelsea-March-10-2022-Premier-League,1.0,0.8333333333333334,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2022-03-13,Sun,Premier League,Matchweek 29,Home,W 1–0,Chelsea,Newcastle Utd,Y,LW,62,0,0,0,0,1.0,0.0,0,0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,15.0,80.0,0.0,13.0,1.0,0.0,0.0,/en/matches/0dcf103b/Chelsea-Newcastle-United-March-13-2022-Premier-League,1.0,1.0,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2022-03-19,Sat,FA Cup,Quarter-finals,Away,W 2–0,Chelsea,Middlesbrough,N,,23,0,0,0,0,2.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/9e92546e/Middlesbrough-Chelsea-March-19-2022-FA-Cup,1.0,1.0,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2022-03-26,Sat,Friendlies (M),Friendlies (M),Neutral,W 2–0,de Germany,il Israel,Y,FW,70,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/89c7397f/Germany-Israel-March-26-2022-Friendlies-M,1.0,1.0,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2022-03-29,Tue,Friendlies (M),Friendlies (M),Neutral,D 1–1,de Germany,nl Netherlands,Y,FW,79,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/897dd6ae/Netherlands-Germany-March-29-2022-Friendlies-M,0.5,1.0,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2022-04-02,Sat,Premier League,Matchweek 31,Home,L 1–4,Chelsea,Brentford,Y,LW,63,0,0,0,0,1.0,0.0,0,0,33.0,0.0,0.0,1.0,0.1,0.1,0.0,4.0,0.0,21.0,27.0,77.8,1.0,26.0,1.0,2.0,0.0,/en/matches/c0037074/Chelsea-Brentford-April-2-2022-Premier-League,0.0,0.8333333333333334,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2022-04-09,Sat,Premier League,Matchweek 32,Away,W 6–0,Chelsea,Southampton,Y,FW,90,2,0,0,0,8.0,4.0,0,0,48.0,1.0,0.0,0.0,2.6,2.6,0.0,4.0,1.0,26.0,35.0,74.3,0.0,23.0,3.0,2.0,1.0,/en/matches/70d15cf0/Southampton-Chelsea-April-9-2022-Premier-League,1.0,0.5,0.5
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2022-04-12,Tue,Champions Lg,Quarter-finals,Away,W 3–2,eng Chelsea,es Real Madrid,Y,FW,82,1,1,0,0,2.0,1.0,0,0,36.0,1.0,0.0,0.0,0.2,0.2,0.3,5.0,2.0,21.0,26.0,80.8,2.0,24.0,0.0,3.0,2.0,/en/matches/9d7bfc65/Real-Madrid-Chelsea-April-12-2022-Champions-League,1.0,0.5,0.5
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2022-04-17,Sun,FA Cup,Semi-finals,Home,W 2–0,Chelsea,Crystal Palace,Y,FW,90,0,1,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/525cf108/Chelsea-Crystal-Palace-April-17-2022-FA-Cup,1.0,0.6666666666666666,0.5
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,2022-04-20,Wed,Premier League,Matchweek 25,Home,L 2–4,Chelsea,Arsenal,Y,FW,90,1,0,0,0,3.0,1.0,0,0,54.0,1.0,1.0,0.0,0.1,0.1,0.0,3.0,1.0,31.0,44.0,70.5,1.0,39.0,4.0,4.0,1.0,/en/matches/cf8c0df6/North-West-London-Derby-Chelsea-Arsenal-April-20-2022-Premier-League,0.0,1.0,0.5
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,2022-04-24,Sun,Premier League,Matchweek 34,Home,W 1–0,Chelsea,West Ham,Y,FW,75,0,0,0,0,5.0,1.0,0,0,39.0,0.0,0.0,1.0,0.7,0.7,0.1,3.0,0.0,25.0,28.0,89.3,1.0,22.0,2.0,2.0,0.0,/en/matches/cfcd90ed/Chelsea-West-Ham-United-April-24-2022-Premier-League,1.0,0.6666666666666666,0.5
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,2022-04-28,Thu,Premier League,Matchweek 37,Away,D 1–1,Chelsea,Manchester Utd,Y,FW,70,0,0,0,0,1.0,1.0,0,0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,30.0,73.3,3.0,18.0,4.0,0.0,0.0,/en/matches/39f0deaa/Manchester-United-Chelsea-April-28-2022-Premier-League,0.5,0.6666666666666666,0.5
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,2022-05-01,Sun,Premier League,Matchweek 35,Away,L 0–1,Chelsea,Everton,Y,FW,67,0,0,0,0,1.0,1.0,0,0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,14.0,71.4,1.0,13.0,1.0,1.0,1.0,/en/matches/4ed4a295/Everton-Chelsea-May-1-2022-Premier-League,0.0,0.5,0.5
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,2022-05-07,Sat,Premier League,Matchweek 36,Home,D 2–2,Chelsea,Wolves,Y,FW,90,0,0,0,0,3.0,2.0,0,0,21.0,1.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,9.0,14.0,64.3,0.0,12.0,5.0,3.0,2.0,/en/matches/7c8a79d2/Chelsea-Wolverhampton-Wanderers-May-7-2022-Premier-League,0.5,0.5,0.5
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,2022-06-04,Sat,UEFA Nations League,League A,Away,D 1–1,de Germany,it Italy,Y,FW,90,0,0,0,0,0.0,0.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/e1bf62bc/Italy-Germany-June-4-2022-UEFA-Nations-League,0.5,0.3333333333333333,0.5
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,2022-06-07,Tue,UEFA Nations League,League A,Home,D 1–1,de Germany,eng England,N,,26,0,0,0,0,1.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/d7df9e02/Germany-England-June-7-2022-UEFA-Nations-League,0.5,0.3333333333333333,0.5
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,2022-06-11,Sat,UEFA Nations League,League A,Away,D 1–1,de Germany,hu Hungary,Y,FW,77,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/d9799b68/Hungary-Germany-June-11-2022-UEFA-Nations-League,0.5,0.5,0.5
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,2022-06-14,Tue,UEFA Nations League,League A,Home,W 5–2,de Germany,it Italy,Y,FW,74,2,0,0,0,5.0,4.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/22d66d31/Germany-Italy-June-14-2022-UEFA-Nations-League,1.0,0.5,0.5
