,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-12,Sat,Premier League,Matchweek 1,Away,L 0–1,Southampton,Crystal Palace,N,RM,14,0,0,0,0,0.0,0.0,0,0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,71.4,0.0,6.0,0.0,1.0,1.0,/en/matches/db261cb0/Crystal-Palace-Southampton-September-12-2020-Premier-League,0.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-09-16,Wed,EFL Cup,Second round,Home,L 0–2,Southampton,Brentford,N,,20,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/451d06e1/Southampton-Brentford-September-16-2020-EFL-Cup,0.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2020-09-20,Sun,Premier League,Matchweek 2,Home,L 2–5,Southampton,Tottenham,Y,LM,90,0,0,0,0,2.0,0.0,0,0,41.0,0.0,1.0,4.0,0.1,0.1,0.0,3.0,1.0,15.0,22.0,68.2,2.0,22.0,1.0,6.0,4.0,/en/matches/967efd56/Southampton-Tottenham-Hotspur-September-20-2020-Premier-League,0.0,0.5,0.4999999999999999
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2020-09-26,Sat,Premier League,Matchweek 3,Away,W 1–0,Southampton,Burnley,Y,LM,76,0,0,0,0,1.0,0.0,0,0,41.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,22.0,29.0,75.9,1.0,27.0,1.0,2.0,1.0,/en/matches/ae113c54/Burnley-Southampton-September-26-2020-Premier-League,1.0,0.0,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2020-10-04,Sun,Premier League,Matchweek 4,Home,W 2–0,Southampton,West Brom,Y,LM,54,1,0,0,0,1.0,1.0,1,0,20.0,1.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,10.0,14.0,71.4,1.0,13.0,0.0,1.0,0.0,/en/matches/39864083/Southampton-West-Bromwich-Albion-October-4-2020-Premier-League,1.0,0.3333333333333333,0.369047619047619
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2020-11-06,Fri,Premier League,Matchweek 8,Home,W 2–0,Southampton,Newcastle Utd,Y,LM,73,0,0,0,0,1.0,0.0,0,0,45.0,7.0,1.0,2.0,0.1,0.1,0.1,2.0,0.0,22.0,31.0,71.0,1.0,23.0,3.0,1.0,1.0,/en/matches/4117b695/Southampton-Newcastle-United-November-6-2020-Premier-League,1.0,0.6666666666666666,0.5476190476190476
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2020-11-13,Fri,Africa Cup of Nations qualification,Group stage,Home,W 1–0,ml Mali,na Namibia,Y,FW,69,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/134bbf76/Mali-Namibia-November-13-2020-Africa-Cup-of-Nations-qualification,1.0,1.0,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2020-11-23,Mon,Premier League,Matchweek 9,Away,D 1–1,Southampton,Wolves,Y,LM,78,0,0,0,0,0.0,0.0,0,0,43.0,3.0,1.0,0.0,0.0,0.0,0.1,5.0,1.0,26.0,31.0,83.9,6.0,23.0,2.0,2.0,2.0,/en/matches/e5bfd125/Wolverhampton-Wanderers-Southampton-November-23-2020-Premier-League,0.5,1.0,0.4871794871794871
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2020-11-29,Sun,Premier League,Matchweek 10,Home,L 2–3,Southampton,Manchester Utd,Y,LM,71,0,0,0,0,2.0,1.0,0,0,48.0,3.0,0.0,2.0,0.1,0.1,0.0,4.0,2.0,21.0,31.0,67.7,3.0,23.0,6.0,4.0,3.0,/en/matches/e0a84e7e/Southampton-Manchester-United-November-29-2020-Premier-League,0.0,0.8333333333333334,0.8571428571428571
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2020-12-07,Mon,Premier League,Matchweek 11,Away,W 2–1,Southampton,Brighton,Y,LM,45,0,0,0,0,1.0,0.0,1,0,21.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,54.5,1.0,13.0,3.0,5.0,3.0,/en/matches/32356abc/Brighton-and-Hove-Albion-Southampton-December-7-2020-Premier-League,1.0,0.5,0.5833333333333334
