,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2019-09-30,Mon,Matchweek 9,Away,L 0–1,Arsenal,Sheffield Utd,N,"On matchday squad, but did not play",/en/matches/f63044fd/Sheffield-United-Arsenal-October-21-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
1,2019-09-30,Sun,Matchweek 10,Home,D 2–2,Arsenal,Crystal Palace,N,"On matchday squad, but did not play",/en/matches/077b30ff/Arsenal-Crystal-Palace-October-27-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
2,2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2019-09-30,Sat,Matchweek 12,Away,L 0–2,Arsenal,Leicester City,Y,CB,76,57,2,31,24,2,1,57,3,1,33.3,2,66.7,39,156,34,0,1,0,1,0,42,0,/en/matches/8e13e609/Leicester-City-Arsenal-November-9-2019-Premier-League
4,2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2019-09-30,Wed,Matchweek 21,Home,W 2–0,Arsenal,Manchester Utd,N,"On matchday squad, but did not play",/en/matches/f6b7d570/Arsenal-Manchester-United-January-1-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
6,2019-09-30,Sat,Matchweek 22,Away,D 1–1,Arsenal,Crystal Palace,N,"On matchday squad, but did not play",/en/matches/e1fdc1f9/Crystal-Palace-Arsenal-January-11-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
7,2019-09-30,Sat,Matchweek 23,Home,D 1–1,Arsenal,Sheffield Utd,N,"On matchday squad, but did not play",/en/matches/0333a4b6/Arsenal-Sheffield-United-January-18-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
8,2019-09-30,Tue,Matchweek 24,Away,D 2–2,Arsenal,Chelsea,N,CB,10,6,4,5,1,0,0,6,0,0,,0,,1,3,2,0,0,0,0,0,1,0,/en/matches/38d058ad/North-West-London-Derby-Chelsea-Arsenal-January-21-2020-Premier-League
9,2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2019-09-30,Sat,Matchweek 30,Away,L 1–2,Arsenal,Brighton,Y,CB,90,95,10,45,49,1,1,95,0,0,,0,,80,379,200,1,0,0,1,1,83,0,/en/matches/1abcdcde/Brighton-and-Hove-Albion-Arsenal-June-20-2020-Premier-League
11,2019-09-30,Thu,Matchweek 31,Away,W 2–0,Arsenal,Southampton,Y,CB,90,56,14,35,20,1,1,56,0,0,,0,,36,146,53,0,0,0,0,0,38,0,/en/matches/38757aa1/Southampton-Arsenal-June-25-2020-Premier-League
12,2019-09-30,Wed,Matchweek 32,Home,W 4–0,Arsenal,Norwich City,N,CB,45,19,1,4,14,1,0,19,0,0,,0,,8,23,0,0,0,0,1,1,8,0,/en/matches/cb52b4c8/Arsenal-Norwich-City-July-1-2020-Premier-League
13,2019-09-30,Sat,Matchweek 33,Away,W 2–0,Arsenal,Wolves,N,"On matchday squad, but did not play",/en/matches/df13ee5b/Wolverhampton-Wanderers-Arsenal-July-4-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
14,2019-09-30,Tue,Matchweek 34,Home,D 1–1,Arsenal,Leicester City,N,"On matchday squad, but did not play",/en/matches/a26b0a22/Arsenal-Leicester-City-July-7-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
15,2019-09-30,Sun,Matchweek 35,Away,L 1–2,Arsenal,Tottenham,N,"On matchday squad, but did not play",/en/matches/6630c721/North-London-Derby-Tottenham-Hotspur-Arsenal-July-12-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
16,2019-09-30,Wed,Matchweek 36,Home,W 2–1,Arsenal,Liverpool,Y,CB,90,41,12,36,5,0,0,41,1,1,100.0,0,0.0,19,75,40,0,0,0,0,0,20,0,/en/matches/12f95828/Arsenal-Liverpool-July-15-2020-Premier-League
17,2019-09-30,Tue,Matchweek 37,Away,L 0–1,Arsenal,Aston Villa,Y,CB,90,92,9,33,57,2,0,92,0,0,,0,,70,355,270,1,1,0,0,0,74,1,/en/matches/ca0b21bc/Aston-Villa-Arsenal-July-21-2020-Premier-League
18,2019-09-30,Sun,Matchweek 38,Home,W 3–2,Arsenal,Watford,Y,CB,90,74,21,53,19,3,3,74,0,0,,0,,39,183,108,1,0,0,1,0,44,0,/en/matches/5ecaeb4b/Arsenal-Watford-July-26-2020-Premier-League
