,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,2019-08-10,Sat,Premier League,Matchweek 1,Away,W 5–0,Manchester City,West Ham,Y,CB,90,0,0,0,0,0,0,0,0,81.0,1.0,4,0.0,0.0,0.0,0.0,1.0,0.0,66.0,74.0,89.2,3.0,56.0,1.0,2.0,1.0,/en/matches/71c8a43e/West-Ham-United-Manchester-City-August-10-2019-Premier-League,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,2019-08-17,Sat,Premier League,Matchweek 2,Home,D 2–2,Manchester City,Tottenham,Y,CB,90,0,0,0,0,1,1,0,0,87.0,3.0,2,0.0,0.1,0.1,0.0,1.0,0.0,75.0,78.0,96.2,9.0,63.0,3.0,0.0,0.0,/en/matches/a4ba771e/Manchester-City-Tottenham-Hotspur-August-17-2019-Premier-League,0.5,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2019-08-25,Sun,Premier League,Matchweek 3,Away,W 3–1,Manchester City,Bournemouth,Y,CB,90,0,0,0,0,0,0,0,0,152.0,0.0,2,0.0,0.0,0.0,0.1,3.0,0.0,136.0,147.0,92.5,18.0,130.0,2.0,0.0,0.0,/en/matches/7728bd7e/Bournemouth-Manchester-City-August-25-2019-Premier-League,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,2019-08-31,Sat,Premier League,Matchweek 4,Home,W 4–0,Manchester City,Brighton,Y,CB,36,0,0,0,0,0,0,1,0,28.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,27.0,27.0,100.0,4.0,20.0,0.0,0.0,0.0,/en/matches/5b9865ad/Manchester-City-Brighton-and-Hove-Albion-August-31-2019-Premier-League,1.0,0.8333333333333334,0.5357142857142857
4,4,4,4,4,4,4,4,4,4,4,2020-01-21,Tue,Premier League,Matchweek 24,Away,W 1–0,Manchester City,Sheffield Utd,Y,CB,77,0,0,0,0,0,0,0,0,86.0,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,73.0,84.0,86.9,8.0,66.0,2.0,0.0,0.0,/en/matches/ae7cb0c2/Sheffield-United-Manchester-City-January-21-2020-Premier-League,1.0,0.8333333333333334,0.5
5,5,5,5,5,5,5,5,5,5,5,2020-02-19,Wed,Premier League,Matchweek 26,Home,W 2–0,Manchester City,West Ham,Y,CB,64,0,0,0,0,0,0,0,0,60.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,57.0,58.0,98.3,3.0,53.0,4.0,0.0,0.0,/en/matches/bc091e86/Manchester-City-West-Ham-United-February-19-2020-Premier-League,1.0,1.0,0.5
6,6,6,6,6,6,6,6,6,6,6,2020-02-22,Sat,Premier League,Matchweek 27,Away,W 1–0,Manchester City,Leicester City,Y,CB,57,0,0,0,0,0,0,0,0,61.0,2.0,4,1.0,0.0,0.0,0.0,0.0,0.0,45.0,52.0,86.5,5.0,45.0,0.0,1.0,1.0,/en/matches/4f00e03a/Leicester-City-Manchester-City-February-22-2020-Premier-League,1.0,1.0,0.5
7,7,7,7,7,7,7,7,7,7,7,2020-02-26,Wed,Champions Lg,Round of 16,Away,W 2–1,eng Manchester City,es Real Madrid,Y,CB,32,0,0,0,0,0,0,0,0,30.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,29.0,89.7,2.0,24.0,0.0,0.0,0.0,/en/matches/de4bd6e8/Real-Madrid-Manchester-City-February-26-2020-Champions-League,1.0,1.0,0.5
8,8,8,8,8,8,8,8,8,8,8,2020-06-17,Wed,Premier League,Matchweek 28,Home,W 3–0,Manchester City,Arsenal,Y,CB,69,0,0,0,0,0,0,0,0,87.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,80.0,85.0,94.1,7.0,80.0,3.0,0.0,0.0,/en/matches/5825b217/Manchester-City-Arsenal-June-17-2020-Premier-League,1.0,1.0,0.5
9,9,9,9,9,9,9,9,9,9,9,2020-06-22,Mon,Premier League,Matchweek 30,Home,W 5–0,Manchester City,Burnley,N,CB,30,0,0,0,0,0,0,0,0,33.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,33.0,100.0,4.0,25.0,0.0,0.0,0.0,/en/matches/b1d3ebde/Manchester-City-Burnley-June-22-2020-Premier-League,1.0,1.0,0.5
10,10,10,10,10,10,10,10,10,10,10,2020-06-25,Thu,Premier League,Matchweek 31,Away,L 1–2,Manchester City,Chelsea,Y,CB,73,0,0,0,0,0,0,0,0,96.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,84.0,91.0,92.3,9.0,67.0,4.0,0.0,0.0,/en/matches/bc237647/Chelsea-Manchester-City-June-25-2020-Premier-League,0.0,1.0,0.5
11,11,11,11,11,11,11,11,11,11,11,2020-06-28,Sun,FA Cup,Quarter-finals,Away,W 2–0,Manchester City,Newcastle Utd,Y,CB,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/5ed71076/Newcastle-United-Manchester-City-June-28-2020-FA-Cup,1.0,0.6666666666666666,0.5
12,12,12,12,12,12,12,12,12,12,12,2020-07-02,Thu,Premier League,Matchweek 32,Home,W 4–0,Manchester City,Liverpool,Y,CB,78,0,0,0,0,0,0,0,0,62.0,1.0,2,3.0,0.0,0.0,0.0,0.0,0.0,46.0,52.0,88.5,1.0,38.0,0.0,0.0,0.0,/en/matches/5dffd237/Manchester-City-Liverpool-July-2-2020-Premier-League,1.0,0.6666666666666666,0.5
13,13,13,13,13,13,13,13,13,13,13,2020-07-05,Sun,Premier League,Matchweek 33,Away,L 0–1,Manchester City,Southampton,Y,CB,90,0,0,0,0,2,0,0,0,120.0,0.0,2,0.0,0.1,0.1,0.0,1.0,0.0,104.0,113.0,92.0,14.0,103.0,0.0,0.0,0.0,/en/matches/260c5c31/Southampton-Manchester-City-July-5-2020-Premier-League,0.0,0.6666666666666666,0.5
14,14,14,14,14,14,14,14,14,14,14,2020-07-11,Sat,Premier League,Matchweek 35,Away,W 5–0,Manchester City,Brighton,Y,CB,90,0,0,0,0,0,0,0,0,102.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,84.0,91.0,92.3,3.0,67.0,0.0,0.0,0.0,/en/matches/a24d3d6b/Brighton-and-Hove-Albion-Manchester-City-July-11-2020-Premier-League,1.0,0.6666666666666666,0.5
15,15,15,15,15,15,15,15,15,15,15,2020-07-18,Sat,FA Cup,Semi-finals,Neutral,L 0–2,Manchester City,Arsenal,Y,CB,90,0,0,0,0,3,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/93b61e4d/Arsenal-Manchester-City-July-18-2020-FA-Cup,0.0,0.6666666666666666,0.5
16,16,16,16,16,16,16,16,16,16,16,2020-07-21,Tue,Premier League,Matchweek 37,Away,W 4–0,Manchester City,Watford,Y,CB,73,1,0,0,0,1,1,0,0,71.0,1.0,0,0.0,0.3,0.3,0.0,1.0,0.0,64.0,69.0,92.8,11.0,54.0,1.0,0.0,0.0,/en/matches/9979847f/Watford-Manchester-City-July-21-2020-Premier-League,1.0,0.3333333333333333,0.5
17,17,17,17,17,17,17,17,17,17,17,2020-07-26,Sun,Premier League,Matchweek 38,Home,W 5–0,Manchester City,Norwich City,Y,CB,90,0,0,0,0,0,0,0,0,102.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,93.0,99.0,93.9,13.0,79.0,3.0,0.0,0.0,/en/matches/9099d1e5/Manchester-City-Norwich-City-July-26-2020-Premier-League,1.0,0.6666666666666666,0.5
18,18,18,18,18,18,18,18,18,18,18,2020-08-07,Fri,Champions Lg,Round of 16,Home,W 2–1,eng Manchester City,es Real Madrid,Y,CB,90,0,0,0,0,0,0,0,0,69.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,60.0,64.0,93.8,2.0,48.0,0.0,0.0,0.0,/en/matches/ec5fbed8/Manchester-City-Real-Madrid-August-7-2020-Champions-League,1.0,0.6666666666666666,0.5
