,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-02,Tue,Copa América,Semi-finals,Neutral,L 0–2,ar Argentina,br Brazil,N,"DM,CM",24,0,0,0,0,1.0,0.0,0,0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,87.5,0.0,10.0,0.0,2.0,0.0,/en/matches/95ab0ab2/Brazil-Argentina-July-2-2019-Copa-America,0.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-07-06,Sat,Copa América,Third-place match,Neutral,W 2–1,ar Argentina,cl Chile,Y,LM,89,0,1,0,0,2.0,1.0,0,0,53.0,1.0,2.0,0.0,0.4,0.4,0.4,5.0,1.0,35.0,43.0,81.4,3.0,34.0,3.0,3.0,2.0,/en/matches/834e7ba5/Argentina-Chile-July-6-2019-Copa-America,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2019-08-17,Sat,Premier League,Matchweek 2,Away,D 2–2,Tottenham,Manchester City,N,"RW,AM",6,0,0,0,0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,/en/matches/a4ba771e/Manchester-City-Tottenham-Hotspur-August-17-2019-Premier-League,0.5,0.5,0.5714285714285714
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2019-08-25,Sun,Premier League,Matchweek 3,Home,L 0–1,Tottenham,Newcastle Utd,N,RW,29,0,0,0,0,1.0,0.0,0,0,19.0,0.0,0.0,0.0,0.0,0.0,0.1,5.0,0.0,16.0,18.0,88.9,0.0,16.0,0.0,0.0,0.0,/en/matches/c224d1e8/Tottenham-Hotspur-Newcastle-United-August-25-2019-Premier-League,0.0,0.5,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2019-09-01,Sun,Premier League,Matchweek 4,Away,D 2–2,Tottenham,Arsenal,N,RW,12,0,0,0,0,0.0,0.0,0,0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,0.0,3.0,1.0,0.0,0.0,/en/matches/0b6b8aaf/North-London-Derby-Arsenal-Tottenham-Hotspur-September-1-2019-Premier-League,0.5,0.5,0.5897435897435899
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2019-09-05,Thu,Friendlies (M),Friendlies (M),Neutral,D 0–0,ar Argentina,cl Chile,Y,CM,52,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/02b99367/Chile-Argentina-September-5-2019-Friendlies-M,0.5,0.3333333333333333,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2019-10-22,Tue,Champions Lg,Group stage,Home,W 5–0,eng Tottenham,rs Red Star,N,LW,12,0,0,0,0,0.0,0.0,0,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,73.3,0.0,12.0,1.0,0.0,0.0,/en/matches/0b56c2fe/Tottenham-Hotspur-Red-Star-Belgrade-October-22-2019-Champions-League,1.0,0.3333333333333333,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2019-10-27,Sun,Premier League,Matchweek 10,Away,L 1–2,Tottenham,Liverpool,N,DM,3,0,0,0,0,0.0,0.0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,100.0,0.0,6.0,0.0,0.0,0.0,/en/matches/16f28685/Liverpool-Tottenham-Hotspur-October-27-2019-Premier-League,0.0,0.6666666666666666,0.8095238095238094
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2019-11-03,Sun,Premier League,Matchweek 11,Away,D 1–1,Tottenham,Everton,N,"AM,DM",18,0,0,0,0,0.0,0.0,0,0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,85.7,0.0,10.0,0.0,1.0,0.0,/en/matches/efe9c8f4/Everton-Tottenham-Hotspur-November-3-2019-Premier-League,0.5,0.5,0.5952380952380952
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2019-11-06,Wed,Champions Lg,Group stage,Away,W 4–0,eng Tottenham,rs Red Star,Y,RW,85,1,0,0,0,3.0,1.0,0,0,100.0,5.0,0.0,2.0,0.3,0.3,0.5,4.0,0.0,71.0,83.0,85.5,9.0,71.0,0.0,2.0,0.0,/en/matches/fb273c61/Red-Star-Belgrade-Tottenham-Hotspur-November-6-2019-Champions-League,1.0,0.5,0.5
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2019-11-09,Sat,Premier League,Matchweek 12,Home,D 1–1,Tottenham,Sheffield Utd,Y,"RW,AM,CM",90,0,0,0,0,2.0,0.0,0,0,78.0,2.0,0.0,0.0,0.1,0.1,0.1,5.0,1.0,51.0,64.0,79.7,8.0,56.0,4.0,3.0,2.0,/en/matches/ec70bb2c/Tottenham-Hotspur-Sheffield-United-November-9-2019-Premier-League,0.5,0.5,0.7820512820512822
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2019-11-15,Fri,Friendlies (M),Friendlies (M),Away,W 1–0,ar Argentina,br Brazil,Y,CM,58,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/d562bb1e/Brazil-Argentina-November-15-2019-Friendlies-M,1.0,0.6666666666666666,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2019-11-30,Sat,Premier League,Matchweek 14,Home,W 3–2,Tottenham,Bournemouth,N,"RW,FW",3,0,0,0,0,0.0,0.0,0,0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,/en/matches/1722ba52/Tottenham-Hotspur-Bournemouth-November-30-2019-Premier-League,1.0,0.8333333333333334,0.4102564102564102
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2019-12-04,Wed,Premier League,Matchweek 15,Away,L 1–2,Tottenham,Manchester Utd,N,RW,6,0,0,0,0,0.0,0.0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,7.0,0.0,1.0,0.0,/en/matches/614c7c1f/Manchester-United-Tottenham-Hotspur-December-4-2019-Premier-League,0.0,0.8333333333333334,0.5769230769230769
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2019-12-11,Wed,Champions Lg,Group stage,Away,L 1–3,eng Tottenham,de Bayern Munich,Y,RW,64,0,0,0,0,1.0,0.0,1,0,30.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,21.0,76.2,4.0,20.0,2.0,3.0,1.0,/en/matches/44702c8f/Bayern-Munich-Tottenham-Hotspur-December-11-2019-Champions-League,0.0,0.6666666666666666,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2019-12-26,Thu,Premier League,Matchweek 19,Home,W 2–1,Tottenham,Brighton,N,"AM,RW",35,0,0,0,0,0.0,0.0,0,0,28.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,75.0,3.0,18.0,2.0,3.0,1.0,/en/matches/eebe09b9/Tottenham-Hotspur-Brighton-and-Hove-Albion-December-26-2019-Premier-League,1.0,0.3333333333333333,0.4047619047619047
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2019-12-28,Sat,Premier League,Matchweek 20,Away,D 2–2,Tottenham,Norwich City,Y,"CM,RW",73,0,0,0,0,2.0,1.0,0,0,39.0,2.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,26.0,32.0,81.3,1.0,28.0,0.0,1.0,1.0,/en/matches/a6e8ab71/Norwich-City-Tottenham-Hotspur-December-28-2019-Premier-League,0.5,0.3333333333333333,0.1785714285714284
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2020-01-01,Wed,Premier League,Matchweek 21,Away,L 0–1,Tottenham,Southampton,N,RM,66,0,0,0,0,1.0,0.0,1,0,29.0,3.0,0.0,1.0,0.1,0.1,0.1,4.0,0.0,17.0,21.0,81.0,2.0,24.0,2.0,0.0,0.0,/en/matches/ce2fad1e/Southampton-Tottenham-Hotspur-January-1-2020-Premier-League,0.0,0.5,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2020-01-05,Sun,FA Cup,Third round,Away,D 1–1,Tottenham,Middlesbrough,N,,35,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/4ba982c5/Middlesbrough-Tottenham-Hotspur-January-5-2020-FA-Cup,0.5,0.5,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2020-01-11,Sat,Premier League,Matchweek 22,Home,L 0–1,Tottenham,Liverpool,N,CM,22,0,0,0,0,1.0,0.0,0,0,16.0,0.0,0.0,2.0,0.6,0.6,0.0,0.0,0.0,8.0,12.0,66.7,1.0,9.0,2.0,1.0,1.0,/en/matches/39432697/Tottenham-Hotspur-Liverpool-January-11-2020-Premier-League,0.0,0.3333333333333333,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2020-01-14,Tue,FA Cup,Third round,Home,W 2–1,Tottenham,Middlesbrough,Y,AM,90,1,0,0,0,3.0,1.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/71cc4d4a/Tottenham-Hotspur-Middlesbrough-January-14-2020-FA-Cup,1.0,0.1666666666666666,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2020-01-18,Sat,Premier League,Matchweek 23,Away,D 0–0,Tottenham,Watford,Y,RM,79,0,0,0,0,0.0,0.0,0,0,70.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,47.0,55.0,85.5,6.0,55.0,5.0,3.0,2.0,/en/matches/46697bf6/Watford-Tottenham-Hotspur-January-18-2020-Premier-League,0.5,0.5,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2020-01-22,Wed,Premier League,Matchweek 24,Home,W 2–1,Tottenham,Norwich City,Y,"DM,RW",90,0,0,0,0,0.0,0.0,0,0,74.0,4.0,1.0,2.0,0.0,0.0,0.2,9.0,0.0,47.0,57.0,82.5,11.0,48.0,2.0,6.0,5.0,/en/matches/b36a7b4d/Tottenham-Hotspur-Norwich-City-January-22-2020-Premier-League,1.0,0.5,0.5
