,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form
0,0,2019-08-27,Tue,EFL Cup,Second round,Home,W 3–0,Watford,Coventry City,Y,LB,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/c7a16180/Watford-Coventry-City-August-27-2019-EFL-Cup,1.0,0.5
1,1,2019-09-21,Sat,Premier League,Matchweek 6,Away,L 0–8,Watford,Manchester City,Y,RM,32,0,0,0,0,0,0,0,0,7.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,5.0,1.0,1.0,1.0,/en/matches/4672d0d7/Manchester-City-Watford-September-21-2019-Premier-League,0.0,0.5
2,2,2019-10-26,Sat,Premier League,Matchweek 10,Home,D 0–0,Watford,Bournemouth,N,RB,18,0,0,0,0,0,0,0,0,9.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,83.3,1.0,3.0,1.0,0.0,0.0,/en/matches/1ef8e186/Watford-Bournemouth-October-26-2019-Premier-League,0.5,0.5
3,3,2019-10-29,Tue,EFL Cup,Fourth round,Away,L 0–2,Watford,Everton,Y,RB,90,0,0,0,0,1,0,0,0,,,2,,,,,,,,,,,,,,,/en/matches/bd7203ba/Everton-Watford-October-29-2019-EFL-Cup,0.0,0.5
4,4,2019-11-30,Sat,Premier League,Matchweek 14,Away,L 1–2,Watford,Southampton,N,RB,9,0,0,0,0,0,0,0,0,5.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,1.0,1.0,1.0,1.0,1.0,/en/matches/3f1fdbad/Southampton-Watford-November-30-2019-Premier-League,0.0,0.16666666666666666
5,5,2020-01-05,Sun,La Liga,Matchweek 19,Home,W 1–0,Granada,Mallorca,N,"RM,RB",32,0,0,0,0,1,1,0,0,13.0,0.0,1,0.0,0.1,0.1,0.0,0.0,0.0,5.0,8.0,62.5,1.0,10.0,0.0,0.0,0.0,/en/matches/9aeb3a59/Granada-Mallorca-January-5-2020-La-Liga,1.0,0.16666666666666666
6,6,2020-01-19,Sun,La Liga,Matchweek 20,Away,L 0–1,Granada,Barcelona,Y,LB,90,0,0,0,0,0,0,0,0,33.0,3.0,1,1.0,0.0,0.0,0.0,0.0,0.0,14.0,20.0,70.0,1.0,14.0,0.0,1.0,0.0,/en/matches/bd36d788/Barcelona-Granada-January-19-2020-La-Liga,0.0,0.3333333333333333
7,7,2020-01-22,Wed,Copa del Rey,Round of 32,Away,W 3–1,Granada,Badalona,Y,RB,120,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,/en/matches/3263dcf4/Badalona-Granada-January-22-2020-Copa-del-Rey,1.0,0.3333333333333333
8,8,2020-01-25,Sat,La Liga,Matchweek 21,Away,L 0–2,Granada,Sevilla,N,WB,46,0,0,0,0,0,0,0,0,22.0,0.0,1,0.0,0.0,0.0,0.1,1.0,0.0,13.0,19.0,68.4,4.0,11.0,1.0,3.0,3.0,/en/matches/aa561a76/Sevilla-Granada-January-25-2020-La-Liga,0.0,0.6666666666666666
9,9,2020-01-29,Wed,Copa del Rey,Round of 16,Away,W 3–2,Granada,Badajoz,Y,RB,120,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/6046bb1c/Badajoz-Granada-January-29-2020-Copa-del-Rey,1.0,0.3333333333333333
10,10,2020-02-01,Sat,La Liga,Matchweek 22,Home,W 2–1,Granada,Espanyol,N,RB,22,0,0,0,0,0,0,0,0,6.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,2.0,1.0,0.0,0.0,/en/matches/1d0ca4fe/Granada-Espanyol-February-1-2020-La-Liga,1.0,0.6666666666666666
11,11,2020-02-04,Tue,Copa del Rey,Quarter-finals,Home,W 2–1,Granada,Valencia,Y,RB,90,0,0,0,0,3,0,0,0,,,2,,,,,,,,,,,,,,,/en/matches/86265e44/Granada-Valencia-February-4-2020-Copa-del-Rey,1.0,0.6666666666666666
12,12,2020-02-08,Sat,La Liga,Matchweek 23,Away,L 0–1,Granada,Atlético Madrid,Y,"WB,RB",90,0,0,0,0,1,0,1,0,52.0,2.0,1,0.0,0.0,0.0,0.0,1.0,0.0,23.0,38.0,60.5,1.0,26.0,1.0,1.0,0.0,/en/matches/2424dced/Atletico-Madrid-Granada-February-8-2020-La-Liga,0.0,1.0
13,13,2020-02-15,Sat,La Liga,Matchweek 24,Home,W 2–1,Granada,Valladolid,Y,RB,90,0,0,0,0,0,0,1,0,51.0,3.0,2,0.0,0.0,0.0,0.2,4.0,0.0,27.0,35.0,77.1,1.0,28.0,2.0,1.0,1.0,/en/matches/f5f66942/Granada-Valladolid-February-15-2020-La-Liga,1.0,0.6666666666666666
14,14,2020-02-23,Sun,La Liga,Matchweek 25,Away,W 3–0,Granada,Osasuna,Y,RB,90,1,0,0,0,1,1,0,0,52.0,4.0,1,2.0,0.1,0.1,0.0,0.0,0.0,19.0,36.0,52.8,1.0,18.0,0.0,0.0,0.0,/en/matches/d97cfd89/Osasuna-Granada-February-23-2020-La-Liga,1.0,0.6666666666666666
15,15,2020-02-29,Sat,La Liga,Matchweek 26,Home,D 0–0,Granada,Celta Vigo,Y,WB,90,0,0,0,0,1,0,0,0,57.0,1.0,2,1.0,0.0,0.0,0.1,3.0,0.0,31.0,47.0,66.0,3.0,27.0,5.0,3.0,2.0,/en/matches/30983307/Granada-Celta-Vigo-February-29-2020-La-Liga,0.5,0.6666666666666666
16,16,2020-03-05,Thu,Copa del Rey,Semi-finals,Home,W 2–1,Granada,Athletic Club,Y,DM,84,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/99cde2c5/Granada-Athletic-Club-March-5-2020-Copa-del-Rey,1.0,0.8333333333333334
17,17,2020-03-08,Sun,La Liga,Matchweek 27,Away,D 1–1,Granada,Levante,N,"RM,RW",12,0,0,0,0,0,0,0,0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,/en/matches/c7b372fd/Levante-Granada-March-8-2020-La-Liga,0.5,0.8333333333333334
18,18,2020-06-12,Fri,La Liga,Matchweek 28,Home,W 2–1,Granada,Getafe,Y,RW,45,0,0,0,0,0,0,0,0,19.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,66.7,1.0,8.0,0.0,0.0,0.0,/en/matches/898a4a02/Granada-Getafe-June-12-2020-La-Liga,1.0,0.6666666666666666
19,19,2020-06-15,Mon,La Liga,Matchweek 29,Away,D 2–2,Granada,Betis,Y,"RB,RW,RM",90,0,0,0,0,0,0,1,0,32.0,2.0,0,3.0,0.0,0.0,0.0,2.0,1.0,10.0,16.0,62.5,2.0,13.0,2.0,0.0,0.0,/en/matches/926f591f/Real-Betis-Granada-June-15-2020-La-Liga,0.5,0.8333333333333334
20,20,2020-06-19,Fri,La Liga,Matchweek 30,Home,L 0–1,Granada,Villarreal,N,RB,8,0,0,0,0,0,0,0,0,6.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,50.0,0.0,4.0,1.0,1.0,1.0,/en/matches/c760109d/Granada-Villarreal-June-19-2020-La-Liga,0.0,0.6666666666666666
21,21,2020-06-22,Mon,La Liga,Matchweek 31,Away,D 0–0,Granada,Leganés,Y,"RB,LB",90,0,0,0,0,0,0,0,0,58.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,36.0,46.0,78.3,5.0,33.0,4.0,4.0,4.0,/en/matches/d123408d/Leganes-Granada-June-22-2020-La-Liga,0.5,0.5
22,22,2020-07-01,Wed,La Liga,Matchweek 33,Away,W 2–0,Granada,Alavés,Y,"RM,WB",90,0,0,0,0,1,0,0,0,56.0,6.0,4,0.0,0.1,0.1,0.0,2.0,0.0,23.0,39.0,59.0,2.0,22.0,1.0,4.0,3.0,/en/matches/5b83dcb6/Alaves-Granada-July-1-2020-La-Liga,1.0,0.3333333333333333
23,23,2020-07-04,Sat,La Liga,Matchweek 34,Home,D 2–2,Granada,Valencia,Y,"WB,RB",90,0,0,0,0,0,0,1,0,53.0,0.0,0,0.0,0.0,0.0,0.1,3.0,0.0,42.0,49.0,85.7,5.0,33.0,6.0,3.0,2.0,/en/matches/10d782ce/Granada-Valencia-July-4-2020-La-Liga,0.5,0.5
24,24,2020-07-10,Fri,La Liga,Matchweek 35,Away,W 3–2,Granada,Real Sociedad,Y,RB,90,0,0,0,0,0,0,0,0,30.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,10.0,19.0,52.6,2.0,10.0,0.0,0.0,0.0,/en/matches/2306d0ac/Real-Sociedad-Granada-July-10-2020-La-Liga,1.0,0.6666666666666666
25,25,2020-07-13,Mon,La Liga,Matchweek 36,Home,L 1–2,Granada,Real Madrid,Y,"RM,RB",54,0,0,0,0,0,0,0,0,16.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,75.0,1.0,10.0,3.0,0.0,0.0,/en/matches/4f76598e/Granada-Real-Madrid-July-13-2020-La-Liga,0.0,0.8333333333333334
