,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2021-08-14,Sat,Matchweek 3,Home,D 1–1,Aston Villa,Brentford,Y,RB,90,60,3,28,23,10,1,60,2,2,100.0,0,0.0,27,149,89,4,0,0,1,1,21,2,/en/matches/a08ef96c/Aston-Villa-Brentford-August-28-2021-Premier-League
1,2021-08-14,Sat,Matchweek 4,Away,L 0–3,Aston Villa,Chelsea,Y,"RB,WB",90,47,5,10,12,25,3,47,1,1,100.0,0,0.0,15,22,7,0,0,0,0,0,18,5,/en/matches/67bbc3a5/Chelsea-Aston-Villa-September-11-2021-Premier-League
2,2021-08-14,Sat,Matchweek 5,Home,W 3–0,Aston Villa,Everton,Y,RB,85,47,3,9,25,14,5,47,4,2,50.0,2,50.0,27,178,61,3,3,1,0,0,21,3,/en/matches/57323feb/Aston-Villa-Everton-September-18-2021-Premier-League
3,2021-08-14,Sat,Matchweek 6,Away,W 1–0,Aston Villa,Manchester Utd,Y,WB,90,44,4,20,12,12,1,44,1,1,100.0,0,0.0,18,119,68,2,2,0,3,1,18,5,/en/matches/7c21232e/Manchester-United-Aston-Villa-September-25-2021-Premier-League
4,2021-08-14,Sun,Matchweek 7,Away,L 1–2,Aston Villa,Tottenham,Y,"WB,RB",90,49,1,7,17,26,3,49,2,1,50.0,1,50.0,20,155,110,4,2,1,1,1,26,9,/en/matches/7bb0a43c/Tottenham-Hotspur-Aston-Villa-October-3-2021-Premier-League
5,2021-08-14,Sat,Matchweek 8,Home,L 2–3,Aston Villa,Wolves,Y,WB,78,41,1,8,14,19,4,41,2,1,50.0,1,50.0,19,127,74,5,2,2,0,0,21,8,/en/matches/a1668499/Aston-Villa-Wolverhampton-Wanderers-October-16-2021-Premier-League
6,2021-08-14,Fri,Matchweek 9,Away,L 1–3,Aston Villa,Arsenal,Y,"RB,WB",90,56,5,18,24,14,1,56,0,0,,0,,27,192,127,4,2,0,0,2,29,1,/en/matches/ac95a75a/Arsenal-Aston-Villa-October-22-2021-Premier-League
7,2021-08-14,Sun,Matchweek 10,Home,L 1–4,Aston Villa,West Ham,Y,RB,90,44,2,11,20,14,3,44,2,1,50.0,1,50.0,17,179,91,3,1,1,1,1,14,2,/en/matches/a62478a2/Aston-Villa-West-Ham-United-October-31-2021-Premier-League
8,2021-08-14,Fri,Matchweek 11,Away,L 0–1,Aston Villa,Southampton,Y,RB,90,64,7,29,28,7,2,64,2,2,100.0,0,0.0,26,121,47,0,0,0,3,0,23,1,/en/matches/868bd31f/Southampton-Aston-Villa-November-5-2021-Premier-League
9,2021-08-14,Sat,Matchweek 12,Home,W 2–0,Aston Villa,Brighton,Y,RB,90,48,2,19,11,19,4,48,3,2,66.7,1,33.3,27,165,75,1,1,1,3,0,25,4,/en/matches/88f081ac/Aston-Villa-Brighton-and-Hove-Albion-November-20-2021-Premier-League
