,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-08-13,Sun,Premier League,Matchweek 1,Away,D 2–2,Tottenham,Brentford,Y,DM,74,0,0,0,0,0,0,1,0,47.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,39.0,94.9,3.0,33.0,0.0,0.0,0.0,/en/matches/67ed3ba2/Brentford-Tottenham-Hotspur-August-13-2023-Premier-League,0.5,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,2023-08-26,Sat,Premier League,Matchweek 3,Away,W 2–0,Tottenham,Bournemouth,N,DM,18,0,0,0,0,0,0,0,0,21.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0,90.5,3.0,18.0,0.0,0.0,0.0,/en/matches/f49c4ad2/Bournemouth-Tottenham-Hotspur-August-26-2023-Premier-League,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2023-08-29,Tue,EFL Cup,Second round,Away,D 1 (3)–1 (5),Tottenham,Fulham,Y,DM,71,0,0,0,0,0,0,1,0,,,1,,,,,,,,,,,,,,,/en/matches/2ec5a2ca/Fulham-Tottenham-Hotspur-August-29-2023-EFL-Cup,0.5,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,2023-09-02,Sat,Premier League,Matchweek 4,Away,W 5–2,Tottenham,Burnley,N,"LM,RW",5,0,0,0,0,0,0,0,0,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,85.7,0.0,2.0,0.0,0.0,0.0,/en/matches/f1786fb8/Burnley-Tottenham-Hotspur-September-2-2023-Premier-League,1.0,0.6666666666666666,0.4166666666666666
4,4,4,4,4,4,4,4,4,4,4,4,4,4,2023-09-30,Sat,Premier League,Matchweek 7,Home,W 2–1,Tottenham,Liverpool,N,DM,8,0,0,0,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,/en/matches/ec4145b4/Tottenham-Hotspur-Liverpool-September-30-2023-Premier-League,1.0,0.8333333333333334,0.9791666666666666
5,5,5,5,5,5,5,5,5,5,5,5,5,5,2023-10-07,Sat,Premier League,Matchweek 8,Away,W 1–0,Tottenham,Luton Town,N,CM,15,0,0,0,0,0,0,0,0,12.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,100.0,0.0,9.0,0.0,1.0,0.0,/en/matches/d021f28f/Luton-Town-Tottenham-Hotspur-October-7-2023-Premier-League,1.0,0.8333333333333334,0.3645833333333333
6,6,6,6,6,6,6,6,6,6,6,6,6,6,2023-10-23,Mon,Premier League,Matchweek 9,Home,W 2–0,Tottenham,Fulham,N,DM,29,0,0,0,0,0,0,0,0,20.0,4.0,0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,86.7,1.0,10.0,0.0,0.0,0.0,/en/matches/8c6293a3/Tottenham-Hotspur-Fulham-October-23-2023-Premier-League,1.0,1.0,0.6249999999999999
7,7,7,7,7,7,7,7,7,7,7,7,7,7,2023-11-06,Mon,Premier League,Matchweek 11,Home,L 1–4,Tottenham,Chelsea,N,LM,30,0,0,0,0,0,0,0,0,10.0,1.0,0,0.0,0.0,0.0,0.1,1.0,0.0,6.0,8.0,75.0,1.0,2.0,0.0,0.0,0.0,/en/matches/478e4eb3/Tottenham-Hotspur-Chelsea-November-6-2023-Premier-League,0.0,1.0,0.5888888888888888
