,Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-13,Fri,Premier League,Matchweek 1,Home,W 2–0,Brentford,Arsenal,Y,WB,90,1,0,0,0,3,2,0,0,44.0,7.0,3,1.0,0.1,0.1,0.3,2.0,0.0,13.0,23.0,56.5,1.0,18.0,2.0,0.0,0.0,/en/matches/3adf2aa7/Brentford-Arsenal-August-13-2021-Premier-League,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-08-21,Sat,Premier League,Matchweek 2,Away,D 0–0,Brentford,Crystal Palace,Y,WB,90,0,0,0,0,0,0,0,0,58.0,5.0,1,5.0,0.0,0.0,0.1,4.0,0.0,19.0,34.0,55.9,4.0,22.0,1.0,1.0,0.0,/en/matches/c8945d11/Crystal-Palace-Brentford-August-21-2021-Premier-League,0.5,0.5,0.4861111111111111
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-08-24,Tue,EFL Cup,Second round,Home,W 3–1,Brentford,FG Rovers,N,,45,0,0,0,0,3,1,0,0,,,4,,,,,,,,,,,,,,,/en/matches/7f1ff137/Brentford-Forest-Green-Rovers-August-24-2021-EFL-Cup,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-08-28,Sat,Premier League,Matchweek 3,Away,D 1–1,Brentford,Aston Villa,Y,WB,90,0,0,0,0,2,0,0,0,43.0,3.0,0,4.0,0.1,0.1,0.0,0.0,0.0,16.0,29.0,55.2,2.0,20.0,5.0,1.0,1.0,/en/matches/a08ef96c/Aston-Villa-Brentford-August-28-2021-Premier-League,0.5,0.8333333333333334,0.5238095238095238
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-09-11,Sat,Premier League,Matchweek 4,Home,L 0–1,Brentford,Brighton,Y,WB,60,0,0,0,0,0,0,1,0,22.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,43.8,0.0,14.0,1.0,1.0,1.0,/en/matches/19a03697/Brentford-Brighton-and-Hove-Albion-September-11-2021-Premier-League,0.0,0.6666666666666666,0.630952380952381
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-09-18,Sat,Premier League,Matchweek 5,Away,W 2–0,Brentford,Wolves,Y,WB,67,0,0,0,0,0,0,0,0,35.0,2.0,2,2.0,0.0,0.0,0.0,1.0,1.0,8.0,27.0,29.6,2.0,18.0,2.0,1.0,1.0,/en/matches/fd1d60f4/Wolverhampton-Wanderers-Brentford-September-18-2021-Premier-League,1.0,0.5,0.630952380952381
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-09-25,Sat,Premier League,Matchweek 6,Home,D 3–3,Brentford,Liverpool,Y,"WB,RM",90,0,0,0,0,0,0,0,0,39.0,1.0,3,2.0,0.0,0.0,0.0,3.0,1.0,17.0,28.0,60.7,2.0,16.0,1.0,1.0,1.0,/en/matches/87140543/Brentford-Liverpool-September-25-2021-Premier-League,0.5,0.5,0.9722222222222222
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-10-03,Sun,Premier League,Matchweek 7,Away,W 2–1,Brentford,West Ham,Y,WB,90,0,0,0,0,2,1,1,0,34.0,0.0,0,1.0,0.3,0.3,0.0,1.0,1.0,13.0,23.0,56.5,4.0,15.0,2.0,3.0,1.0,/en/matches/f1eead63/West-Ham-United-Brentford-October-3-2021-Premier-League,1.0,0.5,0.7424242424242423
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-10-16,Sat,Premier League,Matchweek 8,Home,L 0–1,Brentford,Chelsea,Y,WB,71,0,0,0,0,0,0,1,0,27.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,45.0,1.0,15.0,1.0,0.0,0.0,/en/matches/866cfb1f/Brentford-Chelsea-October-16-2021-Premier-League,0.0,0.8333333333333334,0.6309523809523808
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-10-24,Sun,Premier League,Matchweek 9,Home,L 1–2,Brentford,Leicester City,Y,WB,90,0,0,0,0,0,0,0,0,57.0,1.0,1,1.0,0.0,0.0,0.1,4.0,0.0,29.0,47.0,61.7,5.0,38.0,4.0,3.0,0.0,/en/matches/b5c25937/Brentford-Leicester-City-October-24-2021-Premier-League,0.0,0.5,0.7976190476190477
