,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report
0,2023-08-12,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-08-12,Sat,Matchweek 5,Home,W 1–0,Fulham,Luton Town,N,RM,29,31,31,0,0,0,0,1,0,0,0,0,0,26,0,0,/en/matches/48b1bdc7/Fulham-Luton-Town-September-16-2023-Premier-League
2,2023-08-12,Sat,Matchweek 6,Away,D 0–0,Fulham,Crystal Palace,N,LM,16,11,11,0,0,0,0,0,0,0,0,0,0,9,0,0,/en/matches/cf0b2b19/Crystal-Palace-Fulham-September-23-2023-Premier-League
3,2023-08-12,Mon,Matchweek 7,Home,L 0–2,Fulham,Chelsea,N,RW,37,24,24,0,0,0,1,1,0,0,0,0,0,15,0,1,/en/matches/c9787e60/Fulham-Chelsea-October-2-2023-Premier-League
4,2023-08-12,Sat,Matchweek 8,Home,W 3–1,Fulham,Sheffield Utd,Y,RM,78,42,40,2,0,0,0,0,0,0,0,0,0,35,0,0,/en/matches/ffc59ea8/Fulham-Sheffield-United-October-7-2023-Premier-League
