,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
0,2021-08-14,Sun,Matchweek 3,Away,W 1–0,Manchester Utd,Wolves,N,"LW,FW",19,0,0,0,0,2,0,0,0,0,0,0,0,2,2,1,66.7,/en/matches/871109e6/Wolverhampton-Wanderers-Manchester-United-August-29-2021-Premier-League
1,2021-08-14,Sat,Matchweek 4,Home,W 4–1,Manchester Utd,Newcastle Utd,N,"LW,AM",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/en/matches/7794fd6c/Manchester-United-Newcastle-United-September-11-2021-Premier-League
2,2021-08-14,Sun,Matchweek 5,Away,W 2–1,Manchester Utd,West Ham,N,"On matchday squad, but did not play",/en/matches/2daea068/West-Ham-United-Manchester-United-September-19-2021-Premier-League,,,,,,,,,,,,,,,,,
3,2021-08-14,Sat,Matchweek 6,Home,L 0–1,Manchester Utd,Aston Villa,N,"On matchday squad, but did not play",/en/matches/7c21232e/Manchester-United-Aston-Villa-September-25-2021-Premier-League,,,,,,,,,,,,,,,,,
4,2021-08-14,Sat,Matchweek 7,Home,D 1–1,Manchester Utd,Everton,Y,LW,56,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,33.3,/en/matches/2129c7e9/Manchester-United-Everton-October-2-2021-Premier-League
5,2021-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2021-08-14,Sat,Matchweek 11,Home,L 0–2,Manchester Utd,Manchester City,N,"On matchday squad, but did not play",/en/matches/5fa5be28/Manchester-Derby-Manchester-United-Manchester-City-November-6-2021-Premier-League,,,,,,,,,,,,,,,,,
7,2021-08-14,Sat,Matchweek 12,Away,L 1–4,Manchester Utd,Watford,N,LW,45,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,/en/matches/31a03035/Watford-Manchester-United-November-20-2021-Premier-League
8,2021-08-14,Sun,Matchweek 13,Away,D 1–1,Manchester Utd,Chelsea,N,"On matchday squad, but did not play",/en/matches/08b3c5d8/Chelsea-Manchester-United-November-28-2021-Premier-League,,,,,,,,,,,,,,,,,
9,2021-08-14,Thu,Matchweek 14,Home,W 3–2,Manchester Utd,Arsenal,N,FW,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,/en/matches/4323a38f/Manchester-United-Arsenal-December-2-2021-Premier-League
10,2021-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2021-08-14,Wed,Matchweek 17,Away,W 3–1,Manchester Utd,Brentford,N,"On matchday squad, but did not play",/en/matches/f7c0bd68/Brentford-Manchester-United-January-19-2022-Premier-League,,,,,,,,,,,,,,,,,
12,2021-08-14,Sat,Matchweek 23,Home,W 1–0,Manchester Utd,West Ham,N,AM,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,/en/matches/7c23f694/Manchester-United-West-Ham-United-January-22-2022-Premier-League
