,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2020-09-03,Thu,UEFA Nations League,League B,Away,D 1–1,ie Rep. of Ireland,bg Bulgaria,N,,17,0,0,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/5c9256f8/Bulgaria-Republic-of-Ireland-September-3-2020-UEFA-Nations-League
1,2020-09-06,Sun,UEFA Nations League,League B,Home,L 0–1,ie Rep. of Ireland,fi Finland,N,,32,0,0,0,0,2,1,0,0,,,1,,,,,,,,,,,,,,,/en/matches/ad466f22/Republic-of-Ireland-Finland-September-6-2020-UEFA-Nations-League
2,2020-09-13,Sun,Premier League,Matchweek 1,Home,L 0–3,West Brom,Leicester City,Y,FW,59,0,0,0,0,0,0,0,0,11,0,0,1,0.0,0.0,0.0,1,0,7,9,77.8,0,5,0,0,0,/en/matches/7dd01ca9/West-Bromwich-Albion-Leicester-City-September-13-2020-Premier-League
3,2020-09-16,Wed,EFL Cup,Second round,Home,W 3–0,West Brom,Harrogate,N,,18,1,0,0,0,2,2,0,0,,,0,,,,,,,,,,,,,,,/en/matches/037017fd/West-Bromwich-Albion-Harrogate-September-16-2020-EFL-Cup
4,2020-09-19,Sat,Premier League,Matchweek 2,Away,L 2–5,West Brom,Everton,Y,FW,90,0,0,0,0,1,1,0,0,32,0,0,0,0.0,0.0,0.2,4,0,22,26,84.6,1,13,1,1,0,/en/matches/45bd1880/Everton-West-Bromwich-Albion-September-19-2020-Premier-League
5,2020-09-26,Sat,Premier League,Matchweek 3,Home,D 3–3,West Brom,Chelsea,Y,FW,65,2,0,0,0,3,2,0,0,12,0,0,0,0.1,0.1,0.0,2,1,4,8,50.0,0,4,2,2,2,/en/matches/d725a16c/West-Bromwich-Albion-Chelsea-September-26-2020-Premier-League
6,2020-10-04,Sun,Premier League,Matchweek 4,Away,L 0–2,West Brom,Southampton,Y,FW,59,0,0,0,0,0,0,0,0,20,0,0,1,0.0,0.0,0.0,0,0,5,11,45.5,0,8,0,0,0,/en/matches/39864083/Southampton-West-Bromwich-Albion-October-4-2020-Premier-League
7,2020-10-08,Thu,UEFA Euro Qualifying,Semi-finals,Away,D 0 (2)–0 (4),ie Rep. of Ireland,sk Slovakia,Y,AM,99,0,0,0,0,2,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/c6c9cf16/Slovakia-Republic-of-Ireland-October-8-2020-UEFA-Euro-Qualifying
8,2020-10-19,Mon,Premier League,Matchweek 5,Home,D 0–0,West Brom,Burnley,N,FW,18,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,4,0,1,0,/en/matches/13f3ae88/West-Bromwich-Albion-Burnley-October-19-2020-Premier-League
9,2020-10-26,Mon,Premier League,Matchweek 6,Away,D 1–1,West Brom,Brighton,N,"RM,FW",28,0,0,0,0,0,0,0,0,25,1,0,0,0.0,0.0,0.0,2,0,15,20,75.0,1,11,3,1,0,/en/matches/26452511/Brighton-and-Hove-Albion-West-Bromwich-Albion-October-26-2020-Premier-League
10,2020-11-02,Mon,Premier League,Matchweek 7,Away,L 0–2,West Brom,Fulham,N,"FW,RM",35,0,0,0,0,3,0,0,0,10,0,0,1,0.1,0.1,0.0,1,0,2,3,66.7,0,5,1,1,0,/en/matches/f2b91282/Fulham-West-Bromwich-Albion-November-2-2020-Premier-League
11,2020-11-08,Sun,Premier League,Matchweek 8,Home,L 0–1,West Brom,Tottenham,Y,FW,66,0,0,0,0,2,1,0,0,34,0,0,1,0.1,0.1,0.2,5,0,16,26,61.5,0,22,2,2,2,/en/matches/90c0e34c/West-Bromwich-Albion-Tottenham-Hotspur-November-8-2020-Premier-League
12,2020-11-21,Sat,Premier League,Matchweek 9,Away,L 0–1,West Brom,Manchester Utd,N,"LM,LW",29,0,0,0,0,1,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,7,10,70.0,1,6,1,0,0,/en/matches/50004f43/Manchester-United-West-Bromwich-Albion-November-21-2020-Premier-League
13,2020-11-28,Sat,Premier League,Matchweek 10,Home,W 1–0,West Brom,Sheffield Utd,Y,FW,64,0,0,0,0,1,0,0,0,24,0,0,0,0.0,0.0,0.0,1,0,11,18,61.1,1,19,5,0,0,/en/matches/bd68404c/West-Bromwich-Albion-Sheffield-United-November-28-2020-Premier-League
14,2020-12-06,Sun,Premier League,Matchweek 11,Home,L 1–5,West Brom,Crystal Palace,N,FW,29,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,1,0,14,15,93.3,1,7,0,1,0,/en/matches/ac9d70e3/West-Bromwich-Albion-Crystal-Palace-December-6-2020-Premier-League
15,2020-12-12,Sat,Premier League,Matchweek 12,Away,L 1–2,West Brom,Newcastle Utd,Y,FW,45,0,0,0,0,0,0,0,0,24,0,0,1,0.0,0.0,0.1,4,0,19,21,90.5,2,11,0,0,0,/en/matches/4a2a6f14/Newcastle-United-West-Bromwich-Albion-December-12-2020-Premier-League
16,2020-12-20,Sun,Premier League,Matchweek 14,Home,L 0–3,West Brom,Aston Villa,N,FW,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,/en/matches/4bbe55ff/West-Bromwich-Albion-Aston-Villa-December-20-2020-Premier-League
17,2020-12-27,Sun,Premier League,Matchweek 15,Away,D 1–1,West Brom,Liverpool,Y,RW,72,0,0,0,0,0,0,0,0,33,0,1,0,0.0,0.0,0.1,2,0,12,26,46.2,1,11,3,0,0,/en/matches/daa09f69/Liverpool-West-Bromwich-Albion-December-27-2020-Premier-League
18,2020-12-29,Tue,Premier League,Matchweek 16,Home,L 0–5,West Brom,Leeds United,Y,"FW,RM,LM",90,0,0,0,0,2,0,0,0,33,0,0,0,0.1,0.1,0.0,1,0,11,25,44.0,1,18,3,2,2,/en/matches/21f2b720/West-Bromwich-Albion-Leeds-United-December-29-2020-Premier-League
19,2021-01-02,Sat,Premier League,Matchweek 17,Home,L 0–4,West Brom,Arsenal,Y,"LM,FW",90,0,0,0,0,0,0,0,0,55,0,2,1,0.0,0.0,0.1,4,0,31,44,70.5,3,26,3,3,2,/en/matches/a56531b0/West-Bromwich-Albion-Arsenal-January-2-2021-Premier-League
20,2021-01-16,Sat,Premier League,Matchweek 19,Away,W 3–2,West Brom,Wolves,Y,"FW,LW",90,0,0,0,0,2,1,0,0,21,1,1,0,0.3,0.3,0.0,2,2,8,13,61.5,1,15,1,0,0,/en/matches/93420516/Wolverhampton-Wanderers-West-Bromwich-Albion-January-16-2021-Premier-League
21,2021-01-19,Tue,Premier League,Matchweek 18,Away,L 1–2,West Brom,West Ham,Y,FW,90,0,0,0,0,1,0,0,0,29,0,0,0,0.0,0.0,0.0,1,0,13,23,56.5,1,17,2,1,1,/en/matches/42daddbb/West-Ham-United-West-Bromwich-Albion-January-19-2021-Premier-League
22,2021-01-26,Tue,Premier League,Matchweek 20,Home,L 0–5,West Brom,Manchester City,Y,FW,45,0,0,0,0,1,0,0,0,11,0,0,0,0.1,0.1,0.0,0,0,5,8,62.5,0,6,0,0,0,/en/matches/83f7b656/West-Bromwich-Albion-Manchester-City-January-26-2021-Premier-League
23,2021-01-30,Sat,Premier League,Matchweek 21,Home,D 2–2,West Brom,Fulham,Y,FW,45,0,0,0,0,0,0,0,0,9,0,0,1,0.0,0.0,0.0,1,0,5,5,100.0,1,5,1,1,0,/en/matches/d1517c30/West-Bromwich-Albion-Fulham-January-30-2021-Premier-League
24,2021-02-02,Tue,Premier League,Matchweek 22,Away,L 1–2,West Brom,Sheffield Utd,Y,LM,67,0,0,0,0,3,2,0,0,31,3,0,1,0.5,0.5,0.0,1,0,8,16,50.0,1,11,1,1,0,/en/matches/2d3d863d/Sheffield-United-West-Bromwich-Albion-February-2-2021-Premier-League
25,2021-03-08,Mon,PL2 — Div. 2,Matchweek 7,Home,W 2–1,West Brom,Burnley,Y,FW,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/67fdd942/West-Bromwich-Albion-U23-Burnley-U23-March-8-2021-Premier-League-2----Division-2
26,2021-03-24,Wed,WCQ,First round,Away,L 2–3,ie Rep. of Ireland,rs Serbia,Y,FW,78,0,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/073563b0/Serbia-Republic-of-Ireland-March-24-2021-WCQ----UEFA-M
27,2021-03-27,Sat,WCQ,First round,Home,L 0–1,ie Rep. of Ireland,lu Luxembourg,Y,FW,72,0,0,0,0,3,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/11ecb103/Republic-of-Ireland-Luxembourg-March-27-2021-WCQ----UEFA-M
28,2021-03-30,Tue,Friendlies (M),Friendlies (M),Away,D 1–1,ie Rep. of Ireland,qa Qatar,N,,34,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/888a78b8/Qatar-Republic-of-Ireland-March-30-2021-Friendlies-M
29,2021-04-03,Sat,Premier League,Matchweek 30,Away,W 5–2,West Brom,Chelsea,N,LM,54,2,0,0,0,2,2,0,0,21,0,1,0,0.4,0.4,0.1,4,0,16,17,94.1,3,19,3,2,2,/en/matches/c5d6a493/Chelsea-West-Bromwich-Albion-April-3-2021-Premier-League
30,2021-04-12,Mon,Premier League,Matchweek 31,Home,W 3–0,West Brom,Southampton,Y,LM,71,1,0,0,0,2,1,0,0,36,0,0,0,0.7,0.7,0.3,3,0,22,28,78.6,5,23,1,5,3,/en/matches/3dee3681/West-Bromwich-Albion-Southampton-April-12-2021-Premier-League
31,2021-04-22,Thu,Premier League,Matchweek 32,Away,L 0–3,West Brom,Leicester City,Y,LM,45,0,0,0,0,0,0,0,0,26,0,1,1,0.0,0.0,0.0,2,0,14,17,82.4,1,18,2,3,1,/en/matches/be6edfdf/Leicester-City-West-Bromwich-Albion-April-22-2021-Premier-League
32,2021-04-25,Sun,Premier League,Matchweek 33,Away,D 2–2,West Brom,Aston Villa,Y,LM,66,0,0,0,0,1,1,0,0,15,0,0,0,0.0,0.0,0.0,2,1,6,11,54.5,1,10,0,0,0,/en/matches/2ab535fa/Aston-Villa-West-Bromwich-Albion-April-25-2021-Premier-League
33,2021-05-03,Mon,Premier League,Matchweek 34,Home,D 1–1,West Brom,Wolves,N,CM,13,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,2,0,0,0,/en/matches/378a8a95/West-Bromwich-Albion-Wolverhampton-Wanderers-May-3-2021-Premier-League
34,2021-05-09,Sun,Premier League,Matchweek 35,Away,L 1–3,West Brom,Arsenal,Y,RM,67,0,0,0,0,2,0,0,0,16,1,1,0,0.4,0.4,0.0,0,0,9,10,90.0,0,10,0,0,0,/en/matches/49369ed5/Arsenal-West-Bromwich-Albion-May-9-2021-Premier-League
35,2021-05-23,Sun,Premier League,Matchweek 38,Away,L 1–3,West Brom,Leeds United,Y,FW,60,0,0,0,0,4,0,0,0,29,1,0,0,0.1,0.1,0.1,2,0,15,18,83.3,1,17,1,2,0,/en/matches/9ade2b5d/Leeds-United-West-Bromwich-Albion-May-23-2021-Premier-League
