,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-25,Wed,EFL Cup,Second round,Away,W 8–0,Southampton,Newport County,Y,RM,90,3,2,0,0,8.0,6.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/ea9d95ea/Newport-County-Southampton-August-25-2021-EFL-Cup,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-08-28,Sat,Premier League,Matchweek 3,Away,D 2–2,Southampton,Newcastle Utd,Y,RM,90,1,0,0,0,3.0,3.0,0,0,46.0,1.0,0.0,0.0,1.1,1.1,0.1,5.0,1.0,27.0,38.0,71.1,3.0,25.0,3.0,4.0,3.0,/en/matches/d81af076/Newcastle-United-Southampton-August-28-2021-Premier-League,0.5,0.5,0.3461538461538461
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-09-01,Wed,WCQ,First round,Home,D 1–1,no Norway,nl Netherlands,Y,AM,90,0,0,0,0,3.0,0.0,1,0,,,1.0,,,,,,,,,,,,,,,/en/matches/4a8d10d3/Norway-Netherlands-September-1-2021-WCQ----UEFA-M,0.5,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-09-04,Sat,WCQ,First round,Away,W 2–0,no Norway,lv Latvia,Y,AM,76,1,0,0,0,4.0,4.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/4a2273d7/Latvia-Norway-September-4-2021-WCQ----UEFA-M,1.0,0.6666666666666666,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-09-07,Tue,WCQ,First round,Home,W 5–1,no Norway,gi Gibraltar,Y,FW,79,0,0,0,0,4.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/7ac00056/Norway-Gibraltar-September-7-2021-WCQ----UEFA-M,1.0,0.6666666666666666,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-09-11,Sat,Premier League,Matchweek 4,Home,D 0–0,Southampton,West Ham,Y,CM,90,0,0,0,0,2.0,1.0,0,0,28.0,0.0,0.0,0.0,0.1,0.1,0.1,4.0,0.0,14.0,18.0,77.8,5.0,19.0,2.0,1.0,1.0,/en/matches/ddff1858/Southampton-West-Ham-United-September-11-2021-Premier-League,0.5,0.8333333333333334,0.7051282051282051
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-09-18,Sat,Premier League,Matchweek 5,Away,D 0–0,Southampton,Manchester City,Y,RM,90,0,0,0,0,3.0,1.0,0,0,32.0,4.0,2.0,1.0,0.1,0.1,0.1,3.0,0.0,12.0,17.0,70.6,2.0,16.0,5.0,3.0,2.0,/en/matches/1576c578/Manchester-City-Southampton-September-18-2021-Premier-League,0.5,0.8333333333333334,0.7976190476190476
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-09-26,Sun,Premier League,Matchweek 6,Home,L 0–1,Southampton,Wolves,Y,"RM,CM",90,0,0,0,0,4.0,1.0,0,0,48.0,1.0,0.0,3.0,0.2,0.2,0.0,1.0,0.0,16.0,31.0,51.6,2.0,23.0,4.0,2.0,1.0,/en/matches/d99f984c/Southampton-Wolverhampton-Wanderers-September-26-2021-Premier-League,0.0,0.6666666666666666,0.5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-10-02,Sat,Premier League,Matchweek 7,Away,L 1–3,Southampton,Chelsea,N,RW,4,0,0,0,0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,/en/matches/a6466617/Chelsea-Southampton-October-2-2021-Premier-League,0.0,0.3333333333333333,0.4047619047619047
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-10-08,Fri,WCQ,First round,Away,D 1–1,no Norway,tr Türkiye,Y,FW,90,0,0,0,0,3.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/32f97ddc/Turkiye-Norway-October-8-2021-WCQ----UEFA-M,0.5,0.1666666666666666,0.5
