,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-22,Sun,Serie A,Matchweek 1,Away,D 2–2,Juventus,Udinese,N,FW,31,0,0,0,0,1.0,0.0,1,0,15.0,1.0,0.0,0.0,0.2,0.2,0.1,2.0,0.0,8.0,13.0,61.5,2.0,7.0,1.0,1.0,1.0,/en/matches/3d5b1245/Udinese-Juventus-August-22-2021-Serie-A,0.5,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-09-01,Wed,WCQ,First round,Home,W 2–1,pt Portugal,ie Rep. of Ireland,Y*,FW,90,2,0,0,1,8.0,4.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/0cbf3fca/Portugal-Republic-of-Ireland-September-1-2021-WCQ----UEFA-M,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-09-11,Sat,Premier League,Matchweek 4,Home,W 4–1,Manchester Utd,Newcastle Utd,Y,FW,90,2,0,0,0,6.0,2.0,0,0,59.0,0.0,1.0,2.0,1.3,1.3,0.0,2.0,0.0,40.0,46.0,87.0,4.0,25.0,2.0,0.0,0.0,/en/matches/7794fd6c/Manchester-United-Newcastle-United-September-11-2021-Premier-League,1.0,0.5,0.3809523809523809
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-09-14,Tue,Champions Lg,Group stage,Away,L 1–2,eng Manchester Utd,ch Young Boys,Y,FW,71,1,0,0,0,2.0,2.0,0,0,27.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,17.0,20.0,85.0,1.0,16.0,1.0,0.0,0.0,/en/matches/b3e0c6ca/Young-Boys-Manchester-United-September-14-2021-Champions-League,0.0,0.8333333333333334,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-09-19,Sun,Premier League,Matchweek 5,Away,W 2–1,Manchester Utd,West Ham,Y,FW,90,1,0,0,0,7.0,5.0,0,0,42.0,0.0,0.0,0.0,1.6,1.6,0.0,2.0,1.0,23.0,28.0,82.1,1.0,32.0,3.0,0.0,0.0,/en/matches/2daea068/West-Ham-United-Manchester-United-September-19-2021-Premier-League,1.0,0.6666666666666666,0.6785714285714285
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-09-25,Sat,Premier League,Matchweek 6,Home,L 0–1,Manchester Utd,Aston Villa,Y,"FW,LW",90,0,0,0,0,4.0,0.0,0,0,34.0,0.0,0.0,1.0,0.1,0.1,0.0,5.0,0.0,18.0,26.0,69.2,3.0,24.0,3.0,1.0,1.0,/en/matches/7c21232e/Manchester-United-Aston-Villa-September-25-2021-Premier-League,0.0,0.6666666666666666,0.6153846153846154
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-09-29,Wed,Champions Lg,Group stage,Home,W 2–1,eng Manchester Utd,es Villarreal,Y,"FW,LW",90,1,0,0,0,3.0,1.0,1,0,44.0,0.0,0.0,2.0,0.3,0.3,0.2,4.0,1.0,25.0,30.0,83.3,4.0,22.0,2.0,3.0,0.0,/en/matches/8ad62c4a/Manchester-United-Villarreal-September-29-2021-Champions-League,1.0,0.3333333333333333,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-10-02,Sat,Premier League,Matchweek 7,Home,D 1–1,Manchester Utd,Everton,N,FW,34,0,0,0,0,1.0,0.0,0,0,16.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,12.0,14.0,85.7,0.0,9.0,2.0,0.0,0.0,/en/matches/2129c7e9/Manchester-United-Everton-October-2-2021-Premier-League,0.5,0.6666666666666666,0.5641025641025641
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-10-09,Sat,Friendlies (M),Friendlies (M),Home,W 3–0,pt Portugal,qa Qatar,Y*,FW,45,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/d0977428/Portugal-Qatar-October-9-2021-Friendlies-M,1.0,0.5,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-10-12,Tue,WCQ,First round,Home,W 5–0,pt Portugal,lu Luxembourg,Y*,FW,90,3,0,2,2,7.0,5.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/b2bf17f2/Portugal-Luxembourg-October-12-2021-WCQ----UEFA-M,1.0,0.8333333333333334,0.5
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2021-10-16,Sat,Premier League,Matchweek 8,Away,L 2–4,Manchester Utd,Leicester City,Y,FW,90,0,0,0,0,3.0,1.0,0,0,40.0,0.0,0.0,0.0,0.2,0.2,0.0,2.0,0.0,28.0,31.0,90.3,2.0,20.0,0.0,1.0,1.0,/en/matches/45502ded/Leicester-City-Manchester-United-October-16-2021-Premier-League,0.0,0.8333333333333334,0.4404761904761905
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-10-20,Wed,Champions Lg,Group stage,Home,W 3–2,eng Manchester Utd,it Atalanta,Y,"FW,LW",90,1,0,0,0,7.0,4.0,0,0,43.0,0.0,0.0,0.0,0.9,0.9,0.2,8.0,0.0,24.0,30.0,80.0,3.0,16.0,5.0,1.0,0.0,/en/matches/35f45718/Manchester-United-Atalanta-October-20-2021-Champions-League,1.0,0.6666666666666666,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2021-10-24,Sun,Premier League,Matchweek 9,Home,L 0–5,Manchester Utd,Liverpool,Y,FW,90,0,0,0,0,4.0,1.0,1,0,39.0,0.0,0.0,0.0,0.6,0.6,0.0,2.0,0.0,26.0,31.0,83.9,3.0,14.0,2.0,0.0,0.0,/en/matches/b886bec4/North-West-Derby-Manchester-United-Liverpool-October-24-2021-Premier-League,0.0,0.6666666666666666,0.8452380952380952
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2021-10-30,Sat,Premier League,Matchweek 10,Away,W 3–0,Manchester Utd,Tottenham,Y,FW,70,1,1,0,0,2.0,1.0,0,0,34.0,0.0,0.0,1.0,0.1,0.1,0.6,3.0,2.0,23.0,29.0,79.3,2.0,26.0,4.0,1.0,1.0,/en/matches/5a2b8c26/Tottenham-Hotspur-Manchester-United-October-30-2021-Premier-League,1.0,0.3333333333333333,0.5833333333333334
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2021-11-02,Tue,Champions Lg,Group stage,Away,D 2–2,eng Manchester Utd,it Atalanta,Y,FW,90,2,0,0,0,4.0,3.0,0,0,47.0,0.0,0.0,3.0,0.6,0.6,0.1,4.0,1.0,33.0,37.0,89.2,5.0,24.0,3.0,3.0,2.0,/en/matches/16b0abb7/Atalanta-Manchester-United-November-2-2021-Champions-League,0.5,0.6666666666666666,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2021-11-06,Sat,Premier League,Matchweek 11,Home,L 0–2,Manchester Utd,Manchester City,Y,FW,90,0,0,0,0,1.0,1.0,1,0,24.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,16.0,19.0,84.2,0.0,11.0,1.0,1.0,0.0,/en/matches/5fa5be28/Manchester-Derby-Manchester-United-Manchester-City-November-6-2021-Premier-League,0.0,0.5,0.5909090909090909
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2021-11-11,Thu,WCQ,First round,Away,D 0–0,pt Portugal,ie Rep. of Ireland,Y*,FW,90,0,0,0,0,5.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/8b321574/Republic-of-Ireland-Portugal-November-11-2021-WCQ----UEFA-M,0.5,0.5,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2021-11-14,Sun,WCQ,First round,Home,L 1–2,pt Portugal,rs Serbia,Y*,FW,90,0,0,0,0,3.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/0cc44e9b/Portugal-Serbia-November-14-2021-WCQ----UEFA-M,0.0,0.3333333333333333,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2021-11-20,Sat,Premier League,Matchweek 12,Away,L 1–4,Manchester Utd,Watford,Y,FW,90,0,1,0,0,4.0,1.0,0,0,32.0,0.0,0.0,0.0,0.5,0.5,0.5,3.0,1.0,22.0,24.0,91.7,1.0,18.0,4.0,6.0,3.0,/en/matches/31a03035/Watford-Manchester-United-November-20-2021-Premier-League,0.0,0.1666666666666666,0.4047619047619047
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2021-11-23,Tue,Champions Lg,Group stage,Away,W 2–0,eng Manchester Utd,es Villarreal,Y,FW,89,1,0,0,0,4.0,2.0,0,0,36.0,0.0,0.0,0.0,0.6,0.6,0.1,1.0,0.0,24.0,30.0,80.0,4.0,12.0,1.0,4.0,4.0,/en/matches/fd901849/Villarreal-Manchester-United-November-23-2021-Champions-League,1.0,0.1666666666666666,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2021-11-28,Sun,Premier League,Matchweek 13,Away,D 1–1,Manchester Utd,Chelsea,N,FW,27,0,0,0,0,0.0,0.0,1,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,1.0,3.0,0.0,1.0,0.0,/en/matches/08b3c5d8/Chelsea-Manchester-United-November-28-2021-Premier-League,0.5,0.3333333333333333,0.880952380952381
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2021-12-02,Thu,Premier League,Matchweek 14,Home,W 3–2,Manchester Utd,Arsenal,Y,FW,87,2,0,1,1,5.0,3.0,0,0,35.0,0.0,0.0,0.0,1.5,0.7,0.0,4.0,0.0,20.0,27.0,74.1,2.0,21.0,2.0,3.0,3.0,/en/matches/4323a38f/Manchester-United-Arsenal-December-2-2021-Premier-League,1.0,0.5,0.6785714285714285
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2021-12-05,Sun,Premier League,Matchweek 15,Home,W 1–0,Manchester Utd,Crystal Palace,Y,FW,90,0,0,0,0,5.0,1.0,0,0,52.0,0.0,0.0,0.0,0.3,0.3,0.0,2.0,0.0,26.0,38.0,68.4,1.0,18.0,0.0,1.0,1.0,/en/matches/8d10c8d4/Manchester-United-Crystal-Palace-December-5-2021-Premier-League,1.0,0.8333333333333334,0.226190476190476
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2021-12-11,Sat,Premier League,Matchweek 16,Away,W 1–0,Manchester Utd,Norwich City,Y,FW,90,1,0,1,1,2.0,1.0,0,0,54.0,1.0,0.0,0.0,1.6,0.9,0.0,3.0,1.0,29.0,39.0,74.4,1.0,21.0,2.0,3.0,1.0,/en/matches/11a67612/Norwich-City-Manchester-United-December-11-2021-Premier-League,1.0,0.8333333333333334,0.4285714285714285
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2021-12-27,Mon,Premier League,Matchweek 19,Away,D 1–1,Manchester Utd,Newcastle Utd,Y,FW,90,0,0,0,0,2.0,0.0,1,0,36.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,24.0,31.0,77.4,2.0,27.0,1.0,1.0,1.0,/en/matches/f91fee43/Newcastle-United-Manchester-United-December-27-2021-Premier-League,0.5,1.0,0.13095238095238093
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2021-12-30,Thu,Premier League,Matchweek 20,Home,W 3–1,Manchester Utd,Burnley,Y,FW,89,1,1,0,0,7.0,1.0,0,0,45.0,1.0,0.0,1.0,1.9,1.9,0.1,2.0,1.0,22.0,34.0,64.7,3.0,19.0,5.0,0.0,0.0,/en/matches/bbfa96c9/Manchester-United-Burnley-December-30-2021-Premier-League,1.0,0.8333333333333334,0.369047619047619
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2022-01-03,Mon,Premier League,Matchweek 21,Home,L 0–1,Manchester Utd,Wolves,Y*,FW,90,0,0,0,0,2.0,1.0,0,0,49.0,1.0,0.0,0.0,0.1,0.1,0.1,1.0,0.0,29.0,39.0,74.4,1.0,23.0,3.0,0.0,0.0,/en/matches/8e966b52/Manchester-United-Wolverhampton-Wanderers-January-3-2022-Premier-League,0.0,0.8333333333333334,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2022-01-19,Wed,Premier League,Matchweek 17,Away,W 3–1,Manchester Utd,Brentford,Y,FW,70,0,0,0,0,3.0,0.0,0,0,33.0,1.0,0.0,1.0,0.1,0.1,0.0,3.0,1.0,21.0,27.0,77.8,5.0,21.0,2.0,0.0,0.0,/en/matches/f7c0bd68/Brentford-Manchester-United-January-19-2022-Premier-League,1.0,0.5,0.5
