,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,2020-09-29,Tue,La Liga,Matchweek 4,Home,L 0–1,Real Sociedad,Valencia,N,FW,24,0,0,0,0,0,0,0,0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,2.0,0.0,0.0,0.0,/en/matches/543c20ca/Real-Sociedad-Valencia-September-29-2020-La-Liga,0.0,0.5,0.5
1,1,1,1,2020-10-18,Sun,La Liga,Matchweek 6,Away,W 3–0,Real Sociedad,Betis,Y,FW,68,0,0,0,0,1,0,0,0,35.0,1.0,0,0.0,0.1,0.1,0.0,0.0,0.0,16.0,28.0,57.1,2.0,16.0,0.0,1.0,0.0,/en/matches/4794b1a6/Real-Betis-Real-Sociedad-October-18-2020-La-Liga,1.0,0.5,0.5
2,2,2,2,2020-10-22,Thu,Europa Lg,Group stage,Away,W 1–0,es Real Sociedad,hr Rijeka,N,FW,19,0,0,0,0,1,0,0,0,12.0,0.0,0,0.0,0.4,0.4,0.1,3.0,0.0,9.0,11.0,81.8,3.0,9.0,1.0,0.0,0.0,/en/matches/935e5b9c/Rijeka-Real-Sociedad-October-22-2020-Europa-League,1.0,0.5,0.5
3,3,3,3,2020-10-25,Sun,La Liga,Matchweek 7,Home,W 4–1,Real Sociedad,Huesca,Y,FW,62,0,0,0,0,0,0,0,0,21.0,0.0,0,0.0,0.0,0.0,0.1,3.0,0.0,17.0,19.0,89.5,1.0,12.0,0.0,0.0,0.0,/en/matches/ded16731/Real-Sociedad-Huesca-October-25-2020-La-Liga,1.0,0.6666666666666666,0.5
4,4,4,4,2020-10-29,Thu,Europa Lg,Group stage,Home,L 0–1,es Real Sociedad,it Napoli,N,FW,24,0,0,0,0,1,1,0,0,5.0,0.0,0,0.0,0.1,0.1,0.0,1.0,0.0,4.0,4.0,100.0,1.0,3.0,0.0,1.0,1.0,/en/matches/787ab619/Real-Sociedad-Napoli-October-29-2020-Europa-League,0.0,1.0,0.5
5,5,5,5,2020-11-01,Sun,La Liga,Matchweek 8,Away,W 4–1,Real Sociedad,Celta Vigo,Y,FW,90,2,0,0,0,3,3,0,0,43.0,0.0,0,1.0,0.9,0.9,0.0,1.0,0.0,26.0,35.0,74.3,2.0,26.0,0.0,1.0,1.0,/en/matches/9532015b/Celta-Vigo-Real-Sociedad-November-1-2020-La-Liga,1.0,0.6666666666666666,0.5
6,6,6,6,2020-11-05,Thu,Europa Lg,Group stage,Home,W 1–0,es Real Sociedad,nl AZ Alkmaar,N,FW,28,0,0,0,0,1,1,0,0,12.0,0.0,0,1.0,0.1,0.1,0.0,0.0,0.0,5.0,7.0,71.4,0.0,10.0,0.0,0.0,0.0,/en/matches/1e380245/Real-Sociedad-AZ-Alkmaar-November-5-2020-Europa-League,1.0,0.6666666666666666,0.5
7,7,7,7,2020-11-08,Sun,La Liga,Matchweek 9,Home,W 2–0,Real Sociedad,Granada,Y,FW,90,0,0,0,1,2,1,0,0,35.0,0.0,0,1.0,1.0,0.2,0.4,3.0,0.0,21.0,26.0,80.8,3.0,18.0,0.0,0.0,0.0,/en/matches/910d9fc9/Real-Sociedad-Granada-November-8-2020-La-Liga,1.0,0.6666666666666666,0.5
8,8,8,8,2020-11-22,Sun,La Liga,Matchweek 10,Away,W 1–0,Real Sociedad,Cádiz,N,FW,17,0,0,0,0,0,0,0,0,15.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,75.0,0.0,7.0,0.0,0.0,0.0,/en/matches/4758cb68/Cadiz-Real-Sociedad-November-22-2020-La-Liga,1.0,1.0,0.5
9,9,9,9,2020-11-26,Thu,Europa Lg,Group stage,Away,D 0–0,es Real Sociedad,nl AZ Alkmaar,N,FW,18,0,0,0,0,0,0,0,0,6.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,80.0,1.0,6.0,0.0,0.0,0.0,/en/matches/bd2b2d48/AZ-Alkmaar-Real-Sociedad-November-26-2020-Europa-League,0.5,1.0,0.5
