,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sat,Premier League,Matchweek 1,Home,L 0–3,Fulham,Arsenal,Y,RB,90,0,0,0,0,1,1,0,0,69,0,2,0,0.0,0.0,0.0,0,0,53,64,82.8,2,42,0,0,0,Match Report
1,Wed,EFL Cup,Second round,Away,W 1–0,Fulham,Ipswich Town,Y,CB,90,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,Match Report
2,Sat,Premier League,Matchweek 2,Away,L 3–4,Fulham,Leeds United,Y,CB,90,0,0,0,0,1,0,0,0,61,1,1,2,0.0,0.0,0.0,0,0,46,54,85.2,3,44,5,0,0,Match Report
3,Wed,EFL Cup,Third round,Home,W 2–0,Fulham,Sheffield Weds,Y,RB,90,0,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,Match Report
4,Mon,Premier League,Matchweek 3,Home,L 0–3,Fulham,Aston Villa,Y,CB,90,0,0,0,0,0,0,1,0,85,2,2,1,0.0,0.0,0.1,4,0,57,72,79.2,5,35,0,1,1,Match Report
5,Thu,EFL Cup,Fourth round,Away,L 0–3,Fulham,Brentford,N,,22,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
6,Sun,Premier League,Matchweek 4,Away,L 0–1,Fulham,Wolves,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Sat,Premier League,Matchweek 6,Home,L 1–2,Fulham,Crystal Palace,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Mon,Premier League,Matchweek 7,Home,W 2–0,Fulham,West Brom,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Sun,Premier League,Matchweek 9,Home,L 2–3,Fulham,Everton,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Wed,Premier League,Matchweek 13,Home,D 0–0,Fulham,Brighton,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Sat,Premier League,Matchweek 14,Away,D 1–1,Fulham,Newcastle Utd,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Sat,Premier League,Matchweek 15,Home,D 0–0,Fulham,Southampton,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Sat,FA Cup,Third round proper,Away,W 2–0,Fulham,QPR,N,,30,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Sat,Premier League,Matchweek 19,Home,L 0–1,Fulham,Chelsea,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Wed,Premier League,Matchweek 18,Home,L 1–2,Fulham,Manchester Utd,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Sun,FA Cup,Fourth round proper,Home,L 0–3,Fulham,Burnley,N,,9,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Wed,Premier League,Matchweek 22,Home,L 0–2,Fulham,Leicester City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Sun,Premier League,Matchweek 24,Away,W 2–0,Fulham,Everton,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Wed,Premier League,Matchweek 17,Away,D 1–1,Fulham,Burnley,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Sat,Premier League,Matchweek 25,Home,W 1–0,Fulham,Sheffield Utd,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Fri,Premier League,Matchweek 29,Home,L 1–2,Fulham,Leeds United,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Sun,Premier League,Matchweek 32,Away,D 1–1,Fulham,Arsenal,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Sat,Premier League,Matchweek 34,Away,L 0–2,Fulham,Chelsea,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Sat,Premier League,Matchweek 36,Away,L 1–3,Fulham,Southampton,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Tue,Premier League,Matchweek 37,Away,D 1–1,Fulham,Manchester Utd,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,3-0-5,,,5/8,,511,0,0,0,0,2,1,2,0,215,3,7,3,0.1,0.1,0.1,4,0,156,190,82.1,10,121,5,1,1,
