,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2020-09-13,Sun,Matchweek 3,Away,W 5–2,Leicester City,Manchester City,Y,FW,84,5,9,55.6,67,11,3,4,75.0,2,3,66.7,0,0,,0,0.0,0.0,0,0,1,0,1,/en/matches/31c2a061/Manchester-City-Leicester-City-September-27-2020-Premier-League
1,2020-09-13,Sun,Matchweek 4,Home,L 0–3,Leicester City,West Ham,Y,FW,90,11,19,57.9,117,26,7,10,70.0,2,2,100.0,0,0,,0,0.0,0.0,0,1,0,0,1,/en/matches/a29866ec/Leicester-City-West-Ham-United-October-4-2020-Premier-League
2,2020-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2020-09-13,Sun,Matchweek 6,Away,W 1–0,Leicester City,Arsenal,N,FW,31,5,6,83.3,55,15,4,4,100.0,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,1,/en/matches/bcd3a9b4/Arsenal-Leicester-City-October-25-2020-Premier-League
4,2020-09-13,Mon,Matchweek 7,Away,W 4–1,Leicester City,Leeds United,Y,FW,84,8,16,50.0,94,15,5,8,62.5,1,3,33.3,0,1,0.0,1,0.4,0.2,2,0,0,0,1,/en/matches/55d775ec/Leeds-United-Leicester-City-November-2-2020-Premier-League
5,2020-09-13,Sun,Matchweek 8,Home,W 1–0,Leicester City,Wolves,Y,FW,90,8,12,66.7,97,17,4,6,66.7,3,4,75.0,0,0,,0,0.0,0.0,0,0,0,0,2,/en/matches/8407be08/Leicester-City-Wolverhampton-Wanderers-November-8-2020-Premier-League
6,2020-09-13,Sun,Matchweek 9,Away,L 0–3,Leicester City,Liverpool,Y,FW,90,8,12,66.7,79,11,5,7,71.4,1,1,100.0,0,1,0.0,0,0.4,0.1,2,0,1,0,1,/en/matches/cc230451/Liverpool-Leicester-City-November-22-2020-Premier-League
7,2020-09-13,Mon,Matchweek 10,Home,L 1–2,Leicester City,Fulham,Y,FW,90,7,9,77.8,49,1,4,6,66.7,1,1,100.0,0,0,,1,0.1,0.1,1,0,0,0,0,/en/matches/ae493b10/Leicester-City-Fulham-November-30-2020-Premier-League
8,2020-09-13,Sun,Matchweek 11,Away,W 2–1,Leicester City,Sheffield Utd,Y,FW,90,12,17,70.6,183,53,10,12,83.3,0,0,,2,2,100.0,0,0.0,0.0,0,1,0,0,0,/en/matches/c1c08638/Sheffield-United-Leicester-City-December-6-2020-Premier-League
9,2020-09-13,Sun,Matchweek 12,Home,W 3–0,Leicester City,Brighton,Y,FW,90,6,11,54.5,62,8,4,6,66.7,1,1,100.0,0,1,0.0,2,0.1,0.0,2,0,0,0,0,/en/matches/964e6470/Leicester-City-Brighton-and-Hove-Albion-December-13-2020-Premier-League
10,2020-09-13,Wed,Matchweek 13,Home,L 0–2,Leicester City,Everton,Y,FW,90,5,13,38.5,49,5,4,6,66.7,0,4,0.0,0,0,,0,0.1,0.0,2,0,0,0,0,/en/matches/b30c816c/Leicester-City-Everton-December-16-2020-Premier-League
11,2020-09-13,Sun,Matchweek 14,Away,W 2–0,Leicester City,Tottenham,Y,FW,87,9,21,42.9,118,21,6,14,42.9,3,6,50.0,0,1,0.0,0,0.1,0.1,2,1,1,0,2,/en/matches/56ffe356/Tottenham-Hotspur-Leicester-City-December-20-2020-Premier-League
