,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2019-08-10,Sun,Matchweek 6,Home,W 2–0,West Ham,Manchester Utd,Y,LB,90,50,68,73.5,768,452,30,32,93.8,17,24,70.8,3,5,60.0,0,0.0,0.0,0,3,0,0,7,/en/matches/fe3e2bec/West-Ham-United-Manchester-United-September-22-2019-Premier-League
1,2019-08-10,Sat,Matchweek 7,Away,D 2–2,West Ham,Bournemouth,Y,LB,90,38,51,74.5,547,144,25,27,92.6,10,17,58.8,2,4,50.0,0,0.0,0.0,0,3,0,0,3,/en/matches/704e536e/Bournemouth-West-Ham-United-September-28-2019-Premier-League
2,2019-08-10,Sat,Matchweek 8,Home,L 1–2,West Ham,Crystal Palace,Y,LB,83,31,41,75.6,495,134,17,19,89.5,13,15,86.7,1,4,25.0,0,0.0,0.0,0,3,0,0,2,/en/matches/23fe51bc/West-Ham-United-Crystal-Palace-October-5-2019-Premier-League
3,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2019-08-10,Sat,Matchweek 10,Home,D 1–1,West Ham,Sheffield Utd,Y,LB,90,71,87,81.6,1109,457,41,42,97.6,24,28,85.7,5,13,38.5,0,0.0,0.0,0,10,0,0,12,/en/matches/43aa7711/West-Ham-United-Sheffield-United-October-26-2019-Premier-League
5,2019-08-10,Sat,Matchweek 11,Home,L 2–3,West Ham,Newcastle Utd,Y,LB,90,79,92,85.9,1200,522,43,44,97.7,31,36,86.1,3,6,50.0,0,0.0,0.1,0,15,0,0,12,/en/matches/ac4523c2/West-Ham-United-Newcastle-United-November-2-2019-Premier-League
6,2019-08-10,Sat,Matchweek 12,Away,L 0–3,West Ham,Burnley,Y,LB,90,54,70,77.1,829,349,32,36,88.9,17,22,77.3,4,6,66.7,0,0.0,0.0,1,3,0,0,4,/en/matches/559f666e/Burnley-West-Ham-United-November-9-2019-Premier-League
7,2019-08-10,Sat,Matchweek 13,Home,L 2–3,West Ham,Tottenham,Y,LB,90,58,74,78.4,879,517,29,31,93.5,20,28,71.4,4,8,50.0,0,0.0,0.0,1,5,0,0,10,/en/matches/a7dc884b/West-Ham-United-Tottenham-Hotspur-November-23-2019-Premier-League
8,2019-08-10,Sat,Matchweek 14,Away,W 1–0,West Ham,Chelsea,Y,LB,90,38,52,73.1,657,449,22,28,78.6,10,12,83.3,5,10,50.0,0,0.1,0.1,1,12,1,1,8,/en/matches/aa1ff9cd/Chelsea-West-Ham-United-November-30-2019-Premier-League
9,2019-08-10,Wed,Matchweek 15,Away,L 0–2,West Ham,Wolves,Y,LB,90,57,71,80.3,889,375,37,42,88.1,13,16,81.3,7,11,63.6,0,0.0,0.0,0,6,0,0,9,/en/matches/292d0f46/Wolverhampton-Wanderers-West-Ham-United-December-4-2019-Premier-League
10,2019-08-10,Mon,Matchweek 16,Home,L 1–3,West Ham,Arsenal,Y,LB,50,25,39,64.1,323,175,17,22,77.3,7,11,63.6,1,5,20.0,0,0.0,0.0,0,7,0,0,5,/en/matches/a48c4638/West-Ham-United-Arsenal-December-9-2019-Premier-League
11,2019-08-10,Sat,Matchweek 17,Away,W 1–0,West Ham,Southampton,Y,LB,90,43,63,68.3,786,513,25,25,100.0,12,20,60.0,6,14,42.9,0,0.0,0.0,0,6,1,0,7,/en/matches/a47901a8/Southampton-West-Ham-United-December-14-2019-Premier-League
12,2019-08-10,Thu,Matchweek 19,Away,L 1–2,West Ham,Crystal Palace,Y,LB,90,41,58,70.7,638,342,25,28,89.3,15,23,65.2,1,3,33.3,0,0.1,0.1,2,5,1,1,5,/en/matches/048fa915/Crystal-Palace-West-Ham-United-December-26-2019-Premier-League
13,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2019-08-10,Wed,Matchweek 21,Home,W 4–0,West Ham,Bournemouth,Y,LB,90,42,59,71.2,676,340,23,28,82.1,15,20,75.0,4,9,44.4,0,0.1,0.1,2,5,1,0,6,/en/matches/9ae01aab/West-Ham-United-Bournemouth-January-1-2020-Premier-League
15,2019-08-10,Fri,Matchweek 22,Away,L 0–1,West Ham,Sheffield Utd,Y,CB,90,64,88,72.7,1052,621,33,38,86.8,27,35,77.1,4,10,40.0,0,0.1,0.2,1,6,2,2,10,/en/matches/c5f47ccb/Sheffield-United-West-Ham-United-January-10-2020-Premier-League
16,2019-08-10,Sat,Matchweek 23,Home,D 1–1,West Ham,Everton,Y,LB,90,47,70,67.1,769,385,32,32,100.0,9,18,50.0,6,16,37.5,0,0.5,0.3,4,7,3,3,5,/en/matches/d4898eac/West-Ham-United-Everton-January-18-2020-Premier-League
