,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report
0,2019-08-10,Sun,Matchweek 6,Home,W 2–0,West Ham,Manchester Utd,Y,LB,90,68,47,21,0,0,0,4,21,0,0,0,0,50,0,5,/en/matches/fe3e2bec/West-Ham-United-Manchester-United-September-22-2019-Premier-League
1,2019-08-10,Sat,Matchweek 7,Away,D 2–2,West Ham,Bournemouth,Y,LB,90,51,43,8,0,0,0,5,8,0,0,0,0,38,0,2,/en/matches/704e536e/Bournemouth-West-Ham-United-September-28-2019-Premier-League
2,2019-08-10,Sat,Matchweek 8,Home,L 1–2,West Ham,Crystal Palace,Y,LB,83,41,31,10,0,0,0,2,10,0,0,0,0,31,0,3,/en/matches/23fe51bc/West-Ham-United-Crystal-Palace-October-5-2019-Premier-League
3,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,
4,2019-08-10,Sat,Matchweek 10,Home,D 1–1,West Ham,Sheffield Utd,Y,LB,90,87,66,19,1,0,0,3,18,0,0,0,0,71,2,1,/en/matches/43aa7711/West-Ham-United-Sheffield-United-October-26-2019-Premier-League
5,2019-08-10,Sat,Matchweek 11,Home,L 2–3,West Ham,Newcastle Utd,Y,LB,90,92,76,16,2,0,0,8,14,0,0,0,0,79,0,4,/en/matches/ac4523c2/West-Ham-United-Newcastle-United-November-2-2019-Premier-League
6,2019-08-10,Sat,Matchweek 12,Away,L 0–3,West Ham,Burnley,Y,LB,90,70,52,18,6,0,0,4,12,0,0,0,0,54,0,6,/en/matches/559f666e/Burnley-West-Ham-United-November-9-2019-Premier-League
7,2019-08-10,Sat,Matchweek 13,Home,L 2–3,West Ham,Tottenham,Y,LB,90,74,56,17,2,0,0,3,15,0,0,0,0,58,1,1,/en/matches/a7dc884b/West-Ham-United-Tottenham-Hotspur-November-23-2019-Premier-League
8,2019-08-10,Sat,Matchweek 14,Away,W 1–0,West Ham,Chelsea,Y,LB,90,52,45,7,0,0,0,4,7,0,0,0,0,38,0,1,/en/matches/aa1ff9cd/Chelsea-West-Ham-United-November-30-2019-Premier-League
9,2019-08-10,Wed,Matchweek 15,Away,L 0–2,West Ham,Wolves,Y,LB,90,71,55,16,2,0,0,3,14,0,0,0,0,57,0,2,/en/matches/292d0f46/Wolverhampton-Wanderers-West-Ham-United-December-4-2019-Premier-League
10,2019-08-10,Mon,Matchweek 16,Home,L 1–3,West Ham,Arsenal,Y,LB,50,39,31,8,0,0,0,5,8,0,0,0,0,25,0,2,/en/matches/a48c4638/West-Ham-United-Arsenal-December-9-2019-Premier-League
11,2019-08-10,Sat,Matchweek 17,Away,W 1–0,West Ham,Southampton,Y,LB,90,63,46,17,0,0,0,2,17,0,0,0,0,43,0,3,/en/matches/a47901a8/Southampton-West-Ham-United-December-14-2019-Premier-League
12,2019-08-10,Thu,Matchweek 19,Away,L 1–2,West Ham,Crystal Palace,Y,LB,90,58,47,11,0,0,0,7,11,0,0,0,0,41,0,2,/en/matches/048fa915/Crystal-Palace-West-Ham-United-December-26-2019-Premier-League
13,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,
14,2019-08-10,Wed,Matchweek 21,Home,W 4–0,West Ham,Bournemouth,Y,LB,90,59,47,12,1,0,0,4,11,0,0,0,0,42,0,2,/en/matches/9ae01aab/West-Ham-United-Bournemouth-January-1-2020-Premier-League
15,2019-08-10,Fri,Matchweek 22,Away,L 0–1,West Ham,Sheffield Utd,Y,CB,90,88,67,21,2,0,0,6,19,0,0,0,0,64,0,2,/en/matches/c5f47ccb/Sheffield-United-West-Ham-United-January-10-2020-Premier-League
16,2019-08-10,Sat,Matchweek 23,Home,D 1–1,West Ham,Everton,Y,LB,90,70,52,18,1,0,0,9,14,3,0,1,2,47,0,0,/en/matches/d4898eac/West-Ham-United-Everton-January-18-2020-Premier-League
