,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report
0,2022-02-08,Sat,Matchweek 26,Away,D 1–1,Newcastle Utd,West Ham,N,CM,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,/en/matches/4e263347/West-Ham-United-Newcastle-United-February-19-2022-Premier-League
1,2022-02-08,Sat,Matchweek 27,Away,W 2–0,Newcastle Utd,Brentford,N,CM,27,0,0,0,0,0,0,0,,0,2,0,2,0,0,1,0,/en/matches/fd61d442/Brentford-Newcastle-United-February-26-2022-Premier-League
2,2022-02-08,Sat,Matchweek 28,Home,W 2–1,Newcastle Utd,Brighton,N,LM,12,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,/en/matches/02337bda/Newcastle-United-Brighton-and-Hove-Albion-March-5-2022-Premier-League
3,2022-02-08,Thu,Matchweek 21,Away,W 2–1,Newcastle Utd,Southampton,Y,LM,66,1,0,1,0,0,1,5,20.0,4,2,1,1,1,2,2,0,/en/matches/2d6fb488/Southampton-Newcastle-United-March-10-2022-Premier-League
4,2022-02-08,Sun,Matchweek 29,Away,L 0–1,Newcastle Utd,Chelsea,Y,CM,90,4,2,3,0,1,2,3,66.7,1,0,0,0,0,4,1,0,/en/matches/0dcf103b/Chelsea-Newcastle-United-March-13-2022-Premier-League
5,2022-02-08,Thu,Matchweek 20,Away,L 0–1,Newcastle Utd,Everton,Y,CM,90,3,1,2,0,1,1,1,100.0,0,2,0,2,0,3,1,0,/en/matches/029e5f94/Everton-Newcastle-United-March-17-2022-Premier-League
6,2022-02-08,Sun,Matchweek 31,Away,L 1–5,Newcastle Utd,Tottenham,N,CM,32,4,3,0,3,1,3,4,75.0,1,0,0,0,0,4,0,0,/en/matches/6f8a2207/Tottenham-Hotspur-Newcastle-United-April-3-2022-Premier-League
7,2022-02-08,Fri,Matchweek 32,Home,W 1–0,Newcastle Utd,Wolves,Y,RM,87,5,4,1,4,0,3,4,75.0,1,1,0,1,0,5,3,0,/en/matches/739d8264/Newcastle-United-Wolverhampton-Wanderers-April-8-2022-Premier-League
8,2022-02-08,Sun,Matchweek 33,Home,W 2–1,Newcastle Utd,Leicester City,Y,RM,90,4,1,1,2,1,1,2,50.0,1,2,1,1,1,5,0,0,/en/matches/89803b3a/Newcastle-United-Leicester-City-April-17-2022-Premier-League
9,2022-02-08,Wed,Matchweek 30,Home,W 1–0,Newcastle Utd,Crystal Palace,Y,"RM,CM",89,3,1,1,2,0,2,5,40.0,3,3,1,2,2,5,0,0,/en/matches/7a668764/Newcastle-United-Crystal-Palace-April-20-2022-Premier-League
10,2022-02-08,Sat,Matchweek 34,Away,W 3–0,Newcastle Utd,Norwich City,Y,CM,86,2,1,2,0,0,1,3,33.3,2,1,0,1,3,5,1,0,/en/matches/f6a877bb/Norwich-City-Newcastle-United-April-23-2022-Premier-League
11,2022-02-08,Sat,Matchweek 35,Home,L 0–1,Newcastle Utd,Liverpool,Y,RM,90,4,2,0,4,0,0,1,0.0,1,0,0,0,0,4,1,0,/en/matches/d736eab8/Newcastle-United-Liverpool-April-30-2022-Premier-League
12,2022-02-08,Sun,Matchweek 36,Away,L 0–5,Newcastle Utd,Manchester City,Y,CM,90,5,2,4,1,0,2,2,100.0,0,3,1,2,1,6,0,0,/en/matches/d1bcaf2b/Manchester-City-Newcastle-United-May-8-2022-Premier-League
13,2022-02-08,Mon,Matchweek 37,Home,W 2–0,Newcastle Utd,Arsenal,Y,CM,90,3,2,1,2,0,2,3,66.7,1,2,1,1,1,4,2,0,/en/matches/a3b3a0d5/Newcastle-United-Arsenal-May-16-2022-Premier-League
14,2022-02-08,Sun,Matchweek 38,Away,W 2–1,Newcastle Utd,Burnley,Y,"DM,CM",90,4,2,1,3,0,3,4,75.0,1,6,1,5,0,4,1,0,/en/matches/ad4ac82b/Burnley-Newcastle-United-May-22-2022-Premier-League
