,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sun,Premier League,Matchweek 2,Away,D 1–1,Manchester Utd,Southampton,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Sun,Premier League,Matchweek 3,Away,W 1–0,Manchester Utd,Wolves,Y,CB,90,0,1,0,0,0,0,0,0,78,1,0,3,0.0,0.0,0.0,1,1,60,68,88.2,1,46,1,0,0,Match Report
2,Wed,WCQ,First round,Home,D 1–1,fr France,ba Bosnia & Herz'na,Y,CB,90,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
3,Sat,WCQ,First round,Away,D 1–1,fr France,ua Ukraine,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Tue,WCQ,First round,Home,W 2–0,fr France,fi Finland,Y,CB,90,0,0,0,0,0,0,0,0,,,3,,,,,,,,,,,,,,,Match Report
5,Sat,Premier League,Matchweek 4,Home,W 4–1,Manchester Utd,Newcastle Utd,Y,CB,90,0,0,0,0,2,0,0,0,67,3,1,0,0.1,0.1,0.0,0,0,51,56,91.1,4,38,2,0,0,Match Report
6,Tue,Champions Lg,Group stage,Away,L 1–2,eng Manchester Utd,ch Young Boys,N,CB,45,0,0,0,0,0,0,1,0,17,0,0,1,0.0,0.0,0.0,0,0,6,8,75.0,0,3,0,0,0,Match Report
7,Sun,Premier League,Matchweek 5,Away,W 2–1,Manchester Utd,West Ham,Y,CB,90,0,0,0,0,0,0,0,0,101,2,0,3,0.0,0.0,0.0,1,0,87,93,93.5,8,68,4,1,1,Match Report
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Sat,Premier League,Matchweek 6,Home,L 0–1,Manchester Utd,Aston Villa,Y,CB,90,0,0,0,0,1,0,0,0,62,2,2,0,0.0,0.0,0.1,2,0,40,54,74.1,0,35,0,0,0,Match Report
10,Wed,Champions Lg,Group stage,Home,W 2–1,eng Manchester Utd,es Villarreal,Y,CB,90,0,0,0,0,0,0,0,0,99,2,2,1,0.0,0.0,0.0,0,0,82,90,91.1,7,54,3,0,0,Match Report
11,Sat,Premier League,Matchweek 7,Home,D 1–1,Manchester Utd,Everton,Y,CB,90,0,0,0,0,1,0,0,0,82,0,0,0,0.0,0.0,0.0,0,0,66,75,88.0,7,55,1,0,0,Match Report
12,Thu,UEFA Nations League,Semi-finals,Neutral,W 3–2,fr France,be Belgium,Y,CB,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
13,Sun,UEFA Nations League,Final,Neutral,W 2–1,fr France,es Spain,Y,CB,42,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
14,Sat,Premier League,Matchweek 10,Away,W 3–0,Manchester Utd,Tottenham,Y,CB,90,0,0,0,0,0,0,0,0,37,1,1,1,0.0,0.0,0.0,0,0,25,28,89.3,1,22,0,0,0,Match Report
15,Tue,Champions Lg,Group stage,Away,D 2–2,eng Manchester Utd,it Atalanta,Y,CB,37,0,0,0,0,0,0,0,0,28,1,1,1,0.0,0.0,0.0,0,0,22,24,91.7,1,16,0,0,0,Match Report
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Mon,Premier League,Matchweek 19,Away,D 1–1,Manchester Utd,Newcastle Utd,Y,CB,90,0,0,0,0,1,0,0,0,75,4,1,1,0.0,0.0,0.0,1,0,54,64,84.4,7,52,1,0,0,Match Report
18,Thu,Premier League,Matchweek 20,Home,W 3–1,Manchester Utd,Burnley,N,CB,25,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,7,9,77.8,0,2,0,0,0,Match Report
19,Mon,Premier League,Matchweek 21,Home,L 0–1,Manchester Utd,Wolves,Y,CB,90,0,0,0,0,0,0,0,0,57,3,2,0,0.0,0.0,0.0,0,0,38,45,84.4,2,33,0,0,0,Match Report
20,Mon,FA Cup,Third round proper,Home,W 1–0,Manchester Utd,Aston Villa,Y,CB,90,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,Match Report
21,Sat,Premier League,Matchweek 22,Away,D 2–2,Manchester Utd,Aston Villa,Y,CB,90,0,0,0,0,0,0,0,0,71,1,2,2,0.0,0.0,0.0,0,0,56,59,94.9,0,49,0,0,0,Match Report
22,Wed,Premier League,Matchweek 17,Away,W 3–1,Manchester Utd,Brentford,Y,CB,90,0,0,0,0,1,0,0,0,70,3,0,2,0.1,0.1,0.0,0,0,48,58,82.8,1,36,0,0,0,Match Report
23,Sat,Premier League,Matchweek 23,Home,W 1–0,Manchester Utd,West Ham,Y,CB,90,0,0,0,0,1,0,0,0,66,1,0,1,0.0,0.0,0.0,0,0,50,59,84.7,0,44,1,0,0,Match Report
24,Fri,FA Cup,Fourth round proper,Home,D 1 (7)–1 (8),Manchester Utd,Middlesbrough,Y,CB,90,0,0,0,0,0,0,0,0,,,3,,,,,,,,,,,,,,,Match Report
25,Tue,Premier League,Matchweek 24,Away,D 1–1,Manchester Utd,Burnley,Y,CB,90,0,0,0,0,1,0,0,0,61,1,0,2,0.2,0.2,0.0,0,0,43,50,86.0,3,33,1,1,0,Match Report
26,Sat,Premier League,Matchweek 25,Home,D 1–1,Manchester Utd,Southampton,Y,CB,90,0,0,0,0,0,0,0,0,60,1,0,0,0.0,0.0,0.0,0,0,48,57,84.2,1,30,0,0,0,Match Report
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Sun,Premier League,Matchweek 26,Away,W 4–2,Manchester Utd,Leeds United,N,CB,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,Match Report
29,Wed,Champions Lg,Round of 16,Away,D 1–1,eng Manchester Utd,es Atlético Madrid,Y,CB,90,0,0,0,0,0,0,0,0,76,0,1,2,0.0,0.0,0.0,0,0,58,67,86.6,2,55,4,0,0,Match Report
30,Sat,Premier League,Matchweek 27,Home,D 0–0,Manchester Utd,Watford,Y,CB,90,0,0,0,0,0,0,0,0,75,2,1,1,0.0,0.0,0.0,1,0,55,67,82.1,6,42,0,0,0,Match Report
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Sat,Premier League,Matchweek 29,Home,W 3–2,Manchester Utd,Tottenham,Y,CB,90,0,0,0,0,0,0,0,0,53,1,0,0,0.0,0.0,0.0,1,1,44,47,93.6,2,36,0,0,0,Match Report
33,Tue,Champions Lg,Round of 16,Home,L 0–1,eng Manchester Utd,es Atlético Madrid,Y,CB,90,0,0,0,0,2,2,0,0,69,0,1,1,0.4,0.4,0.0,0,0,59,65,90.8,3,44,0,1,1,Match Report
34,Fri,Friendlies (M),Friendlies (M),Neutral,W 2–1,fr France,ci Côte d'Ivoire,Y,CB,57,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
35,Tue,Friendlies (M),Friendlies (M),Neutral,W 5–0,fr France,za South Africa,Y*,CB,79,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
36,Sat,Premier League,Matchweek 31,Home,D 1–1,Manchester Utd,Leicester City,Y,CB,90,0,0,0,0,0,0,0,0,71,1,0,0,0.0,0.0,0.0,1,0,62,66,93.9,3,49,0,1,1,Match Report
37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Sat,Premier League,Matchweek 34,Away,L 1–3,Manchester Utd,Arsenal,Y,CB,90,0,0,0,0,0,0,0,0,66,0,1,0,0.0,0.0,0.0,0,0,45,56,80.4,1,38,0,0,0,Match Report
39,Thu,Premier League,Matchweek 37,Home,D 1–1,Manchester Utd,Chelsea,Y,CB,90,0,0,0,0,0,0,0,0,33,1,3,2,0.0,0.0,0.1,1,0,20,25,80.0,1,14,0,0,0,Match Report
40,Mon,Premier League,Matchweek 35,Home,W 3–0,Manchester Utd,Brentford,Y,CB,90,1,0,0,0,1,1,0,0,69,0,3,0,0.1,0.1,0.0,0,0,55,57,96.5,0,55,0,0,0,Match Report
