,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2020-09-13,Sun,Matchweek 3,Away,W 5–2,Leicester City,Manchester City,N,"On matchday squad, but did not play",/en/matches/31c2a061/Manchester-City-Leicester-City-September-27-2020-Premier-League,,,,,,,,,,,,,,,
1,2020-09-13,Sun,Matchweek 4,Home,L 0–3,Leicester City,West Ham,N,DM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/a29866ec/Leicester-City-West-Ham-United-October-4-2020-Premier-League
2,2020-09-13,Sun,Matchweek 5,Home,L 0–1,Leicester City,Aston Villa,N,DM,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/7751d8c1/Leicester-City-Aston-Villa-October-18-2020-Premier-League
3,2020-09-13,Sun,Matchweek 6,Away,W 1–0,Leicester City,Arsenal,N,"On matchday squad, but did not play",/en/matches/bcd3a9b4/Arsenal-Leicester-City-October-25-2020-Premier-League,,,,,,,,,,,,,,,
4,2020-09-13,Mon,Matchweek 7,Away,W 4–1,Leicester City,Leeds United,N,"On matchday squad, but did not play",/en/matches/55d775ec/Leeds-United-Leicester-City-November-2-2020-Premier-League,,,,,,,,,,,,,,,
5,2020-09-13,Sun,Matchweek 8,Home,W 1–0,Leicester City,Wolves,N,"On matchday squad, but did not play",/en/matches/8407be08/Leicester-City-Wolverhampton-Wanderers-November-8-2020-Premier-League,,,,,,,,,,,,,,,
6,2020-09-13,Sun,Matchweek 9,Away,L 0–3,Leicester City,Liverpool,N,"On matchday squad, but did not play",/en/matches/cc230451/Liverpool-Leicester-City-November-22-2020-Premier-League,,,,,,,,,,,,,,,
7,2020-09-13,Mon,Matchweek 10,Home,L 1–2,Leicester City,Fulham,N,"On matchday squad, but did not play",/en/matches/ae493b10/Leicester-City-Fulham-November-30-2020-Premier-League,,,,,,,,,,,,,,,
8,2020-09-13,,,,,,,,,,,,,,,,,,,,,,,,
9,2020-09-13,Sat,Matchweek 15,Home,D 2–2,Leicester City,Manchester Utd,N,"On matchday squad, but did not play",/en/matches/33c8b5c8/Leicester-City-Manchester-United-December-26-2020-Premier-League,,,,,,,,,,,,,,,
10,2020-09-13,Mon,Matchweek 16,Away,D 1–1,Leicester City,Crystal Palace,Y,DM,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/77437741/Crystal-Palace-Leicester-City-December-28-2020-Premier-League
11,2020-09-13,,,,,,,,,,,,,,,,,,,,,,,,
12,2020-09-13,Tue,Matchweek 18,Home,W 2–0,Leicester City,Chelsea,N,"On matchday squad, but did not play",/en/matches/8467b110/Leicester-City-Chelsea-January-19-2021-Premier-League,,,,,,,,,,,,,,,
13,2020-09-13,Wed,Matchweek 20,Away,D 1–1,Leicester City,Everton,N,"On matchday squad, but did not play",/en/matches/3e4ff1e0/Everton-Leicester-City-January-27-2021-Premier-League,,,,,,,,,,,,,,,
14,2020-09-13,Sun,Matchweek 21,Home,L 1–3,Leicester City,Leeds United,N,"On matchday squad, but did not play",/en/matches/e5e46ead/Leicester-City-Leeds-United-January-31-2021-Premier-League,,,,,,,,,,,,,,,
15,2020-09-13,Wed,Matchweek 22,Away,W 2–0,Leicester City,Fulham,Y,DM,60,1,1,0,0,0,0,0,1,1,0,0,0,0,0,/en/matches/bd0673ed/Fulham-Leicester-City-February-3-2021-Premier-League
16,2020-09-13,Sun,Matchweek 23,Away,D 0–0,Leicester City,Wolves,Y,DM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/dca0be20/Wolverhampton-Wanderers-Leicester-City-February-7-2021-Premier-League
17,2020-09-13,Sat,Matchweek 24,Home,W 3–1,Leicester City,Liverpool,N,DM,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/666f6961/Leicester-City-Liverpool-February-13-2021-Premier-League
18,2020-09-13,Sun,Matchweek 25,Away,W 2–1,Leicester City,Aston Villa,N,DM,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/2c6f8c0e/Aston-Villa-Leicester-City-February-21-2021-Premier-League
19,2020-09-13,Sun,Matchweek 26,Home,L 1–3,Leicester City,Arsenal,N,"On matchday squad, but did not play",/en/matches/88b309f1/Leicester-City-Arsenal-February-28-2021-Premier-League,,,,,,,,,,,,,,,
20,2020-09-13,Wed,Matchweek 29,Away,D 1–1,Leicester City,Burnley,Y,CM,76,1,0,0,0,1,0,0,0,0,0,0,0,0,0,/en/matches/5e1c69aa/Burnley-Leicester-City-March-3-2021-Premier-League
21,2020-09-13,Sat,Matchweek 27,Away,W 2–1,Leicester City,Brighton,N,FW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/6fc64077/Brighton-and-Hove-Albion-Leicester-City-March-6-2021-Premier-League
22,2020-09-13,Sun,Matchweek 28,Home,W 5–0,Leicester City,Sheffield Utd,N,"On matchday squad, but did not play",/en/matches/d3bc5214/Leicester-City-Sheffield-United-March-14-2021-Premier-League,,,,,,,,,,,,,,,
23,2020-09-13,Sat,Matchweek 30,Home,L 0–2,Leicester City,Manchester City,N,"On matchday squad, but did not play",/en/matches/d798017f/Leicester-City-Manchester-City-April-3-2021-Premier-League,,,,,,,,,,,,,,,
24,2020-09-13,,,,,,,,,,,,,,,,,,,,,,,,
25,2020-09-13,Thu,Matchweek 32,Home,W 3–0,Leicester City,West Brom,N,"On matchday squad, but did not play",/en/matches/be6edfdf/Leicester-City-West-Bromwich-Albion-April-22-2021-Premier-League,,,,,,,,,,,,,,,
26,2020-09-13,Mon,Matchweek 33,Home,W 2–1,Leicester City,Crystal Palace,N,"On matchday squad, but did not play",/en/matches/b30b8887/Leicester-City-Crystal-Palace-April-26-2021-Premier-League,,,,,,,,,,,,,,,
27,2020-09-13,Fri,Matchweek 34,Away,D 1–1,Leicester City,Southampton,N,"On matchday squad, but did not play",/en/matches/c0d4f879/Southampton-Leicester-City-April-30-2021-Premier-League,,,,,,,,,,,,,,,
28,2020-09-13,Fri,Matchweek 35,Home,L 2–4,Leicester City,Newcastle Utd,N,"On matchday squad, but did not play",/en/matches/d93b0c17/Leicester-City-Newcastle-United-May-7-2021-Premier-League,,,,,,,,,,,,,,,
29,2020-09-13,Tue,Matchweek 36,Away,W 2–1,Leicester City,Manchester Utd,N,RM,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/855994bf/Manchester-United-Leicester-City-May-11-2021-Premier-League
30,2020-09-13,Tue,Matchweek 37,Away,L 1–2,Leicester City,Chelsea,N,"On matchday squad, but did not play",/en/matches/509c9927/Chelsea-Leicester-City-May-18-2021-Premier-League,,,,,,,,,,,,,,,
31,2020-09-13,Sun,Matchweek 38,Home,L 2–4,Leicester City,Tottenham,N,"On matchday squad, but did not play",/en/matches/0d04cd74/Leicester-City-Tottenham-Hotspur-May-23-2021-Premier-League,,,,,,,,,,,,,,,
