,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form
0,0,2020-09-17,Thu,EFL Cup,Second round,Home,D 1 (5)–1 (4),Burnley,Sheffield Utd,Y*,CM,74,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/77dbe1b0/Burnley-Sheffield-United-September-17-2020-EFL-Cup,0.5,0.5
1,1,2020-09-20,Sun,Premier League,Matchweek 2,Away,L 2–4,Burnley,Leicester City,Y*,CM,90,0,0,0,0,0,0,0,0,72.0,0.0,1,3.0,0.0,0.0,0.2,5.0,0.0,52.0,65.0,80.0,8.0,40.0,1.0,0.0,0.0,/en/matches/465b25a8/Leicester-City-Burnley-September-20-2020-Premier-League,0.0,0.5
2,2,2020-09-23,Wed,EFL Cup,Third round,Away,W 2–0,Burnley,Millwall,N,,18,0,0,0,0,0,0,1,0,,,1,,,,,,,,,,,,,,,/en/matches/5ebfb69c/Millwall-Burnley-September-23-2020-EFL-Cup,1.0,0.5
3,3,2020-09-26,Sat,Premier League,Matchweek 3,Home,L 0–1,Burnley,Southampton,Y*,CM,90,0,0,0,0,0,0,0,0,99.0,1.0,0,2.0,0.0,0.0,0.1,3.0,0.0,69.0,91.0,75.8,7.0,42.0,0.0,1.0,0.0,/en/matches/ae113c54/Burnley-Southampton-September-26-2020-Premier-League,0.0,0.5
4,4,2020-09-30,Wed,EFL Cup,Fourth round,Home,L 0–3,Burnley,Manchester City,Y*,CM,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/3dd1e6a4/Burnley-Manchester-City-September-30-2020-EFL-Cup,0.0,0.3333333333333333
5,5,2020-10-03,Sat,Premier League,Matchweek 4,Away,L 1–3,Burnley,Newcastle Utd,Y*,CM,90,1,0,0,0,1,1,0,0,81.0,1.0,2,0.0,0.0,0.0,0.0,1.0,0.0,59.0,78.0,75.6,11.0,33.0,0.0,0.0,0.0,/en/matches/34ba607f/Newcastle-United-Burnley-October-3-2020-Premier-League,0.0,0.3333333333333333
6,6,2020-10-19,Mon,Premier League,Matchweek 5,Away,D 0–0,Burnley,West Brom,Y*,CM,90,0,0,0,0,0,0,1,0,59.0,0.0,0,2.0,0.0,0.0,0.3,2.0,0.0,40.0,55.0,72.7,2.0,16.0,0.0,0.0,0.0,/en/matches/13f3ae88/West-Bromwich-Albion-Burnley-October-19-2020-Premier-League,0.5,0.0
7,7,2020-10-26,Mon,Premier League,Matchweek 6,Home,L 0–1,Burnley,Tottenham,Y*,CM,90,0,0,0,0,2,1,0,0,53.0,1.0,0,1.0,0.1,0.1,0.7,5.0,0.0,35.0,45.0,77.8,6.0,36.0,0.0,1.0,1.0,/en/matches/4931660e/Burnley-Tottenham-Hotspur-October-26-2020-Premier-League,0.0,0.16666666666666666
8,8,2020-10-31,Sat,Premier League,Matchweek 7,Home,L 0–3,Burnley,Chelsea,Y*,CM,90,0,0,0,0,0,0,0,0,72.0,2.0,0,0.0,0.0,0.0,0.0,1.0,0.0,54.0,67.0,80.6,6.0,43.0,1.0,0.0,0.0,/en/matches/0f158c5c/Burnley-Chelsea-October-31-2020-Premier-League,0.0,0.16666666666666666
9,9,2020-11-06,Fri,Premier League,Matchweek 8,Away,D 0–0,Burnley,Brighton,Y,CM,90,0,0,0,0,0,0,0,0,66.0,0.0,0,1.0,0.0,0.0,0.0,3.0,0.0,46.0,59.0,78.0,4.0,32.0,2.0,1.0,0.0,/en/matches/c23d7844/Brighton-and-Hove-Albion-Burnley-November-6-2020-Premier-League,0.5,0.16666666666666666
10,10,2020-11-23,Mon,Premier League,Matchweek 9,Home,W 1–0,Burnley,Crystal Palace,Y,CM,90,0,0,0,0,1,1,0,0,61.0,0.0,2,0.0,0.1,0.1,0.0,2.0,0.0,41.0,55.0,74.5,10.0,23.0,0.0,0.0,0.0,/en/matches/1dde1d03/Burnley-Crystal-Palace-November-23-2020-Premier-League,1.0,0.16666666666666666
11,11,2020-11-28,Sat,Premier League,Matchweek 10,Away,L 0–5,Burnley,Manchester City,Y,CM,90,0,0,0,0,0,0,0,0,72.0,0.0,0,0.0,0.0,0.0,0.2,7.0,0.0,48.0,67.0,71.6,6.0,39.0,1.0,1.0,0.0,/en/matches/2069ffbc/Manchester-City-Burnley-November-28-2020-Premier-League,0.0,0.5
12,12,2020-12-05,Sat,Premier League,Matchweek 11,Home,D 1–1,Burnley,Everton,Y,CM,90,0,1,0,0,0,0,0,0,71.0,1.0,2,0.0,0.0,0.0,0.0,1.0,1.0,51.0,65.0,78.5,5.0,44.0,0.0,0.0,0.0,/en/matches/399c7e1c/Burnley-Everton-December-5-2020-Premier-League,0.5,0.5
13,13,2020-12-13,Sun,Premier League,Matchweek 12,Away,W 1–0,Burnley,Arsenal,Y,CM,90,0,0,0,0,1,0,0,0,60.0,3.0,0,0.0,0.0,0.0,0.7,4.0,0.0,37.0,53.0,69.8,3.0,37.0,0.0,0.0,0.0,/en/matches/e4dc55d0/Arsenal-Burnley-December-13-2020-Premier-League,1.0,0.5
14,14,2020-12-17,Thu,Premier League,Matchweek 13,Away,D 0–0,Burnley,Aston Villa,Y,CM,90,0,0,0,0,1,0,0,0,43.0,1.0,1,0.0,0.1,0.1,0.0,3.0,0.0,28.0,36.0,77.8,6.0,20.0,2.0,1.0,1.0,/en/matches/5d89f60c/Aston-Villa-Burnley-December-17-2020-Premier-League,0.5,0.5
