,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sat,Community Shield,FA Community Shield,Neutral,L 1–3,Manchester City,Liverpool,Y*,CB,90,0,0,0,0,0,0,1,0,,,2,,,,,,,,,,,,,,,Match Report
1,Sun,Premier League,Matchweek 1,Away,W 2–0,Manchester City,West Ham,Y,CB,90,0,0,0,0,0,0,0,0,102,0,0,0,0.0,0.0,0.0,0,0,94,95,98.9,3,66,0,1,1,Match Report
2,Sat,Premier League,Matchweek 2,Home,W 4–0,Manchester City,Bournemouth,Y,CB,63,0,0,0,0,1,0,0,0,73,0,2,0,0.0,0.0,0.0,0,0,59,65,90.8,7,49,0,0,0,Match Report
3,Sun,Premier League,Matchweek 3,Away,D 3–3,Manchester City,Newcastle Utd,N,CB,70,0,0,0,0,2,1,0,0,69,0,1,1,0.3,0.3,0.1,2,0,57,62,91.9,4,40,1,1,1,Match Report
4,Sat,Premier League,Matchweek 4,Home,W 4–2,Manchester City,Crystal Palace,Y,CB,90,0,0,0,0,0,0,0,0,117,1,1,0,0.0,0.0,0.0,2,0,107,114,93.9,8,76,1,0,0,Match Report
5,Wed,Premier League,Matchweek 5,Home,W 6–0,Manchester City,Nott'ham Forest,Y,CB,90,0,0,0,0,0,0,0,0,97,1,0,0,0.0,0.0,0.0,0,0,89,98,90.8,5,49,2,0,0,Match Report
6,Sat,Premier League,Matchweek 6,Away,D 1–1,Manchester City,Aston Villa,Y,CB,90,0,0,0,0,0,0,0,0,114,3,0,1,0.0,0.0,0.0,1,0,98,106,92.5,7,59,0,0,0,Match Report
7,Tue,Champions Lg,Group stage,Away,W 4–0,eng Manchester City,es Sevilla,Y,CB,90,1,0,0,0,1,1,0,0,82,0,1,0,0.6,0.6,0.0,2,0,74,76,97.4,2,45,2,2,2,Match Report
8,Wed,Champions Lg,Group stage,Home,W 2–1,eng Manchester City,de Dortmund,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Sat,Premier League,Matchweek 8,Away,W 3–0,Manchester City,Wolves,Y,CB,90,0,0,0,0,0,0,0,0,94,0,3,1,0.0,0.0,0.0,0,0,81,86,94.2,1,69,0,1,1,Match Report
10,Sat,UEFA Nations League,League A,Away,W 4–0,pt Portugal,cz Czech Republic,Y,CB,90,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
11,Tue,UEFA Nations League,League A,Home,L 0–1,pt Portugal,es Spain,Y,CB,90,0,0,0,0,3,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
12,Sun,Premier League,Matchweek 9,Home,W 6–3,Manchester City,Manchester Utd,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Wed,Champions Lg,Group stage,Home,W 5–0,eng Manchester City,dk FC Copenhagen,Y,CB,90,0,0,0,0,1,0,0,0,131,0,1,0,0.0,0.0,0.0,3,0,121,126,96.0,4,101,1,0,0,Match Report
