,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
0,2021-08-21,Sat,Matchweek 4,Home,W 3–0,Crystal Palace,Tottenham,Y,RM,90,1,0,0,3,2,0,9,0,2,0,0,0,7,1,1,50.0,/en/matches/17e86f90/Crystal-Palace-Tottenham-Hotspur-September-11-2021-Premier-League
1,2021-08-21,Sat,Matchweek 5,Away,L 0–3,Crystal Palace,Liverpool,Y,RM,90,0,0,0,2,3,0,8,0,0,0,0,0,3,0,3,0.0,/en/matches/59ef8c18/Liverpool-Crystal-Palace-September-18-2021-Premier-League
2,2021-08-21,Mon,Matchweek 6,Home,D 1–1,Crystal Palace,Brighton,Y,RM,90,1,0,0,4,2,0,3,1,2,1,0,0,9,0,1,0.0,/en/matches/3d7659fc/Crystal-Palace-Brighton-and-Hove-Albion-September-27-2021-Premier-League
3,2021-08-21,Sun,Matchweek 7,Home,D 2–2,Crystal Palace,Leicester City,Y,RM,70,0,0,0,3,0,1,2,0,1,0,0,0,6,0,0,,/en/matches/b06fd537/Crystal-Palace-Leicester-City-October-3-2021-Premier-League
4,2021-08-21,Mon,Matchweek 8,Away,D 2–2,Crystal Palace,Arsenal,Y,"AM,LM",90,0,0,0,2,1,0,0,0,4,0,0,0,8,2,0,100.0,/en/matches/0f3a1892/Arsenal-Crystal-Palace-October-18-2021-Premier-League
5,2021-08-21,Sat,Matchweek 9,Home,D 1–1,Crystal Palace,Newcastle Utd,Y,"RM,CM",85,0,0,0,0,4,1,4,0,0,0,0,0,7,0,2,0.0,/en/matches/4d1b6f6f/Crystal-Palace-Newcastle-United-October-23-2021-Premier-League
6,2021-08-21,Sat,Matchweek 10,Away,W 2–0,Crystal Palace,Manchester City,Y,"RM,CM",90,1,0,0,3,2,0,4,2,3,0,0,0,5,0,0,,/en/matches/eb6c294f/Manchester-City-Crystal-Palace-October-30-2021-Premier-League
7,2021-08-21,Sat,Matchweek 11,Home,W 2–0,Crystal Palace,Wolves,Y,RM,90,0,0,0,4,1,0,5,2,2,0,0,0,7,0,0,,/en/matches/3a2fff4d/Crystal-Palace-Wolverhampton-Wanderers-November-6-2021-Premier-League
8,2021-08-21,Sat,Matchweek 12,Away,D 3–3,Crystal Palace,Burnley,Y,RM,80,0,0,0,0,2,0,4,0,1,0,0,0,1,0,2,0.0,/en/matches/e7ab34c4/Burnley-Crystal-Palace-November-20-2021-Premier-League
9,2021-08-21,Sat,Matchweek 13,Home,L 1–2,Crystal Palace,Aston Villa,Y,"AM,DM",90,0,0,0,1,1,0,3,1,2,0,0,0,7,0,0,,/en/matches/4a7a9e3b/Crystal-Palace-Aston-Villa-November-27-2021-Premier-League
10,2021-08-21,Tue,Matchweek 14,Away,L 0–1,Crystal Palace,Leeds United,Y,LM,90,1,0,0,3,1,0,6,1,2,0,0,0,4,1,1,50.0,/en/matches/b0ab4044/Leeds-United-Crystal-Palace-November-30-2021-Premier-League
11,2021-08-21,Sun,Matchweek 15,Away,L 0–1,Crystal Palace,Manchester Utd,Y,LM,90,0,0,0,0,0,0,3,3,1,0,0,0,4,0,0,,/en/matches/8d10c8d4/Manchester-United-Crystal-Palace-December-5-2021-Premier-League
12,2021-08-21,Sun,Matchweek 16,Home,W 3–1,Crystal Palace,Everton,Y,RM,90,0,0,0,1,0,0,3,0,3,0,0,0,6,1,0,100.0,/en/matches/02abf29a/Crystal-Palace-Everton-December-12-2021-Premier-League
13,2021-08-21,Wed,Matchweek 17,Home,D 2–2,Crystal Palace,Southampton,Y,"RM,CM",90,0,0,0,2,3,0,4,1,0,0,0,0,12,1,3,25.0,/en/matches/9ebb60f0/Crystal-Palace-Southampton-December-15-2021-Premier-League
14,2021-08-21,Sun,Matchweek 19,Away,L 0–3,Crystal Palace,Tottenham,Y,RM,75,0,0,0,1,3,0,2,0,3,0,0,0,6,0,1,0.0,/en/matches/ac4560d6/Tottenham-Hotspur-Crystal-Palace-December-26-2021-Premier-League
15,2021-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2021-08-21,Fri,Matchweek 22,Away,D 1–1,Crystal Palace,Brighton,Y,RM,90,0,0,0,1,1,0,1,0,2,0,0,0,7,2,1,66.7,/en/matches/96630936/Brighton-and-Hove-Albion-Crystal-Palace-January-14-2022-Premier-League
17,2021-08-21,Sun,Matchweek 23,Home,L 1–3,Crystal Palace,Liverpool,Y,"RM,DM",90,1,0,0,5,2,0,3,1,0,0,0,0,9,0,1,0.0,/en/matches/60ad7e25/Crystal-Palace-Liverpool-January-23-2022-Premier-League
18,2021-08-21,Wed,Matchweek 24,Away,D 1–1,Crystal Palace,Norwich City,Y,RM,90,1,0,0,5,1,0,5,2,1,0,0,0,7,1,2,33.3,/en/matches/22d9fbc9/Norwich-City-Crystal-Palace-February-9-2022-Premier-League
19,2021-08-21,Sat,Matchweek 25,Away,D 0–0,Crystal Palace,Brentford,Y,RM,90,0,0,0,1,2,0,10,2,0,0,0,0,3,0,0,,/en/matches/427597d4/Brentford-Crystal-Palace-February-12-2022-Premier-League
20,2021-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2021-08-21,Wed,Matchweek 18,Away,W 4–1,Crystal Palace,Watford,Y,RM,90,0,0,0,1,2,0,3,0,0,0,0,0,5,2,2,50.0,/en/matches/daa35440/Watford-Crystal-Palace-February-23-2022-Premier-League
22,2021-08-21,Sat,Matchweek 27,Home,D 1–1,Crystal Palace,Burnley,Y,RM,90,0,0,0,0,4,0,4,0,2,0,0,0,2,1,6,14.3,/en/matches/086dcb8d/Crystal-Palace-Burnley-February-26-2022-Premier-League
23,2021-08-21,Sat,Matchweek 28,Away,W 2–0,Crystal Palace,Wolves,Y,"AM,RW",90,1,0,0,3,0,0,5,4,0,0,0,0,5,1,0,100.0,/en/matches/9ccef73f/Wolverhampton-Wanderers-Crystal-Palace-March-5-2022-Premier-League
