,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Fri,Copa América,Quarter-finals,Neutral,L 0–1,cl Chile,br Brazil,Y,CB,90,0,0,0,0,1,1,1,0,54,1,2,2,0.1,0.1,0.0,0,0,34,41,82.9,2,35,0,0,0,Match Report
1,Sat,Premier League,Matchweek 1,Home,W 3–2,Watford,Aston Villa,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Sat,Premier League,Matchweek 2,Away,L 0–2,Watford,Brighton,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Tue,EFL Cup,Second round,Home,W 1–0,Watford,Crystal Palace,Y,CB,90,0,0,0,0,1,0,1,0,,,2,,,,,,,,,,,,,,,Match Report
4,Sun,Premier League,Matchweek 3,Away,L 0–1,Watford,Tottenham,Y,CB,90,0,0,0,0,0,0,0,0,62,1,0,0,0.0,0.0,0.0,0,0,52,55,94.5,0,31,0,0,0,Match Report
5,Sat,Premier League,Matchweek 4,Home,L 0–2,Watford,Wolves,Y,CB,90,0,0,0,0,0,0,0,0,65,2,0,1,0.0,0.0,0.0,2,0,52,53,98.1,1,46,0,0,0,Match Report
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Tue,EFL Cup,Third round,Home,L 1–3,Watford,Stoke City,Y,CB,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Sat,Premier League,Matchweek 7,Away,L 0–1,Watford,Leeds United,Y,CB,67,0,0,0,0,0,0,0,0,30,0,1,2,0.0,0.0,0.0,0,0,9,20,45.0,1,12,1,2,2,Match Report
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Sun,Premier League,Matchweek 11,Away,L 0–1,Watford,Arsenal,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Thu,WCQ,WCQ — CONMEBOL (M),Away,W 1–0,cl Chile,py Paraguay,N,,24,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
13,Tue,WCQ,WCQ — CONMEBOL (M),Home,L 0–2,cl Chile,ec Ecuador,Y,CB,90,0,0,0,0,2,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
14,Tue,Premier League,Matchweek 20,Home,L 1–4,Watford,West Ham,Y,CB,90,0,0,0,0,1,1,0,0,53,2,3,1,0.1,0.1,0.0,0,0,14,32,43.8,0,15,0,0,0,Match Report
15,Sat,Premier League,Matchweek 21,Home,L 0–1,Watford,Tottenham,Y,CB,90,0,0,0,0,0,0,0,0,38,2,2,3,0.0,0.0,0.0,0,0,15,23,65.2,0,14,0,0,0,Match Report
16,Sat,FA Cup,Third round proper,Away,L 1–4,Watford,Leicester City,Y,CB,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
17,Sat,Premier League,Matchweek 22,Away,D 1–1,Watford,Newcastle Utd,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Fri,Premier League,Matchweek 23,Home,L 0–3,Watford,Norwich City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Sun,Premier League,Matchweek 28,Home,L 2–3,Watford,Arsenal,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Thu,Premier League,Matchweek 19,Away,L 0–4,Watford,Wolves,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Sat,Premier League,Matchweek 32,Home,L 0–3,Watford,Leeds United,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Wed,Premier League,Matchweek 30,Home,D 0–0,Watford,Everton,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Sun,Premier League,Matchweek 37,Home,L 1–5,Watford,Leicester City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Sun,Premier League,Matchweek 38,Away,L 1–2,Watford,Chelsea,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Mon,Friendlies (M),Friendlies (M),Neutral,L 0–2,cl Chile,kr Korea Republic,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,2-0-9,,,10/11,,901,0,0,0,0,5,2,2,0,302,8,12,9,0.1,0.1,0.0,2,0,176,224,78.6,4,153,1,2,2,
