,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2022-08-06,Sat,Matchweek 3,Home,W 1–0,Tottenham,Wolves,N,"On matchday squad, but did not play",/en/matches/5cc3bd0e/Tottenham-Hotspur-Wolverhampton-Wanderers-August-20-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2022-08-06,Sun,Matchweek 4,Away,W 2–0,Tottenham,Nott'ham Forest,N,"On matchday squad, but did not play",/en/matches/3c364307/Nottingham-Forest-Tottenham-Hotspur-August-28-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2022-08-06,Wed,Matchweek 5,Away,D 1–1,Tottenham,West Ham,N,"On matchday squad, but did not play",/en/matches/9f221621/West-Ham-United-Tottenham-Hotspur-August-31-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2022-08-06,Sat,Matchweek 6,Home,W 2–1,Tottenham,Fulham,N,"On matchday squad, but did not play",/en/matches/a497b725/Tottenham-Hotspur-Fulham-September-3-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2022-08-06,Sat,Matchweek 8,Home,W 6–2,Tottenham,Leicester City,N,"On matchday squad, but did not play",/en/matches/99e44c16/Tottenham-Hotspur-Leicester-City-September-17-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2022-08-06,Sat,Matchweek 9,Away,L 1–3,Tottenham,Arsenal,N,RB,20,0,0,0,0,0,0,0,0,9,0,0,1,0.0,0.0,0.0,0,0,3,6,50.0,0,5,1,1,0,/en/matches/aefe3b90/North-London-Derby-Arsenal-Tottenham-Hotspur-October-1-2022-Premier-League
6,2022-08-06,Sat,Matchweek 10,Away,W 1–0,Tottenham,Brighton,Y,WB,90,0,0,0,0,1,0,0,0,54,1,3,1,0.1,0.1,0.0,0,0,30,41,73.2,0,16,1,1,0,/en/matches/3eeefbc5/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-8-2022-Premier-League
7,2022-08-06,Sat,Matchweek 11,Home,W 2–0,Tottenham,Everton,Y,"WB,RB",89,0,0,0,0,2,1,0,0,76,2,0,0,0.1,0.1,0.0,2,1,59,67,88.1,2,34,1,3,0,/en/matches/e42493f9/Tottenham-Hotspur-Everton-October-15-2022-Premier-League
8,2022-08-06,Wed,Matchweek 12,Away,L 0–2,Tottenham,Manchester Utd,Y,WB,81,0,0,0,0,1,0,0,0,46,3,1,1,0.1,0.1,0.1,4,0,32,38,84.2,2,23,2,2,2,/en/matches/eebe78c1/Manchester-United-Tottenham-Hotspur-October-19-2022-Premier-League
9,2022-08-06,Sun,Matchweek 13,Home,L 1–2,Tottenham,Newcastle Utd,N,WB,10,0,0,0,0,0,0,0,0,13,1,0,0,0.0,0.0,0.0,0,0,9,10,90.0,1,7,1,0,0,/en/matches/ae21490f/Tottenham-Hotspur-Newcastle-United-October-23-2022-Premier-League
10,2022-08-06,Sat,Matchweek 14,Away,W 3–2,Tottenham,Bournemouth,N,"On matchday squad, but did not play",/en/matches/dcb3b971/Bournemouth-Tottenham-Hotspur-October-29-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2022-08-06,Sun,Matchweek 15,Home,L 1–2,Tottenham,Liverpool,N,"RB,WB",23,0,0,0,0,0,0,0,0,27,0,2,0,0.0,0.0,0.0,2,1,15,19,78.9,3,13,1,1,0,/en/matches/2954504d/Tottenham-Hotspur-Liverpool-November-6-2022-Premier-League
12,2022-08-06,Sat,Matchweek 16,Home,W 4–3,Tottenham,Leeds United,N,"WB,RM",34,0,0,0,0,0,0,0,0,24,1,0,1,0.0,0.0,0.0,0,0,14,20,70.0,0,7,0,1,1,/en/matches/0030e686/Tottenham-Hotspur-Leeds-United-November-12-2022-Premier-League
13,2022-08-06,Mon,Matchweek 17,Away,D 2–2,Tottenham,Brentford,Y,RM,90,0,0,0,0,1,0,0,0,82,1,1,3,0.2,0.2,0.2,4,1,49,69,71.0,5,41,2,1,0,/en/matches/14e4f648/Brentford-Tottenham-Hotspur-December-26-2022-Premier-League
14,2022-08-06,Sun,Matchweek 18,Home,L 0–2,Tottenham,Aston Villa,Y,RM,79,0,0,0,0,1,0,0,0,57,0,0,1,0.1,0.1,0.0,1,0,48,51,94.1,3,38,2,2,2,/en/matches/63e8eaf8/Tottenham-Hotspur-Aston-Villa-January-1-2023-Premier-League
