,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Fri,PL2 — Div. 1,Matchweek 10,Home,W 3–1,Arsenal,Derby County,Y,CB,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
1,Thu,Europa Lg,Group stage,Home,W 4–1,eng Arsenal,at Rapid Wien,Y,CB,90,1,0,0,0,3,2,0,0,77,0,0,0,0.2,0.2,0.0,0,0,57,67,85.1,6,56,2,0,0,Match Report
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Thu,Europa Lg,Group stage,Away,W 4–2,eng Arsenal,ie Dundalk,Y,CB,90,0,0,0,0,1,1,0,0,67,2,3,0,0.0,0.0,0.1,5,0,57,61,93.4,6,51,2,0,0,Match Report
4,Fri,PL2 — Div. 1,Matchweek 12,Home,W 2–1,Arsenal,Leicester City,Y,CB,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,Match Report
5,Tue,EFL Cup,Quarter-finals,Home,L 1–4,Arsenal,Manchester City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Sat,Premier League,Matchweek 15,Home,W 3–1,Arsenal,Chelsea,Y,CB,90,0,0,0,0,0,0,1,0,42,2,1,1,0.0,0.0,0.0,0,0,19,30,63.3,1,16,0,0,0,Match Report
7,Tue,Premier League,Matchweek 16,Away,W 1–0,Arsenal,Brighton,Y,CB,90,0,0,0,0,1,0,0,0,84,1,0,4,0.0,0.0,0.0,1,0,67,74,90.5,3,57,1,0,0,Match Report
8,Sat,Premier League,Matchweek 17,Away,W 4–0,Arsenal,West Brom,Y,CB,90,0,0,0,0,0,0,0,0,88,2,0,0,0.0,0.0,0.0,0,0,71,82,86.6,3,65,1,0,0,Match Report
9,Sat,FA Cup,Third round proper,Home,W 2–0,Arsenal,Newcastle Utd,Y,CB,120,0,0,0,0,0,0,0,0,,,3,,,,,,,,,,,,,,,Match Report
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Sat,Premier League,Matchweek 23,Away,L 0–1,Arsenal,Aston Villa,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Sun,Premier League,Matchweek 24,Home,W 4–2,Arsenal,Leeds United,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Thu,Europa Lg,Round of 32,Neutral,D 1–1,eng Arsenal,pt Benfica,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Sun,Premier League,Matchweek 25,Home,L 0–1,Arsenal,Manchester City,Y,CB,90,0,0,0,0,0,0,0,0,62,1,0,1,0.0,0.0,0.0,0,0,53,59,89.8,2,51,0,2,2,Match Report
15,Thu,Europa Lg,Round of 32,Neutral,W 3–2,eng Arsenal,pt Benfica,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Sun,Premier League,Matchweek 26,Away,W 3–1,Arsenal,Leicester City,Y,CB,90,0,0,0,0,0,0,0,0,62,1,1,0,0.0,0.0,0.2,1,0,46,57,80.7,0,29,0,0,0,Match Report
17,Sat,Premier League,Matchweek 27,Away,D 1–1,Arsenal,Burnley,Y,CB,90,0,0,0,0,1,0,0,0,79,2,1,0,0.0,0.0,0.0,0,0,62,71,87.3,2,44,0,0,0,Match Report
18,Thu,Europa Lg,Round of 16,Away,W 3–1,eng Arsenal,gr Olympiacos,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Thu,Europa Lg,Round of 16,Home,L 0–1,eng Arsenal,gr Olympiacos,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Sun,Premier League,Matchweek 29,Away,D 3–3,Arsenal,West Ham,Y,CB,90,0,0,0,0,0,0,0,0,83,2,3,0,0.0,0.0,0.0,0,0,62,75,82.7,4,59,2,0,0,Match Report
22,Sat,Premier League,Matchweek 30,Home,L 0–3,Arsenal,Liverpool,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Thu,Europa Lg,Quarter-finals,Home,D 1–1,eng Arsenal,cz Slavia Prague,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
