,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2020-09-12,,,,,,,,,,,,,,,,,,,,,,,,
1,2020-09-12,Sat,Matchweek 4,Home,W 3–1,Newcastle Utd,Burnley,N,LM,18,1,0,0,0,0,1,0,1,0,0,0,0,1,0,/en/matches/34ba607f/Newcastle-United-Burnley-October-3-2020-Premier-League
2,2020-09-12,Sat,Matchweek 5,Home,L 1–4,Newcastle Utd,Manchester Utd,N,RM,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/0b8239de/Newcastle-United-Manchester-United-October-17-2020-Premier-League
3,2020-09-12,Sun,Matchweek 6,Away,D 1–1,Newcastle Utd,Wolves,Y,CM,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/76661e3c/Wolverhampton-Wanderers-Newcastle-United-October-25-2020-Premier-League
4,2020-09-12,Sun,Matchweek 7,Home,W 2–1,Newcastle Utd,Everton,N,FW,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/448a43ee/Newcastle-United-Everton-November-1-2020-Premier-League
5,2020-09-12,,,,,,,,,,,,,,,,,,,,,,,,
6,2020-09-12,Wed,Matchweek 13,Away,L 2–5,Newcastle Utd,Leeds United,Y,LM,74,4,2,2,0,0,0,0,1,0,1,0,0,0,0,/en/matches/b52c441b/Leeds-United-Newcastle-United-December-16-2020-Premier-League
7,2020-09-12,Sat,Matchweek 14,Home,D 1–1,Newcastle Utd,Fulham,N,LM,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/3ae84056/Newcastle-United-Fulham-December-19-2020-Premier-League
8,2020-09-12,,,,,,,,,,,,,,,,,,,,,,,,
9,2020-09-12,Tue,Matchweek 18,Away,L 0–1,Newcastle Utd,Sheffield Utd,Y,LM,44,1,0,1,0,0,0,0,0,0,0,0,0,0,0,/en/matches/18ccfdb9/Sheffield-United-Newcastle-United-January-12-2021-Premier-League
10,2020-09-12,,,,,,,,,,,,,,,,,,,,,,,,
11,2020-09-12,Sat,Matchweek 11,Away,L 0–2,Newcastle Utd,Aston Villa,N,RB,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/b2143993/Aston-Villa-Newcastle-United-January-23-2021-Premier-League
12,2020-09-12,Tue,Matchweek 20,Home,L 1–2,Newcastle Utd,Leeds United,Y,"FW,LM,RM",76,1,0,1,0,0,0,0,0,0,0,0,0,0,0,/en/matches/831d8a36/Newcastle-United-Leeds-United-January-26-2021-Premier-League
13,2020-09-12,Sat,Matchweek 21,Away,W 2–0,Newcastle Utd,Everton,Y,FW,66,4,3,1,0,0,0,0,0,0,0,0,0,0,0,/en/matches/88053fb0/Everton-Newcastle-United-January-30-2021-Premier-League
14,2020-09-12,Tue,Matchweek 22,Home,L 1–2,Newcastle Utd,Crystal Palace,Y,"FW,RB,WB",90,9,6,3,0,0,0,0,0,0,0,0,0,0,0,/en/matches/ca8297c0/Newcastle-United-Crystal-Palace-February-2-2021-Premier-League
15,2020-09-12,Sat,Matchweek 23,Home,W 3–2,Newcastle Utd,Southampton,N,"On matchday squad, but did not play",/en/matches/5313627a/Newcastle-United-Southampton-February-6-2021-Premier-League,,,,,,,,,,,,,,,
16,2020-09-12,Mon,Matchweek 24,Away,L 0–2,Newcastle Utd,Chelsea,N,LW,19,2,1,1,0,0,0,0,0,0,0,0,0,0,0,/en/matches/dd033287/Chelsea-Newcastle-United-February-15-2021-Premier-League
17,2020-09-12,Sun,Matchweek 25,Away,L 1–3,Newcastle Utd,Manchester Utd,N,FW,36,2,2,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/401e0d48/Manchester-United-Newcastle-United-February-21-2021-Premier-League
18,2020-09-12,Sat,Matchweek 26,Home,D 1–1,Newcastle Utd,Wolves,N,"FW,LW",45,5,3,1,0,1,0,0,1,1,0,0,0,0,0,/en/matches/99e5e3dc/Newcastle-United-Wolverhampton-Wanderers-February-27-2021-Premier-League
19,2020-09-12,Sun,Matchweek 27,Away,D 0–0,Newcastle Utd,West Brom,Y,FW,89,3,1,2,0,0,0,0,0,0,0,0,0,0,0,/en/matches/a096c32f/West-Bromwich-Albion-Newcastle-United-March-7-2021-Premier-League
20,2020-09-12,Fri,Matchweek 28,Home,D 1–1,Newcastle Utd,Aston Villa,Y,FW,78,3,1,1,0,1,0,0,0,0,0,0,0,0,0,/en/matches/5ac8e391/Newcastle-United-Aston-Villa-March-12-2021-Premier-League
21,2020-09-12,Sat,Matchweek 29,Away,L 0–3,Newcastle Utd,Brighton,Y,LW,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/1daf63a9/Brighton-and-Hove-Albion-Newcastle-United-March-20-2021-Premier-League
