,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2020-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2020-09-12,Sat,Matchweek 4,Home,W 3–1,Newcastle Utd,Burnley,N,LM,18,7,11,63.6,91,21,5,7,71.4,2,3,66.7,0,1,0.0,0,0.0,0.0,0,0,0,0,1,/en/matches/34ba607f/Newcastle-United-Burnley-October-3-2020-Premier-League
2,2020-09-12,Sat,Matchweek 5,Home,L 1–4,Newcastle Utd,Manchester Utd,N,RM,19,2,7,28.6,19,0,1,4,25.0,0,0,,0,1,0.0,0,0.0,0.0,0,0,0,0,0,/en/matches/0b8239de/Newcastle-United-Manchester-United-October-17-2020-Premier-League
3,2020-09-12,Sun,Matchweek 6,Away,D 1–1,Newcastle Utd,Wolves,Y,CM,77,18,27,66.7,252,19,11,13,84.6,7,9,77.8,0,3,0.0,0,0.0,0.0,0,0,0,0,0,/en/matches/76661e3c/Wolverhampton-Wanderers-Newcastle-United-October-25-2020-Premier-League
4,2020-09-12,Sun,Matchweek 7,Home,W 2–1,Newcastle Utd,Everton,N,FW,17,3,4,75.0,59,8,2,2,100.0,0,0,,1,1,100.0,0,0.0,0.0,0,0,0,0,0,/en/matches/448a43ee/Newcastle-United-Everton-November-1-2020-Premier-League
5,2020-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2020-09-12,Wed,Matchweek 13,Away,L 2–5,Newcastle Utd,Leeds United,Y,LM,74,17,25,68.0,281,180,8,10,80.0,3,7,42.9,3,4,75.0,1,0.2,0.1,3,2,1,1,2,/en/matches/b52c441b/Leeds-United-Newcastle-United-December-16-2020-Premier-League
7,2020-09-12,Sat,Matchweek 14,Home,D 1–1,Newcastle Utd,Fulham,N,LM,12,11,13,84.6,172,3,6,6,100.0,5,6,83.3,0,1,0.0,0,0.0,0.0,0,0,0,0,1,/en/matches/3ae84056/Newcastle-United-Fulham-December-19-2020-Premier-League
8,2020-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2020-09-12,Tue,Matchweek 18,Away,L 0–1,Newcastle Utd,Sheffield Utd,Y,LM,44,9,15,60.0,120,25,6,8,75.0,1,3,33.3,1,2,50.0,0,0.1,0.0,1,0,0,0,0,/en/matches/18ccfdb9/Sheffield-United-Newcastle-United-January-12-2021-Premier-League
10,2020-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2020-09-12,Sat,Matchweek 11,Away,L 0–2,Newcastle Utd,Aston Villa,N,RB,20,6,9,66.7,86,42,4,4,100.0,2,3,66.7,0,2,0.0,0,0.0,0.0,0,2,0,0,3,/en/matches/b2143993/Aston-Villa-Newcastle-United-January-23-2021-Premier-League
