,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-08-06,Sat,Premier League,Matchweek 1,Home,W 2–0,Bournemouth,Aston Villa,Y,GK,90,0,0,0,0,0,0,0,0,32.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,32.0,81.3,0.0,11.0,0.0,0.0,0.0,/en/matches/877e3193/Bournemouth-Aston-Villa-August-6-2022-Premier-League,1.0,0.5,0.4777777777777778
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2022-08-13,Sat,Premier League,Matchweek 2,Away,L 0–4,Bournemouth,Manchester City,Y,GK,90,0,0,0,0,0,0,0,0,40.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,35.0,82.9,0.0,14.0,0.0,0.0,0.0,/en/matches/311d705c/Manchester-City-Bournemouth-August-13-2022-Premier-League,0.0,0.5,0.4687499999999999
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2022-08-20,Sat,Premier League,Matchweek 3,Home,L 0–3,Bournemouth,Arsenal,Y,GK,90,0,0,0,0,0,0,0,0,32.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,30.0,93.3,0.0,19.0,0.0,0.0,0.0,/en/matches/7f11dd9e/Bournemouth-Arsenal-August-20-2022-Premier-League,0.0,0.5,0.625
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2022-08-27,Sat,Premier League,Matchweek 4,Away,L 0–9,Bournemouth,Liverpool,Y,GK,90,0,0,0,0,0,0,0,0,36.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,30.0,56.7,0.0,11.0,0.0,0.0,0.0,/en/matches/de515487/Liverpool-Bournemouth-August-27-2022-Premier-League,0.0,0.3333333333333333,0.3854166666666666
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2022-10-24,Mon,Premier League,Matchweek 13,Away,L 0–2,Bournemouth,West Ham,N,GK,45,0,0,0,0,0,0,0,0,17.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,80.0,0.0,8.0,0.0,0.0,0.0,/en/matches/e9d1a18b/West-Ham-United-Bournemouth-October-24-2022-Premier-League,0.0,0.0,0.5595238095238095
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2022-10-29,Sat,Premier League,Matchweek 14,Home,L 2–3,Bournemouth,Tottenham,Y,GK,90,0,0,0,0,0,0,0,0,34.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,29.0,65.5,0.0,16.0,0.0,0.0,0.0,/en/matches/dcb3b971/Bournemouth-Tottenham-Hotspur-October-29-2022-Premier-League,0.0,0.0,0.3020833333333332
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2022-11-05,Sat,Premier League,Matchweek 15,Away,L 3–4,Bournemouth,Leeds United,Y,GK,90,0,0,0,0,0,0,0,0,29.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,28.0,57.1,0.0,16.0,0.0,0.0,0.0,/en/matches/63975c3e/Leeds-United-Bournemouth-November-5-2022-Premier-League,0.0,0.0,0.3555555555555554
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2022-11-08,Tue,EFL Cup,Third round,Home,W 4–1,Bournemouth,Everton,Y,GK,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/9900f678/Bournemouth-Everton-November-8-2022-EFL-Cup,1.0,0.0,0.5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2022-11-12,Sat,Premier League,Matchweek 16,Home,W 3–0,Bournemouth,Everton,Y,GK,90,0,0,0,0,0,0,0,0,35.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,34.0,50.0,0.0,16.0,0.0,0.0,0.0,/en/matches/54f23f03/Bournemouth-Everton-November-12-2022-Premier-League,1.0,0.3333333333333333,0.3444444444444443
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2022-12-20,Tue,EFL Cup,Fourth round,Away,L 0–1,Bournemouth,Newcastle Utd,Y,GK,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/010f09cf/Newcastle-United-Bournemouth-December-20-2022-EFL-Cup,0.0,0.6666666666666666,0.5
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2022-12-27,Tue,Premier League,Matchweek 17,Away,L 0–2,Bournemouth,Chelsea,Y,GK,90,0,0,0,0,0,0,0,0,32.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,31.0,93.5,0.0,11.0,0.0,0.0,0.0,/en/matches/d55b9033/Chelsea-Bournemouth-December-27-2022-Premier-League,0.0,0.6666666666666666,0.4333333333333333
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2022-12-31,Sat,Premier League,Matchweek 18,Home,L 0–2,Bournemouth,Crystal Palace,Y,GK,90,0,0,0,0,0,0,0,0,38.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,35.0,97.1,0.0,27.0,0.0,0.0,0.0,/en/matches/dab2ed3a/Bournemouth-Crystal-Palace-December-31-2022-Premier-League,0.0,0.3333333333333333,0.2261904761904761
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2023-01-03,Tue,Premier League,Matchweek 19,Away,L 0–3,Bournemouth,Manchester Utd,Y,GK,90,0,0,0,0,0,0,0,0,29.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,25.0,68.0,0.0,10.0,0.0,0.0,0.0,/en/matches/63fc7f12/Manchester-United-Bournemouth-January-3-2023-Premier-League,0.0,0.0,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2023-01-07,Sat,FA Cup,Third round proper,Home,L 2–4,Bournemouth,Burnley,Y,GK,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/749e1bf9/Bournemouth-Burnley-January-7-2023-FA-Cup,0.0,0.0,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2023-05-28,Sun,Premier League,Matchweek 38,Away,L 0–1,Bournemouth,Everton,Y,GK,90,0,0,0,0,0,0,0,0,48.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,44.0,84.1,0.0,23.0,0.0,0.0,0.0,/en/matches/94de848f/Everton-Bournemouth-May-28-2023-Premier-League,0.0,0.0,0.5
