,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Match Report,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,PassLive,PassDead,TO,Fld,Def,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Lost,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,Tkld,Tkld%,CPA,Mis,Dis,Rec,PrgR,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%
0,2022-08-07,Sun,Premier League,Matchweek 1,Home,D 2–2,Leicester City,Brentford,Y,DM,72,1,0,0,0,1,1,0,0,55,1,2,0,0.0,0.0,0.0,4,1,40,45,88.9,11,44,2,1,https://fbref.com/en/matches/3249ba27/Leicester-City-Brentford-August-7-2022-Premier-League,676,209,0.0,1,9,0,0,45,0,0,1,0,1,0,0,0,0,0,0,3,0,0,1,0,1,0,1,0,0.0,3,0,3,0,0,0,1,100.0,0,0.0,0,3,1,48,2,0,0,0,0,0,2,0,
1,2022-08-13,Sat,Premier League,Matchweek 2,Away,L 2–4,Leicester City,Arsenal,Y,"DM,LM",90,0,0,0,0,1,0,0,0,53,0,2,1,0.0,0.0,0.0,0,0,32,48,66.7,3,36,2,1,https://fbref.com/en/matches/7483b97f/Arsenal-Leicester-City-August-13-2022-Premier-League,511,57,0.0,0,1,1,0,46,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,2,1,2,0,0,0,0,33.3,1,33.3,0,0,0,39,2,0,1,0,0,0,4,1,33.3
2,2022-08-20,Sat,Premier League,Matchweek 3,Home,L 1–2,Leicester City,Southampton,Y,"CM,LW,AM",90,0,0,0,0,0,0,0,0,59,5,0,1,0.0,0.0,0.1,2,0,32,47,68.1,5,31,5,3,https://fbref.com/en/matches/02efd4d1/Leicester-City-Southampton-August-20-2022-Premier-League,566,127,0.0,1,3,1,0,46,1,0,0,3,2,1,0,0,0,0,0,1,0,1,0,0,3,1,4,0,75.0,1,1,5,1,0,2,3,75.0,1,25.0,3,2,1,38,2,0,0,0,0,0,6,3,75.0
3,2022-08-23,Tue,EFL Cup,Second round,Away,D 0 (3)–0 (1),Leicester City,Stockport,N,,49,0,0,0,0,2,2,0,0,,,0,,,,,,,,,,,,,,https://fbref.com/en/matches/17a75295/Stockport-Leicester-City-August-23-2022-EFL-Cup,,,,,,,,,,,,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,
4,2022-08-27,Sat,Premier League,Matchweek 4,Away,L 1–2,Leicester City,Chelsea,Y,CM,90,0,0,0,0,0,0,1,0,62,0,1,3,0.0,0.0,0.1,3,0,35,53,66.0,6,23,2,0,https://fbref.com/en/matches/b737a3a7/Chelsea-Leicester-City-August-27-2022-Premier-League,584,186,0.1,1,5,1,0,44,9,2,0,2,10,0,7,7,0,0,0,3,0,0,0,0,0,0,0,0,0.0,1,3,1,1,0,2,0,0.0,0,0.0,0,3,0,35,2,0,1,0,0,0,5,3,100.0
5,2022-09-01,Thu,Premier League,Matchweek 5,Home,L 0–1,Leicester City,Manchester Utd,Y,CM,90,0,0,0,0,3,1,0,0,67,4,1,0,0.1,0.1,0.3,6,0,36,51,70.6,3,34,2,2,https://fbref.com/en/matches/c1f25d02/Leicester-City-Manchester-United-September-1-2022-Premier-League,658,116,0.2,2,5,1,1,50,1,1,1,2,3,0,0,0,0,0,0,3,0,1,1,0,2,1,3,0,100.0,0,0,5,0,0,1,0,50.0,0,0.0,0,3,0,48,3,0,1,0,0,0,9,0,0.0
6,2022-09-04,Sun,Premier League,Matchweek 6,Away,L 2–5,Leicester City,Brighton,N,CM,19,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,0,0,10,14,71.4,2,12,0,1,https://fbref.com/en/matches/42d5b3b1/Brighton-and-Hove-Albion-Leicester-City-September-4-2022-Premier-League,147,56,0.0,0,2,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,100.0,0,0.0,0,1,1,13,1,0,0,0,0,0,2,0,
7,2022-09-17,Sat,Premier League,Matchweek 8,Away,L 2–6,Leicester City,Tottenham,Y,CM,73,0,0,0,0,1,0,0,0,66,0,0,2,0.1,0.1,0.2,5,1,48,56,85.7,5,42,2,0,https://fbref.com/en/matches/99e44c16/Tottenham-Hotspur-Leicester-City-September-17-2022-Premier-League,876,130,0.0,4,7,0,0,56,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,0,2,0,2,0,4,3,0.0,2,100.0,0,1,1,54,4,0,0,0,0,0,4,0,
8,2022-10-03,Mon,Premier League,Matchweek 9,Home,W 4–0,Leicester City,Nott'ham Forest,Y,CM,90,0,0,0,0,3,0,0,0,63,2,3,1,0.3,0.3,0.0,4,1,31,46,67.4,5,28,3,0,https://fbref.com/en/matches/a7976021/Leicester-City-Nottingham-Forest-October-3-2022-Premier-League,485,81,0.0,0,2,0,0,44,0,0,0,0,2,0,0,0,0,0,2,3,0,0,1,0,1,0,2,0,0.0,1,1,5,1,0,1,2,0.0,1,100.0,0,4,0,45,6,0,1,0,0,0,4,2,66.7
9,2022-10-08,Sat,Premier League,Matchweek 10,Away,L 1–2,Leicester City,Bournemouth,Y,CM,90,0,0,0,0,0,0,0,0,51,1,2,2,0.0,0.0,0.1,1,0,35,42,83.3,7,27,1,0,https://fbref.com/en/matches/7db2a40a/Bournemouth-Leicester-City-October-8-2022-Premier-League,531,161,0.0,2,2,3,0,42,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,100.0,0,1,3,2,0,2,4,,0,,0,2,1,39,7,0,2,0,0,0,4,0,
