,Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-07-24,Sat,2. Bundesliga,Matchweek 1,Home,D 1–1,Werder Bremen,Hannover 96,Y,"RM,FW",90,0,0,0,0,0.0,0.0,0,0,52.0,1.0,0.0,2.0,0.0,0.0,0.1,4.0,0.0,33.0,41.0,80.5,2.0,33.0,2.0,0.0,0.0,/en/matches/ce514434/Werder-Bremen-Hannover-96-July-24-2021-2-Bundesliga,0.5,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-07-31,Sat,2. Bundesliga,Matchweek 2,Away,W 3–2,Werder Bremen,Düsseldorf,Y,RM,90,2,0,0,0,6.0,3.0,0,0,35.0,0.0,0.0,1.0,0.7,0.7,0.1,3.0,0.0,17.0,24.0,70.8,2.0,23.0,3.0,0.0,0.0,/en/matches/9d66cb5d/Dusseldorf-Werder-Bremen-July-31-2021-2-Bundesliga,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-08-14,Sat,Premier League,Matchweek 1,Home,L 0–3,Norwich City,Liverpool,N,LW,14,0,0,0,0,1.0,0.0,0,0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,80.0,0.0,3.0,0.0,0.0,0.0,/en/matches/c52500ad/Norwich-City-Liverpool-August-14-2021-Premier-League,0.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-08-21,Sat,Premier League,Matchweek 2,Away,L 0–5,Norwich City,Manchester City,N,FW,14,0,0,0,0,0.0,0.0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,/en/matches/ab6db0d6/Manchester-City-Norwich-City-August-21-2021-Premier-League,0.0,0.5,0.4523809523809524
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-08-24,Tue,EFL Cup,Second round,Home,W 6–0,Norwich City,Bournemouth,Y,FW,90,2,1,0,0,3.0,2.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/487873e3/Norwich-City-Bournemouth-August-24-2021-EFL-Cup,1.0,0.3333333333333333,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-08-28,Sat,Premier League,Matchweek 3,Home,L 1–2,Norwich City,Leicester City,N,FW,18,0,0,0,0,1.0,0.0,0,0,7.0,0.0,0.0,0.0,0.1,0.1,0.1,1.0,0.0,4.0,6.0,66.7,0.0,5.0,0.0,0.0,0.0,/en/matches/78c685cc/Norwich-City-Leicester-City-August-28-2021-Premier-League,0.0,0.3333333333333333,0.6309523809523808
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-09-02,Thu,WCQ,Third round,Away,D 0–0,us United States,sv El Salvador,Y,,63,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/7734d999/El-Salvador-United-States-September-2-2021-WCQ----CONCACAF-M,0.5,0.3333333333333333,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-09-05,Sun,WCQ,Third round,Home,D 1–1,us United States,ca Canada,N,,8,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/4eadc8b5/United-States-Canada-September-5-2021-WCQ----CONCACAF-M,0.5,0.5,0.5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-09-08,Wed,WCQ,Third round,Away,W 4–1,us United States,hn Honduras,Y,FW,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/ea786b93/Honduras-United-States-September-8-2021-WCQ----CONCACAF-M,1.0,0.3333333333333333,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-09-18,Sat,Premier League,Matchweek 5,Home,L 1–3,Norwich City,Watford,Y,RW,69,0,0,0,0,1.0,0.0,0,0,30.0,1.0,1.0,1.0,0.1,0.1,0.1,4.0,1.0,14.0,18.0,77.8,1.0,17.0,1.0,1.0,1.0,/en/matches/835fa19c/Norwich-City-Watford-September-18-2021-Premier-League,0.0,0.6666666666666666,0.4523809523809523
