,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2022-10-22,Sat,Premier League,Matchweek 13,Home,W 1–0,Nott'ham Forest,Liverpool,Y,"LM,CM",79,0,0,0,0,1.0,1.0,0,0,39.0,3.0,0.0,4.0,0.1,0.1,0.3,3.0,0.0,18.0,26.0,69.2,3.0,14.0,1.0,2.0,1.0,/en/matches/f92b67c2/Nottingham-Forest-Liverpool-October-22-2022-Premier-League,1.0,0.3333333333333333,0.9047619047619048
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2022-10-30,Sun,Premier League,Matchweek 14,Away,L 0–5,Nott'ham Forest,Arsenal,Y,"LM,CM",80,0,0,0,0,0.0,0.0,0,0,26.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,64.3,0.0,10.0,1.0,1.0,0.0,/en/matches/1b496cc1/Arsenal-Nottingham-Forest-October-30-2022-Premier-League,0.0,0.5,0.53125
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2022-11-05,Sat,Premier League,Matchweek 15,Home,D 2–2,Nott'ham Forest,Brentford,Y,LM,65,0,0,0,0,0.0,0.0,0,0,22.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,15.0,18.0,83.3,1.0,10.0,1.0,3.0,3.0,/en/matches/12251835/Nottingham-Forest-Brentford-November-5-2022-Premier-League,0.5,0.5,0.3854166666666666
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2022-11-12,Sat,Premier League,Matchweek 16,Home,W 1–0,Nott'ham Forest,Crystal Palace,Y,LM,70,0,0,0,0,0.0,0.0,0,0,17.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,60.0,0.0,8.0,1.0,0.0,0.0,/en/matches/ee827a60/Nottingham-Forest-Crystal-Palace-November-12-2022-Premier-League,1.0,0.5,0.6770833333333333
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2022-11-21,Mon,World Cup,Group stage,Neutral,L 0–2,sn Senegal,nl Netherlands,Y,DM,72,0,0,0,0,0.0,0.0,0,0,35.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,19.0,23.0,82.6,1.0,21.0,0.0,1.0,1.0,/en/matches/21eb041c/Senegal-Netherlands-November-21-2022-FIFA-World-Cup,0.0,0.5,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2023-04-01,Sat,Premier League,Matchweek 29,Home,D 1–1,Nott'ham Forest,Wolves,N,RM,5,0,0,0,0,0.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,2.0,0.0,0.0,0.0,/en/matches/c14b278c/Nottingham-Forest-Wolverhampton-Wanderers-April-1-2023-Premier-League,0.5,0.5,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2023-04-04,Tue,Premier League,Matchweek 7,Away,L 1–2,Nott'ham Forest,Leeds United,N,"DM,CM",27,0,0,0,0,0.0,0.0,1,0,13.0,0.0,2.0,1.0,0.0,0.0,0.1,0.0,0.0,1.0,6.0,16.7,0.0,5.0,0.0,0.0,0.0,/en/matches/1251d1c0/Leeds-United-Nottingham-Forest-April-4-2023-Premier-League,0.0,0.5,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2023-04-08,Sat,Premier League,Matchweek 30,Away,L 0–2,Nott'ham Forest,Aston Villa,Y,CM,31,0,0,0,0,1.0,0.0,0,0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,60.0,0.0,1.0,0.0,0.0,0.0,/en/matches/68cd68fd/Aston-Villa-Nottingham-Forest-April-8-2023-Premier-League,0.0,0.1666666666666666,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2023-04-26,Wed,Premier League,Matchweek 33,Home,W 3–1,Nott'ham Forest,Brighton,N,"RM,CM",26,0,0,0,0,0.0,0.0,0,0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,60.0,1.0,5.0,0.0,0.0,0.0,/en/matches/76db2de1/Nottingham-Forest-Brighton-and-Hove-Albion-April-26-2023-Premier-League,1.0,0.1666666666666666,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2023-04-29,Sat,Premier League,Matchweek 34,Away,L 1–2,Nott'ham Forest,Brentford,N,AM,25,0,0,0,0,0.0,0.0,0,0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,/en/matches/3aeacbaa/Brentford-Nottingham-Forest-April-29-2023-Premier-League,0.0,0.3333333333333333,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2023-05-08,Mon,Premier League,Matchweek 35,Home,W 4–3,Nott'ham Forest,Southampton,N,"CM,RM",21,0,0,0,0,0.0,0.0,0,0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,71.4,0.0,1.0,0.0,0.0,0.0,/en/matches/23e7953f/Nottingham-Forest-Southampton-May-8-2023-Premier-League,1.0,0.3333333333333333,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2023-05-13,Sat,Premier League,Matchweek 36,Away,D 2–2,Nott'ham Forest,Chelsea,N,CM,6,0,0,0,0,0.0,0.0,0,0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,/en/matches/96ab0b45/Chelsea-Nottingham-Forest-May-13-2023-Premier-League,0.5,0.6666666666666666,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2023-05-20,Sat,Premier League,Matchweek 37,Home,W 1–0,Nott'ham Forest,Arsenal,N,AM,18,0,0,0,0,0.0,0.0,0,0,6.0,1.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,3.0,4.0,75.0,1.0,1.0,0.0,0.0,0.0,/en/matches/9a2ea2b3/Nottingham-Forest-Arsenal-May-20-2023-Premier-League,1.0,0.5,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2023-05-28,Sun,Premier League,Matchweek 38,Away,D 1–1,Nott'ham Forest,Crystal Palace,N,DM,19,0,0,0,0,0.0,0.0,0,0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,8.0,87.5,0.0,10.0,0.0,0.0,0.0,/en/matches/181fd119/Crystal-Palace-Nottingham-Forest-May-28-2023-Premier-League,0.5,0.8333333333333334,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2023-06-20,Tue,Friendlies (M),Friendlies (M),Neutral,W 4–2,sn Senegal,br Brazil,N,,8,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/9e972c43/Brazil-Senegal-June-20-2023-Friendlies-M,1.0,0.6666666666666666,0.5
