,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-08-13,Sun,Premier League,Matchweek 1,Away,D 1–1,Liverpool,Chelsea,Y,CB,90,0,0,0,0,0.0,0.0,0,0,52.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,84.2,0.0,24.0,0.0,0.0,0.0,/en/matches/c18d3207/Chelsea-Liverpool-August-13-2023-Premier-League,0.5,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,2023-08-19,Sat,Premier League,Matchweek 2,Home,W 3–1,Liverpool,Bournemouth,Y,CB,90,0,0,0,0,1.0,0.0,0,0,78.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,64.0,69.0,92.8,0.0,49.0,1.0,2.0,2.0,/en/matches/80bebdbb/Liverpool-Bournemouth-August-19-2023-Premier-League,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2023-09-16,Sat,Premier League,Matchweek 5,Away,W 3–1,Liverpool,Wolves,N,CB,8,0,0,0,0,0.0,0.0,0,0,19.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,17.0,18.0,94.4,2.0,12.0,0.0,0.0,0.0,/en/matches/38daebd2/Wolverhampton-Wanderers-Liverpool-September-16-2023-Premier-League,1.0,0.5,0.5416666666666667
3,3,3,3,3,3,3,3,3,3,3,3,3,3,2023-09-21,Thu,Europa Lg,Group stage,Away,W 3–1,eng Liverpool,at LASK,Y,CB,81,0,0,0,0,0.0,0.0,1,0,75.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,66.0,92.4,1.0,46.0,0.0,0.0,0.0,/en/matches/1b1f3de6/LASK-Liverpool-September-21-2023-Europa-League,1.0,0.8333333333333334,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,2023-09-27,Wed,EFL Cup,Third round,Home,W 3–1,Liverpool,Leicester City,Y,CB,90,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/aa62bf21/Liverpool-Leicester-City-September-27-2023-EFL-Cup,1.0,1.0,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,2023-09-30,Sat,Premier League,Matchweek 7,Away,L 1–2,Liverpool,Tottenham,N,CB,18,0,0,0,0,0.0,0.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,/en/matches/ec4145b4/Tottenham-Hotspur-Liverpool-September-30-2023-Premier-League,0.0,1.0,0.7500000000000001
6,6,6,6,6,6,6,6,6,6,6,6,6,6,2023-10-05,Thu,Europa Lg,Group stage,Home,W 2–0,eng Liverpool,be Union SG,Y,CB,90,0,0,0,0,0.0,0.0,0,0,117.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,96.0,105.0,91.4,6.0,71.0,1.0,0.0,0.0,/en/matches/bcfbaac5/Liverpool-Union-SG-October-5-2023-Europa-League,1.0,0.6666666666666666,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,2023-10-08,Sun,Premier League,Matchweek 8,Away,D 2–2,Liverpool,Brighton,N,CB,18,0,0,0,0,0.0,0.0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,87.5,0.0,8.0,1.0,0.0,0.0,/en/matches/3b1ec657/Brighton-and-Hove-Albion-Liverpool-October-8-2023-Premier-League,0.5,0.6666666666666666,0.3571428571428571
8,8,8,8,8,8,8,8,8,8,8,8,8,8,2023-10-13,Fri,Euro Qualifying,Group stage,Away,W 2–1,fr France,nl Netherlands,Y,CB,90,0,0,0,0,1.0,1.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/7853b270/Netherlands-France-October-13-2023-Euro-Qualifying,1.0,0.5,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,2023-10-17,Tue,Friendlies (M),Friendlies (M),Home,W 4–1,fr France,sct Scotland,Y,CB,86,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/49c3cf63/France-Scotland-October-17-2023-Friendlies-M,1.0,0.8333333333333334,0.5
