,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2022-02-08,Tue,Premier League,Matchweek 24,Away,L 1–3,Everton,Newcastle Utd,Y,CB,90,0,0,0,0,1,0,1,0,48.0,1.0,0,0.0,0.3,0.3,0.0,0.0,0.0,27.0,43.0,62.8,0.0,19.0,0.0,0.0,0.0,/en/matches/fde8d97d/Newcastle-United-Everton-February-8-2022-Premier-League,0.0,0.3333333333333333,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2022-02-12,Sat,Premier League,Matchweek 25,Home,W 3–0,Everton,Leeds United,Y,CB,90,0,0,0,0,0,0,0,0,38.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,60.0,1.0,14.0,0.0,0.0,0.0,/en/matches/0a51943e/Everton-Leeds-United-February-12-2022-Premier-League,1.0,0.3333333333333333,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2022-02-19,Sat,Premier League,Matchweek 26,Away,L 0–2,Everton,Southampton,Y,CB,90,0,0,0,0,0,0,0,0,45.0,2.0,3,2.0,0.0,0.0,0.0,0.0,0.0,19.0,31.0,61.3,1.0,16.0,0.0,0.0,0.0,/en/matches/53cc3dbd/Southampton-Everton-February-19-2022-Premier-League,0.0,0.6666666666666666,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2022-02-26,Sat,Premier League,Matchweek 27,Home,L 0–1,Everton,Manchester City,Y,CB,90,0,0,0,0,0,0,0,0,56.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,35.0,47.0,74.5,1.0,34.0,0.0,0.0,0.0,/en/matches/ab729bd6/Everton-Manchester-City-February-26-2022-Premier-League,0.0,0.3333333333333333,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2022-03-07,Mon,Premier League,Matchweek 28,Away,L 0–5,Everton,Tottenham,Y,CB,90,0,0,0,0,0,0,0,0,89.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,66.0,80.0,82.5,1.0,64.0,0.0,0.0,0.0,/en/matches/6e11eac6/Tottenham-Hotspur-Everton-March-7-2022-Premier-League,0.0,0.3333333333333333,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2022-03-13,Sun,Premier League,Matchweek 29,Home,L 0–1,Everton,Wolves,Y,CB,90,0,0,0,0,0,0,1,0,78.0,1.0,1,2.0,0.0,0.0,0.0,1.0,0.0,56.0,70.0,80.0,2.0,49.0,0.0,0.0,0.0,/en/matches/9e5d1f93/Everton-Wolverhampton-Wanderers-March-13-2022-Premier-League,0.0,0.0,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2022-03-17,Thu,Premier League,Matchweek 20,Home,W 1–0,Everton,Newcastle Utd,Y,CB,90,0,0,0,0,0,0,0,0,40.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,27.0,63.0,2.0,9.0,0.0,0.0,0.0,/en/matches/029e5f94/Everton-Newcastle-United-March-17-2022-Premier-League,1.0,0.0,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2022-03-20,Sun,FA Cup,Quarter-finals,Away,L 0–4,Everton,Crystal Palace,Y,CB,90,0,0,0,0,2,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/5b419abb/Crystal-Palace-Everton-March-20-2022-FA-Cup,0.0,0.3333333333333333,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2022-04-03,Sun,Premier League,Matchweek 31,Away,L 1–2,Everton,West Ham,Y,"CM,CB",90,1,0,0,0,3,1,1,0,54.0,3.0,1,1.0,0.2,0.2,0.0,0.0,0.0,31.0,43.0,72.1,4.0,26.0,1.0,1.0,0.0,/en/matches/b22e54c4/West-Ham-United-Everton-April-3-2022-Premier-League,0.0,0.3333333333333333,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2022-04-06,Wed,Premier League,Matchweek 19,Away,L 2–3,Everton,Burnley,Y,CM,86,0,0,0,0,0,0,1,0,43.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,13.0,35.0,37.1,1.0,8.0,0.0,0.0,0.0,/en/matches/8ee025e7/Burnley-Everton-April-6-2022-Premier-League,0.0,0.3333333333333333,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2022-04-24,Sun,Premier League,Matchweek 34,Away,L 0–2,Everton,Liverpool,Y,CB,90,0,0,0,0,0,0,0,0,16.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,40.0,1.0,3.0,0.0,0.0,0.0,/en/matches/69235d39/Merseyside-Derby-Liverpool-Everton-April-24-2022-Premier-League,0.0,0.0,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2022-05-01,Sun,Premier League,Matchweek 35,Home,W 1–0,Everton,Chelsea,Y,CB,90,0,0,0,0,0,0,1,0,24.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,16.0,50.0,0.0,5.0,1.0,0.0,0.0,/en/matches/4ed4a295/Everton-Chelsea-May-1-2022-Premier-League,1.0,0.0,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2022-05-08,Sun,Premier League,Matchweek 36,Away,W 2–1,Everton,Leicester City,Y,CB,90,1,0,0,0,2,1,0,0,25.0,0.0,1,1.0,0.4,0.4,0.0,0.0,0.0,13.0,17.0,76.5,1.0,9.0,0.0,0.0,0.0,/en/matches/4a972389/Leicester-City-Everton-May-8-2022-Premier-League,1.0,0.3333333333333333,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2022-05-11,Wed,Premier League,Matchweek 30,Away,D 0–0,Everton,Watford,Y,CB,90,0,0,0,0,0,0,1,0,46.0,3.0,0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,39.0,82.1,3.0,24.0,0.0,0.0,0.0,/en/matches/948fa2e3/Watford-Everton-May-11-2022-Premier-League,0.5,0.6666666666666666,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2022-05-15,Sun,Premier League,Matchweek 37,Home,L 2–3,Everton,Brentford,Y,CB,90,0,0,0,0,0,0,0,0,24.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,60.0,2.0,12.0,0.0,0.0,0.0,/en/matches/1b07c16e/Everton-Brentford-May-15-2022-Premier-League,0.0,0.8333333333333334,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2022-05-19,Thu,Premier League,Matchweek 33,Home,W 3–2,Everton,Crystal Palace,Y,CB,90,0,1,0,0,0,0,0,0,41.0,5.0,1,0.0,0.0,0.0,0.0,1.0,1.0,17.0,30.0,56.7,3.0,8.0,1.0,0.0,0.0,/en/matches/82aa061a/Everton-Crystal-Palace-May-19-2022-Premier-League,1.0,0.5,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2022-05-22,Sun,Premier League,Matchweek 38,Away,L 1–5,Everton,Arsenal,Y,CB,90,0,0,0,0,0,0,0,0,31.0,4.0,0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,23.0,56.5,0.0,14.0,0.0,1.0,1.0,/en/matches/4100d195/Arsenal-Everton-May-22-2022-Premier-League,0.0,0.5,0.5
