,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sat,Premier League,Matchweek 1,Away,W 1–0,Chelsea,Everton,Y,CM,89,1,0,1,1,0,0,0,0,81,0,0,3,0.8,0.0,0.1,3,0,60,72,83.3,6,49,1,0,0,Match Report
1,Sun,Premier League,Matchweek 2,Home,D 2–2,Chelsea,Tottenham,Y*,CM,72,0,0,0,0,1,0,0,0,69,1,1,0,0.1,0.1,0.1,4,0,56,65,86.2,5,35,1,0,0,Match Report
2,Sun,Premier League,Matchweek 3,Away,L 0–3,Chelsea,Leeds United,Y*,"CM,DM",63,0,0,0,0,0,0,0,0,35,3,1,0,0.0,0.0,0.0,1,0,23,27,85.2,5,10,0,1,0,Match Report
3,Sat,Premier League,Matchweek 4,Home,W 2–1,Chelsea,Leicester City,Y*,CM,74,0,0,0,0,0,0,0,0,61,2,0,0,0.0,0.0,0.0,2,1,49,54,90.7,10,34,1,1,0,Match Report
4,Tue,Premier League,Matchweek 5,Away,L 1–2,Chelsea,Southampton,Y,DM,66,0,0,0,0,0,0,0,0,57,4,5,0,0.0,0.0,0.0,1,0,38,46,82.6,7,29,1,0,0,Match Report
5,Sat,Premier League,Matchweek 6,Home,W 2–1,Chelsea,West Ham,N,CM,8,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,3,6,50.0,0,2,0,0,0,Match Report
6,Tue,Champions Lg,Group stage,Away,L 0–1,eng Chelsea,hr Dinamo Zagreb,N,CM,32,0,0,0,0,0,0,0,0,53,7,0,1,0.0,0.0,0.1,4,0,38,44,86.4,12,35,6,0,0,Match Report
7,Wed,Champions Lg,Group stage,Home,D 1–1,eng Chelsea,at RB Salzburg,Y,"CM,DM",90,0,0,0,0,0,0,0,0,72,4,2,4,0.0,0.0,0.1,3,0,53,60,88.3,4,52,0,1,0,Match Report
8,Fri,UEFA Nations League,League A,Home,W 1–0,it Italy,eng England,Y,CM,88,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
9,Mon,UEFA Nations League,League A,Away,W 2–0,it Italy,hu Hungary,Y,,71,0,0,0,0,0,0,0,0,,,3,,,,,,,,,,,,,,,Match Report
10,Sat,Premier League,Matchweek 9,Away,W 2–1,Chelsea,Crystal Palace,Y*,"DM,CM",55,0,0,0,0,0,0,0,0,47,1,1,2,0.0,0.0,0.0,0,0,29,38,76.3,2,28,1,2,1,Match Report
11,Wed,Champions Lg,Group stage,Home,W 3–0,eng Chelsea,it Milan,N,CM,26,0,0,0,0,0,0,0,0,31,0,1,0,0.0,0.0,0.0,0,0,28,30,93.3,0,18,0,1,1,Match Report
12,Sat,Premier League,Matchweek 10,Home,W 3–0,Chelsea,Wolves,Y,"DM,CM",90,0,0,0,0,1,1,1,0,70,4,1,2,0.0,0.0,0.0,1,1,54,58,93.1,6,52,1,1,1,Match Report
13,Tue,Champions Lg,Group stage,Away,W 2–0,eng Chelsea,it Milan,Y*,CM,90,1,0,1,1,0,0,0,0,105,2,3,3,0.8,0.0,0.0,3,0,88,92,95.7,8,86,1,2,1,Match Report
14,Sun,Premier League,Matchweek 11,Away,W 2–0,Chelsea,Aston Villa,N,CM,26,0,0,0,0,0,0,0,0,18,0,0,1,0.0,0.0,0.0,0,0,14,16,87.5,0,7,0,1,0,Match Report
15,Wed,Premier League,Matchweek 12,Away,D 0–0,Chelsea,Brentford,Y,"CM,DM",90,0,0,0,0,1,0,0,0,98,2,1,0,0.0,0.0,0.1,4,0,80,88,90.9,7,56,4,2,0,Match Report
