,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-03,Fri,UEFA Nations League,League A,Home,L 1–4,be Belgium,nl Netherlands,N,,65,0,0,0,0,1.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/7d99f83e/Belgium-Netherlands-June-3-2022-UEFA-Nations-League,0.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2022-06-08,Wed,UEFA Nations League,League A,Home,W 6–1,be Belgium,pl Poland,N,,25,2,0,0,0,2.0,2.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/574e523f/Belgium-Poland-June-8-2022-UEFA-Nations-League,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2022-06-11,Sat,UEFA Nations League,League A,Away,D 1–1,be Belgium,wls Wales,Y,FW,71,0,0,0,0,2.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/510eb1dc/Wales-Belgium-June-11-2022-UEFA-Nations-League,0.5,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2022-06-14,Tue,UEFA Nations League,League A,Away,W 1–0,be Belgium,pl Poland,N,,24,0,0,0,0,2.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/387360ac/Poland-Belgium-June-14-2022-UEFA-Nations-League,1.0,0.5,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2022-08-07,Sun,Premier League,Matchweek 1,Away,W 2–1,Brighton,Manchester Utd,Y,"LW,FW",74,0,0,0,0,2.0,0.0,1,0,31.0,0.0,1.0,1.0,0.1,0.1,0.2,6.0,1.0,16.0,22.0,72.7,1.0,22.0,0.0,4.0,0.0,/en/matches/8251694e/Manchester-United-Brighton-and-Hove-Albion-August-7-2022-Premier-League,1.0,0.8333333333333334,0.5104166666666666
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2022-08-13,Sat,Premier League,Matchweek 2,Home,D 0–0,Brighton,Newcastle Utd,Y,WB,74,0,0,0,0,2.0,1.0,0,0,42.0,0.0,0.0,1.0,0.1,0.1,0.0,2.0,0.0,21.0,34.0,61.8,6.0,23.0,5.0,2.0,1.0,/en/matches/c916a5f6/Brighton-and-Hove-Albion-Newcastle-United-August-13-2022-Premier-League,0.5,0.8333333333333334,0.5000000000000001
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2022-08-21,Sun,Premier League,Matchweek 3,Away,W 2–0,Brighton,West Ham,Y,"WB,LW",89,1,0,0,0,5.0,1.0,0,0,47.0,0.0,0.0,0.0,0.6,0.6,0.1,4.0,1.0,27.0,37.0,73.0,4.0,24.0,6.0,2.0,0.0,/en/matches/aa2a3517/West-Ham-United-Brighton-and-Hove-Albion-August-21-2022-Premier-League,1.0,0.8333333333333334,0.3888888888888889
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2022-08-27,Sat,Premier League,Matchweek 4,Home,W 1–0,Brighton,Leeds United,Y,"LM,RW",78,0,1,0,0,2.0,0.0,0,0,32.0,0.0,0.0,2.0,0.3,0.3,0.2,5.0,1.0,11.0,19.0,57.9,3.0,22.0,2.0,6.0,2.0,/en/matches/77c70160/Brighton-and-Hove-Albion-Leeds-United-August-27-2022-Premier-League,1.0,0.8333333333333334,0.8444444444444447
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2022-08-30,Tue,Premier League,Matchweek 5,Away,L 1–2,Brighton,Fulham,Y,"LW,AM,FW",90,0,0,0,0,1.0,1.0,0,0,35.0,1.0,0.0,1.0,0.1,0.1,0.1,1.0,0.0,21.0,25.0,84.0,6.0,27.0,1.0,1.0,1.0,/en/matches/361f4461/Fulham-Brighton-and-Hove-Albion-August-30-2022-Premier-League,0.0,0.8333333333333334,0.4743589743589743
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2022-09-04,Sun,Premier League,Matchweek 6,Home,W 5–2,Brighton,Leicester City,Y,WB,88,1,0,0,0,1.0,1.0,0,0,66.0,2.0,2.0,2.0,0.2,0.2,0.4,7.0,2.0,40.0,50.0,80.0,11.0,30.0,3.0,4.0,1.0,/en/matches/42d5b3b1/Brighton-and-Hove-Albion-Leicester-City-September-4-2022-Premier-League,1.0,0.6666666666666666,0.1444444444444444
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2022-09-22,Thu,UEFA Nations League,League A,Home,W 2–1,be Belgium,wls Wales,N,,26,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/1bb5921e/Belgium-Wales-September-22-2022-UEFA-Nations-League,1.0,0.6666666666666666,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2022-09-25,Sun,UEFA Nations League,League A,Away,L 0–1,be Belgium,nl Netherlands,N,,27,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/8603c472/Netherlands-Belgium-September-25-2022-UEFA-Nations-League,0.0,0.6666666666666666,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2022-10-01,Sat,Premier League,Matchweek 9,Away,D 3–3,Brighton,Liverpool,Y,AM,86,3,0,0,0,4.0,4.0,0,0,36.0,0.0,1.0,2.0,0.9,0.9,0.0,2.0,1.0,15.0,24.0,62.5,4.0,25.0,4.0,6.0,4.0,/en/matches/aadd2e80/Liverpool-Brighton-and-Hove-Albion-October-1-2022-Premier-League,0.5,0.6666666666666666,0.6770833333333333
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2022-10-08,Sat,Premier League,Matchweek 10,Home,L 0–1,Brighton,Tottenham,Y,"AM,RW",90,0,0,0,0,2.0,0.0,0,0,55.0,0.0,0.0,1.0,0.1,0.1,0.0,4.0,0.0,38.0,46.0,82.6,3.0,29.0,1.0,2.0,1.0,/en/matches/3eeefbc5/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-8-2022-Premier-League,0.0,0.5,0.4761904761904762
