,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-29,Sat,Community Shield,FA Community Shield,Neutral,D 1 (4)–1 (5),Liverpool,Arsenal,Y,CB,120,0,0,0,0,1.0,0.0,0,0,,,3.0,,,,,,,,,,,,,,,/en/matches/1f445267/Arsenal-Liverpool-August-29-2020-FA-Community-Shield,0.5,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-09-05,Sat,UEFA Nations League,League A,Away,W 1–0,eng England,is Iceland,Y,CB,90,0,0,0,0,0.0,0.0,1,0,,,1.0,,,,,,,,,,,,,,,/en/matches/4d475727/Iceland-England-September-5-2020-UEFA-Nations-League,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2020-09-08,Tue,UEFA Nations League,League A,Away,D 0–0,eng England,dk Denmark,Y,CB,90,0,0,0,0,0.0,0.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/d9660d6d/Denmark-England-September-8-2020-UEFA-Nations-League,0.5,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2020-09-12,Sat,Premier League,Matchweek 1,Home,W 4–3,Liverpool,Leeds United,Y,"CB,RB",90,0,0,0,0,0.0,0.0,0,0,61.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,54.0,77.8,8.0,33.0,1.0,2.0,2.0,/en/matches/21b58926/Liverpool-Leeds-United-September-12-2020-Premier-League,1.0,0.6666666666666666,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2020-09-28,Mon,Premier League,Matchweek 3,Home,W 3–1,Liverpool,Arsenal,Y,CB,90,0,0,0,0,0.0,0.0,0,0,128.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,115.0,125.0,92.0,4.0,96.0,0.0,2.0,2.0,/en/matches/ebe4e309/Liverpool-Arsenal-September-28-2020-Premier-League,1.0,0.8333333333333334,0.880952380952381
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2020-10-01,Thu,EFL Cup,Fourth round,Home,D 0 (4)–0 (5),Liverpool,Arsenal,N,,30,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/4235190c/Liverpool-Arsenal-October-1-2020-EFL-Cup,0.5,0.8333333333333334,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2020-10-04,Sun,Premier League,Matchweek 4,Away,L 2–7,Liverpool,Aston Villa,Y,CB,60,0,0,0,0,0.0,0.0,0,0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,63.0,88.9,7.0,53.0,2.0,0.0,0.0,/en/matches/14a7771b/Aston-Villa-Liverpool-October-4-2020-Premier-League,0.0,0.8333333333333334,0.7738095238095237
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2020-10-08,Thu,Friendlies (M),Friendlies (M),Home,W 3–0,eng England,wls Wales,Y,CB,57,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/4aa5cdf1/England-Wales-October-8-2020-Friendlies-M,1.0,0.5,0.5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2020-10-17,Sat,Premier League,Matchweek 5,Away,D 2–2,Liverpool,Everton,N,CB,80,0,0,0,0,0.0,0.0,0,0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,45.0,82.2,1.0,26.0,0.0,0.0,0.0,/en/matches/6da04e2d/Merseyside-Derby-Everton-Liverpool-October-17-2020-Premier-League,0.5,0.5,0.8452380952380952
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2020-10-21,Wed,Champions Lg,Group stage,Away,W 1–0,eng Liverpool,nl Ajax,Y,CB,90,0,0,0,0,0.0,0.0,0,0,87.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,68.0,70.6,6.0,45.0,1.0,0.0,0.0,/en/matches/51c298ad/Ajax-Liverpool-October-21-2020-Champions-League,1.0,0.5,0.5
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2020-10-24,Sat,Premier League,Matchweek 6,Home,W 2–1,Liverpool,Sheffield Utd,Y,CB,90,0,0,0,0,0.0,0.0,0,0,104.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,85.0,90.0,94.4,11.0,74.0,0.0,0.0,0.0,/en/matches/0bc8d984/Liverpool-Sheffield-United-October-24-2020-Premier-League,1.0,0.8333333333333334,0.3333333333333333
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2020-10-27,Tue,Champions Lg,Group stage,Home,W 2–0,eng Liverpool,dk Midtjylland,Y,CB,90,0,0,0,0,0.0,0.0,0,0,105.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,98.0,87.8,5.0,82.0,2.0,0.0,0.0,/en/matches/26a68a35/Liverpool-Midtjylland-October-27-2020-Champions-League,1.0,0.8333333333333334,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2020-10-31,Sat,Premier League,Matchweek 7,Home,W 2–1,Liverpool,West Ham,Y,CB,90,0,0,0,0,0.0,0.0,0,0,117.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,104.0,113.0,92.0,7.0,96.0,1.0,0.0,0.0,/en/matches/56ad8025/Liverpool-West-Ham-United-October-31-2020-Premier-League,1.0,1.0,0.5476190476190476
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2020-11-03,Tue,Champions Lg,Group stage,Away,W 5–0,eng Liverpool,it Atalanta,Y,CB,90,0,1,0,0,0.0,0.0,0,0,63.0,1.0,1.0,0.0,0.0,0.0,0.1,1.0,1.0,53.0,55.0,96.4,2.0,38.0,0.0,1.0,0.0,/en/matches/687460ab/Atalanta-Liverpool-November-3-2020-Champions-League,1.0,1.0,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2020-11-08,Sun,Premier League,Matchweek 8,Away,D 1–1,Liverpool,Manchester City,Y,CB,90,0,0,0,0,0.0,0.0,0,0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,68.0,89.7,0.0,53.0,0.0,0.0,0.0,/en/matches/26382194/Manchester-City-Liverpool-November-8-2020-Premier-League,0.5,1.0,0.9305555555555556
