,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report
0,2019-08-31,Sat,Matchweek 6,Away,D 0–0,Brighton,Newcastle Utd,N,"FW,LW",21,1,1,1,0,0,1,2,50.0,1,1,0,1,0,1,0,0,/en/matches/966fb8b0/Newcastle-United-Brighton-and-Hove-Albion-September-21-2019-Premier-League
1,2019-08-31,Sat,Matchweek 7,Away,L 0–2,Brighton,Chelsea,N,FW,26,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,/en/matches/1d4b5564/Chelsea-Brighton-and-Hove-Albion-September-28-2019-Premier-League
2,2019-08-31,Sat,Matchweek 8,Home,W 3–0,Brighton,Tottenham,Y,FW,79,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,/en/matches/aafb2d3a/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-5-2019-Premier-League
3,2019-08-31,Sat,Matchweek 9,Away,L 1–2,Brighton,Aston Villa,Y,FW,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,/en/matches/34685c72/Aston-Villa-Brighton-and-Hove-Albion-October-19-2019-Premier-League
4,2019-08-31,Sat,Matchweek 10,Home,W 3–2,Brighton,Everton,Y,FW,79,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,/en/matches/f728ceea/Brighton-and-Hove-Albion-Everton-October-26-2019-Premier-League
5,2019-08-31,Sat,Matchweek 11,Home,W 2–0,Brighton,Norwich City,Y,FW,85,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,/en/matches/21f39009/Brighton-and-Hove-Albion-Norwich-City-November-2-2019-Premier-League
6,2019-08-31,Sun,Matchweek 12,Away,L 1–3,Brighton,Manchester Utd,Y,FW,45,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,/en/matches/014bbabe/Manchester-United-Brighton-and-Hove-Albion-November-10-2019-Premier-League
7,2019-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2019-08-31,Sat,Matchweek 14,Away,L 1–2,Brighton,Liverpool,Y,FW,75,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,/en/matches/2c240ae6/Liverpool-Brighton-and-Hove-Albion-November-30-2019-Premier-League
9,2019-08-31,Thu,Matchweek 15,Away,W 2–1,Brighton,Arsenal,Y,FW,75,1,1,0,1,0,1,3,33.3,2,0,0,0,0,1,0,0,/en/matches/372828cb/Arsenal-Brighton-and-Hove-Albion-December-5-2019-Premier-League
10,2019-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2019-08-31,Sat,Matchweek 18,Home,L 0–1,Brighton,Sheffield Utd,N,FW,45,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,/en/matches/473db5a3/Brighton-and-Hove-Albion-Sheffield-United-December-21-2019-Premier-League
12,2019-08-31,Thu,Matchweek 19,Away,L 1–2,Brighton,Tottenham,Y,FW,67,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,/en/matches/eebe09b9/Tottenham-Hotspur-Brighton-and-Hove-Albion-December-26-2019-Premier-League
13,2019-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2019-08-31,Wed,Matchweek 21,Home,D 1–1,Brighton,Chelsea,N,FW,45,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,/en/matches/9b72407a/Brighton-and-Hove-Albion-Chelsea-January-1-2020-Premier-League
15,2019-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2019-08-31,Sat,Matchweek 23,Home,D 1–1,Brighton,Aston Villa,Y,FW,67,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,/en/matches/bd044bad/Brighton-and-Hove-Albion-Aston-Villa-January-18-2020-Premier-League
17,2019-08-31,Tue,Matchweek 24,Away,L 1–3,Brighton,Bournemouth,N,FW,31,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,/en/matches/ba03a070/Bournemouth-Brighton-and-Hove-Albion-January-21-2020-Premier-League
18,2019-08-31,Sat,Matchweek 25,Away,D 3–3,Brighton,West Ham,N,"On matchday squad, but did not play",/en/matches/14d877cc/West-Ham-United-Brighton-and-Hove-Albion-February-1-2020-Premier-League,,,,,,,,,,,,,,,,,
19,2019-08-31,Sat,Matchweek 26,Home,D 1–1,Brighton,Watford,N,"On matchday squad, but did not play",/en/matches/111b8b45/Brighton-and-Hove-Albion-Watford-February-8-2020-Premier-League,,,,,,,,,,,,,,,,,
20,2019-08-31,Sat,Matchweek 27,Away,D 1–1,Brighton,Sheffield Utd,N,"RW,FW",16,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,/en/matches/c24b02bd/Sheffield-United-Brighton-and-Hove-Albion-February-22-2020-Premier-League
21,2019-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2019-08-31,Sat,Matchweek 30,Home,W 2–1,Brighton,Arsenal,N,RW,20,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,/en/matches/1abcdcde/Brighton-and-Hove-Albion-Arsenal-June-20-2020-Premier-League
