,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2020-10-14,Wed,UEFA Nations League,League A,Away,D 1–1,nl Netherlands,it Italy,Y,FW,90,0,0,0,0,2.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/4c323195/Italy-Netherlands-October-14-2020-UEFA-Nations-League,0.5,0.1666666666666666,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2020-10-17,Sat,Premier League,Matchweek 5,Away,D 2–2,Liverpool,Everton,N,LM,1,0,0,0,0,0.0,0.0,0,0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,1.0,3.0,1.0,0.0,0.0,/en/matches/6da04e2d/Merseyside-Derby-Everton-Liverpool-October-17-2020-Premier-League,0.5,0.3333333333333333,0.8452380952380952
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2020-10-21,Wed,Champions Lg,Group stage,Away,W 1–0,eng Liverpool,nl Ajax,Y,"CM,RM",90,0,0,0,0,3.0,1.0,0,0,57.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,41.0,45.0,91.1,2.0,37.0,3.0,1.0,1.0,/en/matches/51c298ad/Ajax-Liverpool-October-21-2020-Champions-League,1.0,0.5,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2020-10-24,Sat,Premier League,Matchweek 6,Home,W 2–1,Liverpool,Sheffield Utd,Y,"DM,RM",90,0,0,0,0,2.0,0.0,0,0,76.0,1.0,1.0,1.0,0.1,0.1,0.5,2.0,0.0,59.0,63.0,93.7,0.0,51.0,1.0,2.0,1.0,/en/matches/0bc8d984/Liverpool-Sheffield-United-October-24-2020-Premier-League,1.0,0.6666666666666666,0.3333333333333333
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2020-10-27,Tue,Champions Lg,Group stage,Home,W 2–0,eng Liverpool,dk Midtjylland,N,CM,45,0,0,0,0,0.0,0.0,0,0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,25.0,92.0,4.0,18.0,1.0,2.0,2.0,/en/matches/26a68a35/Liverpool-Midtjylland-October-27-2020-Champions-League,1.0,0.8333333333333334,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2020-10-31,Sat,Premier League,Matchweek 7,Home,W 2–1,Liverpool,West Ham,Y,"LM,DM",90,0,0,0,0,0.0,0.0,0,0,81.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,74.0,76.0,97.4,4.0,63.0,6.0,2.0,2.0,/en/matches/56ad8025/Liverpool-West-Ham-United-October-31-2020-Premier-League,1.0,1.0,0.5476190476190476
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2020-11-03,Tue,Champions Lg,Group stage,Away,W 5–0,eng Liverpool,it Atalanta,Y,"LM,CM",81,0,0,0,0,0.0,0.0,1,0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,28.0,92.9,2.0,26.0,2.0,3.0,3.0,/en/matches/687460ab/Atalanta-Liverpool-November-3-2020-Champions-League,1.0,1.0,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2020-11-08,Sun,Premier League,Matchweek 8,Away,D 1–1,Liverpool,Manchester City,Y,DM,90,0,0,0,0,0.0,0.0,0,0,62.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,50.0,57.0,87.7,4.0,42.0,2.0,1.0,1.0,/en/matches/26382194/Manchester-City-Liverpool-November-8-2020-Premier-League,0.5,1.0,0.9305555555555556
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2020-11-11,Wed,Friendlies (M),Friendlies (M),Home,D 1–1,nl Netherlands,es Spain,Y*,CM,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/702a3b72/Netherlands-Spain-November-11-2020-Friendlies-M,0.5,0.8333333333333334,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2020-11-15,Sun,UEFA Nations League,League A,Home,W 3–1,nl Netherlands,ba Bosnia & Herz'na,Y*,CM,63,2,0,0,0,3.0,3.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/7cf4438e/Netherlands-Bosnia-and-Herzegovina-November-15-2020-UEFA-Nations-League,1.0,0.6666666666666666,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2020-11-18,Wed,UEFA Nations League,League A,Away,W 2–1,nl Netherlands,pl Poland,Y*,CM,90,1,0,0,0,3.0,2.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/f8ca734b/Poland-Netherlands-November-18-2020-UEFA-Nations-League,1.0,0.6666666666666666,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2020-11-22,Sun,Premier League,Matchweek 9,Home,W 3–0,Liverpool,Leicester City,Y,CM,90,0,0,0,0,0.0,0.0,0,0,56.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,41.0,48.0,85.4,3.0,38.0,0.0,1.0,1.0,/en/matches/cc230451/Liverpool-Leicester-City-November-22-2020-Premier-League,1.0,0.8333333333333334,0.9230769230769232
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2020-11-25,Wed,Champions Lg,Group stage,Home,L 0–2,eng Liverpool,it Atalanta,Y,CM,60,0,0,0,0,0.0,0.0,0,0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,36.0,94.4,1.0,28.0,2.0,0.0,0.0,/en/matches/827bc8a4/Liverpool-Atalanta-November-25-2020-Champions-League,0.0,1.0,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2020-11-28,Sat,Premier League,Matchweek 10,Away,D 1–1,Liverpool,Brighton,Y,"LM,CM",90,0,0,0,0,0.0,0.0,0,0,40.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,35.0,82.9,1.0,23.0,1.0,1.0,0.0,/en/matches/31baf354/Brighton-and-Hove-Albion-Liverpool-November-28-2020-Premier-League,0.5,0.6666666666666666,0.4880952380952381
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2020-12-01,Tue,Champions Lg,Group stage,Home,W 1–0,eng Liverpool,nl Ajax,Y,"LM,CM",90,0,0,0,0,1.0,0.0,1,0,47.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,38.0,89.5,4.0,27.0,0.0,0.0,0.0,/en/matches/912c702e/Liverpool-Ajax-December-1-2020-Champions-League,1.0,0.5,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2020-12-06,Sun,Premier League,Matchweek 11,Home,W 4–0,Liverpool,Wolves,Y,CM,90,1,0,0,0,1.0,1.0,0,0,46.0,0.0,1.0,0.0,0.1,0.1,0.0,2.0,1.0,41.0,42.0,97.6,5.0,40.0,1.0,0.0,0.0,/en/matches/25249736/Liverpool-Wolverhampton-Wanderers-December-6-2020-Premier-League,1.0,0.5,0.6428571428571427
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2020-12-13,Sun,Premier League,Matchweek 12,Away,D 1–1,Liverpool,Fulham,Y,"CM,LM",90,0,0,0,0,1.0,0.0,0,0,55.0,1.0,1.0,0.0,0.1,0.1,0.0,1.0,1.0,42.0,46.0,91.3,3.0,29.0,0.0,0.0,0.0,/en/matches/5abb0bd1/Fulham-Liverpool-December-13-2020-Premier-League,0.5,0.8333333333333334,0.3333333333333333
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2020-12-16,Wed,Premier League,Matchweek 13,Home,W 2–1,Liverpool,Tottenham,Y,LM,90,0,0,0,0,0.0,0.0,0,0,84.0,1.0,1.0,0.0,0.0,0.0,0.1,4.0,0.0,77.0,78.0,98.7,10.0,72.0,4.0,2.0,1.0,/en/matches/966f86fe/Liverpool-Tottenham-Hotspur-December-16-2020-Premier-League,1.0,0.8333333333333334,0.773809523809524
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2020-12-19,Sat,Premier League,Matchweek 14,Away,W 7–0,Liverpool,Crystal Palace,Y,LM,68,0,0,0,0,0.0,0.0,0,0,55.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,50.0,98.0,2.0,34.0,1.0,1.0,1.0,/en/matches/d05715a8/Crystal-Palace-Liverpool-December-19-2020-Premier-League,1.0,0.8333333333333334,0.5833333333333333
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2020-12-27,Sun,Premier League,Matchweek 15,Home,D 1–1,Liverpool,West Brom,Y,LM,90,0,0,0,0,1.0,0.0,0,0,71.0,1.0,1.0,2.0,0.1,0.1,0.1,3.0,0.0,55.0,61.0,90.2,8.0,26.0,2.0,0.0,0.0,/en/matches/daa09f69/Liverpool-West-Bromwich-Albion-December-27-2020-Premier-League,0.5,0.8333333333333334,0.1547619047619046
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2020-12-30,Wed,Premier League,Matchweek 16,Away,D 0–0,Liverpool,Newcastle Utd,N,RM,23,0,0,0,0,0.0,0.0,0,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,12.0,83.3,1.0,8.0,1.0,0.0,0.0,/en/matches/385cda3f/Newcastle-United-Liverpool-December-30-2020-Premier-League,0.5,0.8333333333333334,0.1666666666666666
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2021-01-04,Mon,Premier League,Matchweek 17,Away,L 0–1,Liverpool,Southampton,Y,LM,90,0,0,0,0,2.0,0.0,0,0,63.0,2.0,1.0,2.0,0.1,0.1,0.0,1.0,0.0,53.0,57.0,93.0,14.0,31.0,1.0,1.0,1.0,/en/matches/d0482032/Southampton-Liverpool-January-4-2021-Premier-League,0.0,0.6666666666666666,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2021-01-08,Fri,FA Cup,Third round proper,Away,W 4–1,Liverpool,Aston Villa,Y,CM,90,1,0,0,0,3.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/24cfaad6/Aston-Villa-Liverpool-January-8-2021-FA-Cup,1.0,0.3333333333333333,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2021-01-17,Sun,Premier League,Matchweek 19,Home,D 0–0,Liverpool,Manchester Utd,Y,LM,88,0,0,0,0,1.0,0.0,0,0,59.0,3.0,1.0,0.0,0.0,0.0,0.1,3.0,0.0,39.0,47.0,83.0,2.0,40.0,1.0,1.0,1.0,/en/matches/7e1384ef/North-West-Derby-Liverpool-Manchester-United-January-17-2021-Premier-League,0.5,0.5,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2021-01-21,Thu,Premier League,Matchweek 18,Home,L 0–1,Liverpool,Burnley,Y*,LM,90,0,0,0,0,1.0,0.0,0,0,71.0,0.0,0.0,0.0,0.0,0.0,0.1,7.0,0.0,57.0,64.0,89.1,8.0,55.0,4.0,0.0,0.0,/en/matches/787d11cc/Liverpool-Burnley-January-21-2021-Premier-League,0.0,0.5,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2021-01-24,Sun,FA Cup,Fourth round proper,Away,L 2–3,Liverpool,Manchester Utd,Y,CM,61,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/4b27e418/North-West-Derby-Manchester-United-Liverpool-January-24-2021-FA-Cup,0.0,0.5,0.5
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2021-01-28,Thu,Premier League,Matchweek 20,Away,W 3–1,Liverpool,Tottenham,Y,CM,90,0,0,0,0,1.0,0.0,0,0,68.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,51.0,60.0,85.0,3.0,44.0,2.0,4.0,3.0,/en/matches/17bac3d1/Tottenham-Hotspur-Liverpool-January-28-2021-Premier-League,1.0,0.1666666666666666,0.5
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2021-01-31,Sun,Premier League,Matchweek 21,Away,W 3–1,Liverpool,West Ham,Y,CM,90,1,0,0,0,2.0,1.0,0,0,87.0,1.0,1.0,0.0,0.4,0.4,0.0,1.0,0.0,73.0,79.0,92.4,2.0,57.0,1.0,1.0,1.0,/en/matches/3de3a736/West-Ham-United-Liverpool-January-31-2021-Premier-League,1.0,0.3333333333333333,0.5
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,2021-02-03,Wed,Premier League,Matchweek 22,Home,L 0–1,Liverpool,Brighton,Y,CM,63,0,0,0,0,0.0,0.0,1,0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,29.0,86.2,1.0,29.0,1.0,0.0,0.0,/en/matches/314c860f/Liverpool-Brighton-and-Hove-Albion-February-3-2021-Premier-League,0.0,0.6666666666666666,0.5
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,2021-02-07,Sun,Premier League,Matchweek 23,Home,L 1–4,Liverpool,Manchester City,Y,CM,90,0,0,0,0,0.0,0.0,0,0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,60.0,96.7,4.0,53.0,1.0,3.0,2.0,/en/matches/e044d71d/Liverpool-Manchester-City-February-7-2021-Premier-League,0.0,0.6666666666666666,0.5
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,2021-02-13,Sat,Premier League,Matchweek 24,Away,L 1–3,Liverpool,Leicester City,Y,CM,86,0,0,0,0,0.0,0.0,0,0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,38.0,42.0,90.5,6.0,23.0,1.0,2.0,2.0,/en/matches/666f6961/Leicester-City-Liverpool-February-13-2021-Premier-League,0.0,0.3333333333333333,0.5
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,2021-02-16,Tue,Champions Lg,Round of 16,Away,W 2–0,eng Liverpool,de RB Leipzig,Y,CM,90,0,0,0,0,0.0,0.0,0,0,47.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,37.0,86.5,0.0,21.0,0.0,1.0,1.0,/en/matches/a986c2fd/RB-Leipzig-Liverpool-February-16-2021-Champions-League,1.0,0.0,0.5
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,2021-02-20,Sat,Premier League,Matchweek 25,Home,L 0–2,Liverpool,Everton,Y,CM,90,0,0,0,0,2.0,1.0,0,0,62.0,0.0,0.0,1.0,0.1,0.1,0.0,3.0,0.0,54.0,57.0,94.7,3.0,41.0,4.0,2.0,2.0,/en/matches/e4ac45fb/Merseyside-Derby-Liverpool-Everton-February-20-2021-Premier-League,0.0,0.3333333333333333,0.5
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,2021-02-28,Sun,Premier League,Matchweek 26,Away,W 2–0,Liverpool,Sheffield Utd,Y*,CM,90,0,0,0,0,1.0,1.0,0,0,63.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,57.0,60.0,95.0,3.0,47.0,6.0,1.0,1.0,/en/matches/3826d9aa/Sheffield-United-Liverpool-February-28-2021-Premier-League,1.0,0.3333333333333333,0.5
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,2021-03-04,Thu,Premier League,Matchweek 29,Home,L 0–1,Liverpool,Chelsea,Y*,CM,90,0,0,0,0,1.0,1.0,0,0,67.0,1.0,1.0,1.0,0.1,0.1,0.0,1.0,0.0,58.0,61.0,95.1,6.0,45.0,2.0,1.0,1.0,/en/matches/86920e88/Liverpool-Chelsea-March-4-2021-Premier-League,0.0,0.6666666666666666,0.5
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,2021-03-07,Sun,Premier League,Matchweek 27,Home,L 0–1,Liverpool,Fulham,Y,CM,61,0,0,0,0,0.0,0.0,0,0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,40.0,97.5,3.0,28.0,2.0,2.0,2.0,/en/matches/5826a836/Liverpool-Fulham-March-7-2021-Premier-League,0.0,0.3333333333333333,0.5
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,2021-03-10,Wed,Champions Lg,Round of 16,Home,W 2–0,eng Liverpool,de RB Leipzig,Y*,LM,81,0,0,0,0,0.0,0.0,0,0,48.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,34.0,40.0,85.0,3.0,28.0,1.0,3.0,1.0,/en/matches/0120c1ad/Liverpool-RB-Leipzig-March-10-2021-Champions-League,1.0,0.3333333333333333,0.5
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,2021-03-15,Mon,Premier League,Matchweek 28,Away,W 1–0,Liverpool,Wolves,Y*,LM,66,0,0,0,0,0.0,0.0,0,0,38.0,0.0,1.0,0.0,0.0,0.0,0.1,1.0,0.0,31.0,32.0,96.9,1.0,23.0,1.0,0.0,0.0,/en/matches/ad3063c2/Wolverhampton-Wanderers-Liverpool-March-15-2021-Premier-League,1.0,0.3333333333333333,0.5
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,2021-03-24,Wed,WCQ,First round,Away,L 2–4,nl Netherlands,tr Türkiye,Y*,LB,90,0,0,0,0,3.0,0.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/610e3a27/Turkiye-Netherlands-March-24-2021-WCQ----UEFA-M,0.0,0.6666666666666666,0.5
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,2021-03-27,Sat,WCQ,First round,Home,W 2–0,nl Netherlands,lv Latvia,Y*,CM,78,0,0,0,0,5.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/ea980e30/Netherlands-Latvia-March-27-2021-WCQ----UEFA-M,1.0,0.6666666666666666,0.5
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,2021-03-30,Tue,WCQ,First round,Away,W 7–0,nl Netherlands,gi Gibraltar,Y*,CM,90,1,1,0,0,5.0,3.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/b588eaa3/Gibraltar-Netherlands-March-30-2021-WCQ----UEFA-M,1.0,0.6666666666666666,0.5
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,2021-04-03,Sat,Premier League,Matchweek 30,Away,W 3–0,Liverpool,Arsenal,N,RM,13,0,0,0,0,1.0,1.0,0,0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,100.0,1.0,8.0,1.0,1.0,1.0,/en/matches/562d1981/Arsenal-Liverpool-April-3-2021-Premier-League,1.0,0.6666666666666666,0.5
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,2021-04-06,Tue,Champions Lg,Quarter-finals,Away,L 1–3,eng Liverpool,es Real Madrid,Y*,"LM,DM",90,0,0,0,0,1.0,0.0,0,0,79.0,1.0,0.0,1.0,0.0,0.0,0.1,2.0,0.0,66.0,70.0,94.3,3.0,60.0,2.0,2.0,1.0,/en/matches/70748c34/Real-Madrid-Liverpool-April-6-2021-Champions-League,0.0,1.0,0.5
