,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report
0,2023-08-11,Sat,Matchweek 4,Home,L 2–5,Burnley,Tottenham,N,"LM,AM",23,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0,/en/matches/f1786fb8/Burnley-Tottenham-Hotspur-September-2-2023-Premier-League
1,2023-08-11,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-08-11,Sat,Matchweek 6,Home,L 0–1,Burnley,Manchester Utd,N,RW,18,9,9,0,0,0,0,1,0,0,0,0,0,7,0,0,/en/matches/8e26793d/Burnley-Manchester-United-September-23-2023-Premier-League
3,2023-08-11,Sat,Matchweek 7,Away,L 0–2,Burnley,Newcastle Utd,N,RW,33,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0,/en/matches/a79ff136/Newcastle-United-Burnley-September-30-2023-Premier-League
4,2023-08-11,Tue,Matchweek 2,Away,W 2–1,Burnley,Luton Town,N,RW,16,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,/en/matches/4f7b3f27/Luton-Town-Burnley-October-3-2023-Premier-League
5,2023-08-11,Sat,Matchweek 8,Home,L 1–4,Burnley,Chelsea,N,LW,12,7,5,1,0,0,0,0,1,0,0,0,0,5,1,0,/en/matches/cfd83ca3/Burnley-Chelsea-October-7-2023-Premier-League
