,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-08-24,Sat,Premier League,Matchweek 3,Home,L 1–2,Manchester Utd,Crystal Palace,N,LB,57,0,0,0,0,2,0,0,0,61.0,0.0,0,0.0,0.1,0.1,0.4,5.0,0.0,54.0,57.0,94.7,10.0,36.0,5.0,2.0,1.0,/en/matches/7c1c4078/Manchester-United-Crystal-Palace-August-24-2019-Premier-League,0.0,0.5,0.5119047619047619
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-08-31,Sat,Premier League,Matchweek 4,Away,D 1–1,Manchester Utd,Southampton,Y*,LB,90,0,0,0,0,1,0,1,0,100.0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.0,72.0,93.0,77.4,7.0,41.0,4.0,0.0,0.0,/en/matches/bfd4d929/Southampton-Manchester-United-August-31-2019-Premier-League,0.5,0.5,0.5357142857142858
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2019-09-14,Sat,Premier League,Matchweek 5,Home,W 1–0,Manchester Utd,Leicester City,Y*,LB,90,0,0,0,0,0,0,0,0,86.0,1.0,3,0.0,0.0,0.0,0.1,3.0,0.0,49.0,65.0,75.4,5.0,34.0,3.0,3.0,1.0,/en/matches/6d0266a1/Manchester-United-Leicester-City-September-14-2019-Premier-League,1.0,0.5,0.769230769230769
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2019-09-19,Thu,Europa Lg,Group stage,Home,W 1–0,eng Manchester Utd,kz Astana FK,N,LB,13,0,0,0,0,0,0,0,0,17.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,15.0,100.0,0.0,10.0,1.0,1.0,0.0,/en/matches/e824741d/Manchester-United-Astana-FK-September-19-2019-Europa-League,1.0,0.5,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2019-09-22,Sun,Premier League,Matchweek 6,Away,L 0–2,Manchester Utd,West Ham,Y*,LB,90,0,0,0,0,0,0,1,0,77.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,52.0,69.0,75.4,8.0,30.0,1.0,2.0,2.0,/en/matches/fe3e2bec/West-Ham-United-Manchester-United-September-22-2019-Premier-League,0.0,0.8333333333333334,0.7023809523809524
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2019-09-30,Mon,Premier League,Matchweek 7,Home,D 1–1,Manchester Utd,Arsenal,Y*,RB,90,0,0,0,0,0,0,1,0,76.0,3.0,1,1.0,0.0,0.0,0.2,4.0,0.0,47.0,70.0,67.1,6.0,33.0,1.0,0.0,0.0,/en/matches/ce7501cd/Manchester-United-Arsenal-September-30-2019-Premier-League,0.5,0.6666666666666666,0.8571428571428573
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2019-10-06,Sun,Premier League,Matchweek 8,Away,L 0–1,Manchester Utd,Newcastle Utd,Y*,LB,85,0,0,0,0,0,0,0,0,106.0,0.0,0,3.0,0.0,0.0,0.6,8.0,0.0,82.0,99.0,82.8,14.0,54.0,3.0,1.0,0.0,/en/matches/e4a80056/Newcastle-United-Manchester-United-October-6-2019-Premier-League,0.0,0.5,0.3333333333333333
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2019-10-20,Sun,Premier League,Matchweek 9,Home,D 1–1,Manchester Utd,Liverpool,Y*,"WB,LB",90,0,0,0,0,0,0,0,0,60.0,0.0,2,0.0,0.0,0.0,0.0,1.0,0.0,29.0,47.0,61.7,2.0,19.0,0.0,2.0,1.0,/en/matches/95c3f0c8/North-West-Derby-Manchester-United-Liverpool-October-20-2019-Premier-League,0.5,0.1666666666666666,0.8571428571428571
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2019-10-27,Sun,Premier League,Matchweek 10,Away,W 3–1,Manchester Utd,Norwich City,Y*,LB,90,0,0,0,0,0,0,1,0,74.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,63.0,70.0,90.0,5.0,46.0,5.0,2.0,1.0,/en/matches/a31a1d67/Norwich-City-Manchester-United-October-27-2019-Premier-League,1.0,0.3333333333333333,0.2619047619047618
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2019-10-30,Wed,EFL Cup,Fourth round,Away,W 2–1,Manchester Utd,Chelsea,N,,11,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/eb80841c/Chelsea-Manchester-United-October-30-2019-EFL-Cup,1.0,0.5,0.5
