,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form
0,0,2020-09-05,Sat,EFL Cup,First round,Away,L 0–2,Swansea City,Newport County,Y,DM,90,0,0,0,0,2,0,0,0,,,2,,,,,,,,,,,,,,,/en/matches/73c69554/Newport-County-Swansea-City-September-5-2020-EFL-Cup,0.0,0.5
1,1,2020-09-12,Sat,Championship,Matchweek 1,Away,W 1–0,Swansea City,Preston,Y,AM,62,1,0,0,0,1,1,0,0,39.0,1.0,1,1.0,0.6,0.6,0.0,1.0,0.0,18.0,28.0,64.3,3.0,22.0,1.0,2.0,1.0,/en/matches/d098a3bd/Preston-North-End-Swansea-City-September-12-2020-Championship,1.0,0.5
2,2,2020-09-19,Sat,Championship,Matchweek 2,Home,D 0–0,Swansea City,Birmingham City,Y,AM,90,0,0,0,0,3,2,0,0,61.0,1.0,0,0.0,0.2,0.2,0.2,2.0,0.0,33.0,46.0,71.7,6.0,43.0,6.0,4.0,2.0,/en/matches/710a1bb7/Swansea-City-Birmingham-City-September-19-2020-Championship,0.5,0.5
3,3,2020-09-26,Sat,Championship,Matchweek 3,Away,W 2–0,Swansea City,Wycombe,Y,AM,81,0,0,0,0,2,1,0,0,59.0,2.0,0,2.0,0.3,0.3,0.3,6.0,1.0,34.0,52.0,65.4,6.0,39.0,3.0,2.0,0.0,/en/matches/e934a1db/Wycombe-Wanderers-Swansea-City-September-26-2020-Championship,1.0,0.5
4,4,2020-10-03,Sat,Championship,Matchweek 4,Home,W 2–1,Swansea City,Millwall,Y,AM,79,0,1,0,0,2,0,0,0,50.0,0.0,1,0.0,0.1,0.1,0.2,5.0,1.0,30.0,41.0,73.2,4.0,41.0,1.0,2.0,1.0,/en/matches/33927e7a/Swansea-City-Millwall-October-3-2020-Championship,1.0,0.8333333333333334
5,5,2021-01-02,Sat,Championship,Matchweek 23,Home,W 2–1,Swansea City,Watford,N,WB,6,0,0,0,0,0,0,0,0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,1.0,4.0,0.0,4.0,3.0,/en/matches/f0f268fa/Swansea-City-Watford-January-2-2021-Championship,1.0,0.8333333333333334
6,6,2021-01-08,Fri,FA Cup,Third round proper,Home,W 1–0,Wolves,Crystal Palace,N,,22,0,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,/en/matches/2e19090f/Wolverhampton-Wanderers-Crystal-Palace-January-8-2021-FA-Cup,1.0,1.0
7,7,2021-01-12,Tue,Premier League,Matchweek 18,Home,L 1–2,Wolves,Everton,Y,FW,63,0,0,0,0,0,0,0,0,35.0,0.0,2,0.0,0.0,0.0,0.0,2.0,0.0,24.0,27.0,88.9,6.0,30.0,4.0,1.0,0.0,/en/matches/8cbb9119/Wolverhampton-Wanderers-Everton-January-12-2021-Premier-League,0.0,1.0
8,8,2021-01-16,Sat,Premier League,Matchweek 19,Home,L 2–3,Wolves,West Brom,N,"CM,AM",31,0,0,0,0,0,0,0,0,32.0,1.0,0,2.0,0.0,0.0,0.1,3.0,0.0,19.0,27.0,70.4,1.0,13.0,1.0,0.0,0.0,/en/matches/93420516/Wolverhampton-Wanderers-West-Bromwich-Albion-January-16-2021-Premier-League,0.0,0.6666666666666666
9,9,2021-02-07,Sun,Premier League,Matchweek 23,Home,D 0–0,Wolves,Leicester City,N,LW,3,0,0,0,0,0,0,0,0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,/en/matches/dca0be20/Wolverhampton-Wanderers-Leicester-City-February-7-2021-Premier-League,0.5,0.3333333333333333
10,10,2021-02-11,Thu,FA Cup,Fifth round proper,Home,L 0–2,Wolves,Southampton,Y,FW,62,0,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,/en/matches/58a6c558/Wolverhampton-Wanderers-Southampton-February-11-2021-FA-Cup,0.0,0.16666666666666666
11,11,2021-03-15,Mon,Premier League,Matchweek 28,Home,L 0–1,Wolves,Liverpool,N,AM,7,0,0,0,0,0,0,0,0,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,85.7,2.0,5.0,0.0,1.0,0.0,/en/matches/ad3063c2/Wolverhampton-Wanderers-Liverpool-March-15-2021-Premier-League,0.0,0.16666666666666666
12,12,2021-04-09,Fri,Premier League,Matchweek 31,Away,W 1–0,Wolves,Fulham,N,"CM,AM",17,0,0,0,0,0,0,0,0,10.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,8.0,75.0,1.0,4.0,0.0,0.0,0.0,/en/matches/be1ee647/Fulham-Wolverhampton-Wanderers-April-9-2021-Premier-League,1.0,0.16666666666666666
13,13,2021-04-25,Sun,Premier League,Matchweek 33,Home,L 0–4,Wolves,Burnley,N,CM,22,0,0,0,0,0,0,0,0,15.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,12.0,100.0,2.0,11.0,2.0,0.0,0.0,/en/matches/5656770f/Wolverhampton-Wanderers-Burnley-April-25-2021-Premier-League,0.0,0.3333333333333333
14,14,2021-05-03,Mon,Premier League,Matchweek 34,Away,D 1–1,Wolves,West Brom,N,AM,11,0,0,0,0,0,0,0,0,11.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,9.0,44.4,1.0,7.0,0.0,0.0,0.0,/en/matches/378a8a95/West-Bromwich-Albion-Wolverhampton-Wanderers-May-3-2021-Premier-League,0.5,0.3333333333333333
15,15,2021-05-09,Sun,Premier League,Matchweek 35,Home,W 2–1,Wolves,Brighton,Y,"RW,AM",90,1,0,0,0,5,2,0,0,78.0,1.0,1,2.0,0.6,0.6,0.0,1.0,1.0,53.0,61.0,86.9,4.0,61.0,1.0,3.0,1.0,/en/matches/ad903480/Wolverhampton-Wanderers-Brighton-and-Hove-Albion-May-9-2021-Premier-League,1.0,0.5
16,16,2021-05-16,Sun,Premier League,Matchweek 36,Away,L 0–2,Wolves,Tottenham,Y,LW,72,0,0,0,0,0,0,0,0,37.0,2.0,0,0.0,0.0,0.0,0.2,5.0,0.0,27.0,30.0,90.0,5.0,26.0,3.0,3.0,2.0,/en/matches/9059c960/Tottenham-Hotspur-Wolverhampton-Wanderers-May-16-2021-Premier-League,0.0,0.5
17,17,2021-05-19,Wed,Premier League,Matchweek 37,Away,L 0–1,Wolves,Everton,Y,AM,67,0,0,0,0,3,1,0,0,38.0,2.0,0,1.0,0.1,0.1,0.0,0.0,0.0,23.0,27.0,85.2,2.0,20.0,1.0,2.0,2.0,/en/matches/eb7bd01f/Everton-Wolverhampton-Wanderers-May-19-2021-Premier-League,0.0,0.5
18,18,2021-05-23,Sun,Premier League,Matchweek 38,Home,L 1–2,Wolves,Manchester Utd,N,CM,31,0,0,0,0,2,1,1,0,36.0,2.0,0,0.0,0.1,0.1,0.0,2.0,0.0,19.0,27.0,70.4,4.0,28.0,3.0,3.0,3.0,/en/matches/2c081c94/Wolverhampton-Wanderers-Manchester-United-May-23-2021-Premier-League,0.0,0.3333333333333333
