,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Match Report,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,PassLive,PassDead,TO,Fld,Def,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Lost,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,Tkld,Tkld%,CPA,Mis,Dis,Rec,PrgR,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%
0,2022-08-15,Mon,PL2 — Div. 2,Matchweek 2,Home,D 2–2,Leeds United,Norwich City,Y,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,https://fbref.com/en/matches/c9ae0e8c/Leeds-United-U21-Norwich-City-U21-August-15-2022-Premier-League-2----Division-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,
1,2022-08-24,Wed,EFL Cup,Second round,Home,W 3–1,Leeds United,Barnsley,Y,RB,90,0,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,https://fbref.com/en/matches/4103c177/Leeds-United-Barnsley-August-24-2022-EFL-Cup,,,,,,,,,,,,,3,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,
2,2022-09-03,Sat,Premier League,Matchweek 6,Away,L 2–5,Leeds United,Brentford,Y,RB,69,0,0,0,0,0,0,0,0,44,5,1,0,0.0,0.0,0.0,1,0,30,38,78.9,2,17,0,1,https://fbref.com/en/matches/88f9aad9/Brentford-Leeds-United-September-3-2022-Premier-League,457,153,0.0,0,2,0,0,31,7,1,0,0,1,6,0,0,0,0,0,1,0,0,0,0,4,0,4,1,66.7,1,0,6,1,0,1,0,100.0,0,0.0,0,1,1,23,3,0,1,0,0,0,5,1,100.0
3,2022-09-30,Fri,PL2 — Div. 2,Matchweek 7,Home,W 4–0,Leeds United,Stoke City,Y,RB,90,0,2,0,0,,,0,0,,,,,,,,,,,,,,,,,https://fbref.com/en/matches/a5105423/Leeds-United-U21-Stoke-City-U21-September-30-2022-Premier-League-2----Division-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,
4,2022-10-10,Mon,PL2 — Div. 2,Matchweek 8,Away,W 1–0,Leeds United,Sunderland,Y,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,https://fbref.com/en/matches/9452d6d7/Sunderland-U21-Leeds-United-U21-October-10-2022-Premier-League-2----Division-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,
5,2022-10-22,Sat,PL2 — Div. 2,Matchweek 9,Away,W 4–2,Leeds United,Middlesbrough,Y,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,https://fbref.com/en/matches/39afd07d/Middlesbrough-U21-Leeds-United-U21-October-22-2022-Premier-League-2----Division-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,
6,2022-11-07,Mon,PL2 — Div. 2,Matchweek 11,Home,W 4–2,Leeds United,Newcastle United,Y,RB,59,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,https://fbref.com/en/matches/96163fee/Leeds-United-U21-Newcastle-United-U21-November-7-2022-Premier-League-2----Division-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,
7,2023-01-06,Fri,PL2 — Div. 2,Matchweek 12,Away,L 0–1,Leeds United,Nottingham Forest,Y,RB,64,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,https://fbref.com/en/matches/276e2f47/Nottingham-Forest-U21-Leeds-United-U21-January-6-2023-Premier-League-2----Division-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,
8,2023-01-08,Sun,FA Cup,Third round proper,Away,D 2–2,Leeds United,Cardiff City,N,,32,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,https://fbref.com/en/matches/8af3e234/Cardiff-City-Leeds-United-January-8-2023-FA-Cup,,,,,,,,,,,,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,
9,2023-01-16,Mon,PL2 — Div. 2,Matchweek 13,Home,L 1–2,Leeds United,West Bromwich Albion,Y,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,https://fbref.com/en/matches/04186213/Leeds-United-U21-West-Bromwich-Albion-U21-January-16-2023-Premier-League-2----Division-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,
10,2023-01-31,Tue,Championship,Matchweek 29,Home,W 1–0,Luton Town,Cardiff City,Y,WB,68,0,0,0,0,0,0,0,0,73,4,1,1,0.0,0.0,0.1,4,0,44,63,69.8,6,39,2,3,https://fbref.com/en/matches/51ed84ee/Luton-Town-Cardiff-City-January-31-2023-Championship,763,286,0.1,2,6,1,0,54,9,0,0,0,7,9,0,0,0,0,0,4,0,0,0,0,2,1,0,3,50.0,1,1,5,1,0,2,2,75.0,1,25.0,1,2,1,44,9,0,0,0,0,0,5,0,
11,2023-02-04,Sat,Championship,Matchweek 30,Home,W 1–0,Luton Town,Stoke City,Y,WB,60,0,0,0,0,0,0,1,0,38,3,0,0,0.0,0.0,0.0,1,0,18,26,69.2,0,16,1,1,https://fbref.com/en/matches/50eada8e/Luton-Town-Stoke-City-February-4-2023-Championship,226,143,0.0,1,0,0,0,21,5,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,3,1,2,0,50.0,1,0,3,5,0,1,1,33.3,1,33.3,0,1,1,14,6,0,1,0,0,0,6,1,100.0
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-02-18,Sat,Championship,Matchweek 33,Home,L 0–1,Luton Town,Burnley,Y,WB,31,0,0,0,0,0,0,0,0,17,1,0,0,0.0,0.0,0.0,0,0,8,13,61.5,2,6,0,0,https://fbref.com/en/matches/b33214ec/Luton-Town-Burnley-February-18-2023-Championship,120,55,0.0,0,1,0,0,9,4,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100.0,0,0,1,1,0,0,0,,0,,0,0,0,7,2,0,0,0,0,0,0,2,100.0
14,2023-02-25,Sat,Championship,Matchweek 34,Away,W 1–0,Luton Town,Birmingham City,Y,WB,90,0,0,0,0,0,0,0,0,72,4,1,3,0.0,0.0,0.6,5,0,43,59,72.9,8,33,2,1,https://fbref.com/en/matches/0f28b046/Birmingham-City-Luton-Town-February-25-2023-Championship,846,541,0.4,4,3,3,2,47,12,1,0,0,4,11,0,0,0,0,0,5,0,0,0,0,3,3,1,0,100.0,0,1,5,3,0,6,2,50.0,1,50.0,0,1,1,31,4,0,1,0,0,0,14,2,66.7
15,2023-02-28,Tue,Championship,Matchweek 23,Home,D 2–2,Luton Town,Millwall,Y,WB,62,0,0,0,0,1,1,0,0,37,0,2,3,0.2,0.2,0.0,2,1,18,25,72.0,2,20,4,0,https://fbref.com/en/matches/9a750781/Luton-Town-Millwall-February-28-2023-Championship,310,155,0.0,0,0,1,0,21,4,0,0,0,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,3,2,0,0,0,2,0.0,3,100.0,0,2,1,18,1,0,0,0,0,0,5,0,
16,2023-03-04,Sat,Championship,Matchweek 35,Home,W 1–0,Luton Town,Swansea City,Y,WB,90,0,0,0,0,1,0,0,0,64,4,1,7,0.1,0.1,0.0,4,0,26,43,60.5,4,21,1,1,https://fbref.com/en/matches/d3d343bd/Luton-Town-Swansea-City-March-4-2023-Championship,608,356,0.0,0,6,1,0,34,9,0,0,2,1,9,0,0,0,0,0,3,0,0,0,0,3,2,1,1,50.0,1,7,5,4,0,4,1,100.0,0,0.0,0,1,0,27,3,0,0,0,0,0,7,1,20.0
17,2023-03-11,Sat,Championship,Matchweek 36,Away,W 1–0,Luton Town,Sheffield Utd,Y,WB,90,0,0,0,0,0,0,0,0,54,5,2,1,0.0,0.0,0.2,3,0,25,41,61.0,7,9,0,0,https://fbref.com/en/matches/895aadfb/Sheffield-United-Luton-Town-March-11-2023-Championship,506,266,0.1,3,5,1,0,28,13,0,0,1,5,9,4,2,2,0,0,2,1,0,0,0,3,2,3,0,40.0,3,1,7,3,0,2,0,,0,,0,1,2,17,3,0,0,0,0,0,4,6,85.7
