,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-08-06,Sat,Premier League,Matchweek 1,Home,W 2–0,Newcastle Utd,Nott'ham Forest,Y,CB,90,0,0,0,0,4,1,0,0,46.0,2.0,0,0.0,0.2,0.2,0.0,1.0,0.0,28.0,33.0,84.8,1.0,14.0,0.0,0.0,0.0,/en/matches/1ac96eb4/Newcastle-United-Nottingham-Forest-August-6-2022-Premier-League,1.0,0.5,0.4761904761904761
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2022-08-13,Sat,Premier League,Matchweek 2,Away,D 0–0,Newcastle Utd,Brighton,Y,LB,90,0,0,0,0,1,0,0,0,64.0,2.0,2,1.0,0.1,0.1,0.0,0.0,0.0,38.0,47.0,80.9,6.0,22.0,0.0,0.0,0.0,/en/matches/c916a5f6/Brighton-and-Hove-Albion-Newcastle-United-August-13-2022-Premier-League,0.5,0.5,0.5238095238095238
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2022-08-21,Sun,Premier League,Matchweek 3,Home,D 3–3,Newcastle Utd,Manchester City,Y,LB,89,0,0,0,0,0,0,0,0,34.0,2.0,1,0.0,0.0,0.0,0.0,1.0,0.0,18.0,25.0,72.0,1.0,4.0,0.0,1.0,0.0,/en/matches/b513d9fe/Newcastle-United-Manchester-City-August-21-2022-Premier-League,0.5,0.5,0.6527777777777779
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2022-08-28,Sun,Premier League,Matchweek 4,Away,D 1–1,Newcastle Utd,Wolves,Y,LB,64,0,0,0,0,0,0,0,0,42.0,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,28.0,34.0,82.4,4.0,12.0,0.0,0.0,0.0,/en/matches/15d62d04/Wolverhampton-Wanderers-Newcastle-United-August-28-2022-Premier-League,0.5,0.6666666666666666,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2022-08-31,Wed,Premier League,Matchweek 5,Away,L 1–2,Newcastle Utd,Liverpool,Y,CB,90,0,0,0,0,0,0,0,0,35.0,3.0,4,1.0,0.0,0.0,0.0,1.0,0.0,10.0,18.0,55.6,0.0,12.0,0.0,0.0,0.0,/en/matches/ac6047cf/Liverpool-Newcastle-United-August-31-2022-Premier-League,0.0,0.5,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2022-09-03,Sat,Premier League,Matchweek 6,Home,D 0–0,Newcastle Utd,Crystal Palace,N,LB,12,0,0,0,0,1,0,0,0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,75.0,1.0,3.0,0.0,0.0,0.0,/en/matches/4ca4efa3/Newcastle-United-Crystal-Palace-September-3-2022-Premier-League,0.5,0.3333333333333333,0.511904761904762
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2022-09-17,Sat,Premier League,Matchweek 8,Home,D 1–1,Newcastle Utd,Bournemouth,Y,CB,90,0,0,0,0,0,0,1,0,98.0,0.0,0,2.0,0.0,0.0,0.0,1.0,0.0,82.0,92.0,89.1,4.0,65.0,1.0,0.0,0.0,/en/matches/177da679/Newcastle-United-Bournemouth-September-17-2022-Premier-League,0.5,0.3333333333333333,0.4888888888888889
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2022-10-01,Sat,Premier League,Matchweek 9,Away,W 4–1,Newcastle Utd,Fulham,Y,LB,82,0,0,0,0,1,1,0,0,74.0,1.0,1,2.0,0.1,0.1,0.0,1.0,0.0,61.0,66.0,92.4,7.0,45.0,0.0,1.0,1.0,/en/matches/dcde1172/Fulham-Newcastle-United-October-1-2022-Premier-League,1.0,0.3333333333333333,0.5222222222222223
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2022-10-08,Sat,Premier League,Matchweek 10,Home,W 5–1,Newcastle Utd,Brentford,Y,LB,90,0,0,0,0,0,0,0,0,56.0,1.0,0,2.0,0.0,0.0,0.0,1.0,0.0,34.0,47.0,72.3,2.0,22.0,1.0,0.0,0.0,/en/matches/7dd42d3f/Newcastle-United-Brentford-October-8-2022-Premier-League,1.0,0.6666666666666666,0.4166666666666666
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2022-10-16,Sun,Premier League,Matchweek 11,Away,D 0–0,Newcastle Utd,Manchester Utd,Y,LB,77,0,0,0,0,0,0,1,0,26.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,80.0,0.0,12.0,1.0,1.0,0.0,/en/matches/e0b9c72c/Manchester-United-Newcastle-United-October-16-2022-Premier-League,0.5,0.8333333333333334,0.9166666666666666
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2022-10-19,Wed,Premier League,Matchweek 12,Home,W 1–0,Newcastle Utd,Everton,Y,LB,90,0,0,0,0,1,0,0,0,54.0,1.0,2,0.0,0.1,0.1,0.0,0.0,0.0,32.0,44.0,72.7,3.0,28.0,1.0,0.0,0.0,/en/matches/e6674f8d/Newcastle-United-Everton-October-19-2022-Premier-League,1.0,0.8333333333333334,0.3809523809523809
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2022-10-23,Sun,Premier League,Matchweek 13,Away,W 2–1,Newcastle Utd,Tottenham,Y,LB,90,0,0,0,0,0,0,0,0,57.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,47.0,52.0,90.4,3.0,34.0,0.0,0.0,0.0,/en/matches/ae21490f/Tottenham-Hotspur-Newcastle-United-October-23-2022-Premier-League,1.0,0.8333333333333334,0.6444444444444444
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2022-10-29,Sat,Premier League,Matchweek 14,Home,W 4–0,Newcastle Utd,Aston Villa,Y,LB,90,0,0,0,0,0,0,0,0,67.0,1.0,0,1.0,0.0,0.0,0.0,2.0,1.0,46.0,57.0,80.7,4.0,31.0,0.0,1.0,0.0,/en/matches/96f5ee84/Newcastle-United-Aston-Villa-October-29-2022-Premier-League,1.0,0.8333333333333334,0.34375
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2022-11-06,Sun,Premier League,Matchweek 15,Away,W 4–1,Newcastle Utd,Southampton,Y,LB,90,0,0,0,0,0,0,0,0,57.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,45.0,68.9,0.0,22.0,0.0,0.0,0.0,/en/matches/57f9bcc9/Southampton-Newcastle-United-November-6-2022-Premier-League,1.0,1.0,0.5208333333333334
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2022-11-09,Wed,EFL Cup,Third round,Home,D 0 (3)–0 (2),Newcastle Utd,Crystal Palace,Y,CB,65,0,0,0,0,2,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/7a475622/Newcastle-United-Crystal-Palace-November-9-2022-EFL-Cup,0.5,1.0,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2022-11-12,Sat,Premier League,Matchweek 16,Home,W 1–0,Newcastle Utd,Chelsea,Y,"LB,CB",90,0,0,0,0,1,0,0,0,60.0,1.0,2,0.0,0.1,0.1,0.0,2.0,0.0,39.0,52.0,75.0,3.0,30.0,5.0,0.0,0.0,/en/matches/e1b3eb1b/Newcastle-United-Chelsea-November-12-2022-Premier-League,1.0,0.8333333333333334,0.3333333333333332
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2022-12-20,Tue,EFL Cup,Fourth round,Home,W 1–0,Newcastle Utd,Bournemouth,Y,LB,90,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/010f09cf/Newcastle-United-Bournemouth-December-20-2022-EFL-Cup,1.0,0.8333333333333334,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2022-12-26,Mon,Premier League,Matchweek 17,Away,W 3–0,Newcastle Utd,Leicester City,Y,LB,90,0,0,0,0,0,0,0,0,66.0,1.0,2,5.0,0.0,0.0,0.0,0.0,0.0,43.0,49.0,87.8,1.0,23.0,0.0,3.0,0.0,/en/matches/8e186153/Leicester-City-Newcastle-United-December-26-2022-Premier-League,1.0,0.8333333333333334,0.7777777777777778
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2022-12-31,Sat,Premier League,Matchweek 18,Home,D 0–0,Newcastle Utd,Leeds United,Y,LB,90,0,0,0,0,1,0,0,0,72.0,1.0,0,1.0,0.4,0.4,0.1,2.0,0.0,48.0,66.0,72.7,5.0,37.0,1.0,0.0,0.0,/en/matches/0facecde/Newcastle-United-Leeds-United-December-31-2022-Premier-League,0.5,1.0,0.3020833333333333
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2023-01-03,Tue,Premier League,Matchweek 19,Away,D 0–0,Newcastle Utd,Arsenal,Y,LB,90,0,0,0,0,0,0,0,0,50.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,41.0,63.4,0.0,17.0,1.0,0.0,0.0,/en/matches/ceebd643/Arsenal-Newcastle-United-January-3-2023-Premier-League,0.5,0.8333333333333334,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2023-01-10,Tue,EFL Cup,Quarter-finals,Home,W 2–0,Newcastle Utd,Leicester City,Y,LB,90,1,0,0,0,2,1,1,0,,,1,,,,,,,,,,,,,,,/en/matches/28d92a8d/Newcastle-United-Leicester-City-January-10-2023-EFL-Cup,1.0,0.6666666666666666,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2023-01-15,Sun,Premier League,Matchweek 20,Home,W 1–0,Newcastle Utd,Fulham,Y,LB,90,0,0,0,0,0,0,0,0,51.0,4.0,0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,45.0,75.6,2.0,19.0,2.0,1.0,1.0,/en/matches/f93d11e7/Newcastle-United-Fulham-January-15-2023-Premier-League,1.0,0.6666666666666666,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2023-01-21,Sat,Premier League,Matchweek 21,Away,D 0–0,Newcastle Utd,Crystal Palace,Y,LB,90,0,0,0,0,1,1,0,0,68.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,50.0,58.0,86.2,6.0,32.0,2.0,2.0,1.0,/en/matches/8468f673/Crystal-Palace-Newcastle-United-January-21-2023-Premier-League,0.5,0.8333333333333334,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2023-01-24,Tue,EFL Cup,Semi-finals,Away,W 1–0,Newcastle Utd,Southampton,Y,LB,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/03aba1b8/Southampton-Newcastle-United-January-24-2023-EFL-Cup,1.0,0.8333333333333334,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2023-01-31,Tue,EFL Cup,Semi-finals,Home,W 2–1,Newcastle Utd,Southampton,Y,LB,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/42c76654/Newcastle-United-Southampton-January-31-2023-EFL-Cup,1.0,0.8333333333333334,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2023-02-04,Sat,Premier League,Matchweek 22,Home,D 1–1,Newcastle Utd,West Ham,Y,LB,90,0,0,0,0,0,0,0,0,85.0,1.0,1,3.0,0.0,0.0,0.3,0.0,0.0,53.0,73.0,72.6,6.0,39.0,0.0,1.0,1.0,/en/matches/34e9160c/Newcastle-United-West-Ham-United-February-4-2023-Premier-League,0.5,0.8333333333333334,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2023-02-11,Sat,Premier League,Matchweek 23,Away,D 1–1,Newcastle Utd,Bournemouth,Y,LB,90,0,0,0,0,0,0,0,0,73.0,1.0,0,3.0,0.0,0.0,0.0,5.0,0.0,52.0,64.0,81.3,8.0,37.0,0.0,0.0,0.0,/en/matches/d9339e30/Bournemouth-Newcastle-United-February-11-2023-Premier-League,0.5,0.8333333333333334,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2023-02-18,Sat,Premier League,Matchweek 24,Home,L 0–2,Newcastle Utd,Liverpool,Y,LB,90,0,0,0,0,1,0,0,0,61.0,1.0,0,2.0,0.2,0.2,0.1,2.0,0.0,33.0,46.0,71.7,3.0,23.0,1.0,3.0,2.0,/en/matches/2f909763/Newcastle-United-Liverpool-February-18-2023-Premier-League,0.0,0.6666666666666666,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2023-02-26,Sun,EFL Cup,Final,Away,L 0–2,Newcastle Utd,Manchester Utd,Y,LB,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/b15181fa/Manchester-United-Newcastle-United-February-26-2023-EFL-Cup,0.0,0.3333333333333333,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2023-03-04,Sat,Premier League,Matchweek 26,Away,L 0–2,Newcastle Utd,Manchester City,Y,LB,86,0,0,0,0,0,0,1,0,51.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,43.0,86.0,3.0,27.0,1.0,2.0,1.0,/en/matches/b33bcb97/Manchester-City-Newcastle-United-March-4-2023-Premier-League,0.0,0.1666666666666666,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2023-03-12,Sun,Premier League,Matchweek 27,Home,W 2–1,Newcastle Utd,Wolves,Y,LB,90,0,0,0,0,0,0,0,0,50.0,1.0,2,1.0,0.0,0.0,0.5,3.0,0.0,29.0,41.0,70.7,2.0,26.0,1.0,1.0,1.0,/en/matches/c416a3de/Newcastle-United-Wolverhampton-Wanderers-March-12-2023-Premier-League,1.0,0.0,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2023-03-17,Fri,Premier League,Matchweek 28,Away,W 2–1,Newcastle Utd,Nott'ham Forest,Y,LB,90,0,0,0,0,0,0,1,0,44.0,3.0,1,1.0,0.0,0.0,0.0,0.0,0.0,27.0,36.0,75.0,1.0,13.0,0.0,0.0,0.0,/en/matches/5345049a/Nottingham-Forest-Newcastle-United-March-17-2023-Premier-League,1.0,0.3333333333333333,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2023-04-02,Sun,Premier League,Matchweek 29,Home,W 2–0,Newcastle Utd,Manchester Utd,Y,LB,90,0,0,0,0,1,0,0,0,53.0,6.0,0,2.0,0.1,0.1,0.0,1.0,0.0,29.0,39.0,74.4,3.0,14.0,1.0,1.0,0.0,/en/matches/1ed948f6/Newcastle-United-Manchester-United-April-2-2023-Premier-League,1.0,0.6666666666666666,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2023-04-05,Wed,Premier League,Matchweek 7,Away,W 5–1,Newcastle Utd,West Ham,Y,LB,84,0,0,0,0,0,0,0,0,55.0,6.0,0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,36.0,77.8,2.0,16.0,3.0,1.0,0.0,/en/matches/4a87012d/West-Ham-United-Newcastle-United-April-5-2023-Premier-League,1.0,1.0,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2023-04-08,Sat,Premier League,Matchweek 30,Away,W 2–1,Newcastle Utd,Brentford,Y,LB,90,0,0,0,0,0,0,0,0,47.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,35.0,40.0,87.5,4.0,25.0,1.0,0.0,0.0,/en/matches/a5e78e89/Brentford-Newcastle-United-April-8-2023-Premier-League,1.0,1.0,0.5
