,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-14,Mon,Premier League,Matchweek 1,Away,W 3–1,Chelsea,Brighton,Y,CB,90,1,0,0,0,1.0,1.0,0,0,61.0,0.0,4.0,2.0,0.1,0.1,0.0,0.0,0.0,43.0,51.0,84.3,1.0,32.0,0.0,0.0,0.0,/en/matches/9d7641eb/Brighton-and-Hove-Albion-Chelsea-September-14-2020-Premier-League,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-09-20,Sun,Premier League,Matchweek 2,Home,L 0–2,Chelsea,Liverpool,Y,CB,90,0,0,0,0,1.0,1.0,0,0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,49.0,89.8,0.0,32.0,0.0,0.0,0.0,/en/matches/c64e5792/Chelsea-Liverpool-September-20-2020-Premier-League,0.0,0.5,0.5714285714285714
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2020-09-23,Wed,EFL Cup,Third round,Home,W 6–0,Chelsea,Barnsley,N,,30,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/9c3229db/Chelsea-Barnsley-September-23-2020-EFL-Cup,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2020-09-29,Tue,EFL Cup,Fourth round,Away,D 1 (4)–1 (5),Chelsea,Tottenham,Y,CB,90,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/2e02cd1a/Tottenham-Hotspur-Chelsea-September-29-2020-EFL-Cup,0.5,0.6666666666666666,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2020-10-03,Sat,Premier League,Matchweek 4,Home,W 4–0,Chelsea,Crystal Palace,Y,CB,90,1,0,0,0,2.0,1.0,0,0,114.0,1.0,1.0,0.0,0.2,0.2,0.0,0.0,0.0,99.0,105.0,94.3,2.0,69.0,0.0,0.0,0.0,/en/matches/d97aa1b5/Chelsea-Crystal-Palace-October-3-2020-Premier-League,1.0,0.5,0.6153846153846154
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2020-10-17,Sat,Premier League,Matchweek 5,Home,D 3–3,Chelsea,Southampton,Y,CB,90,0,0,0,0,1.0,1.0,0,0,87.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,73.0,84.9,1.0,51.0,0.0,0.0,0.0,/en/matches/9bd558f5/Chelsea-Southampton-October-17-2020-Premier-League,0.5,0.8333333333333334,0.7023809523809523
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2020-10-20,Tue,Champions Lg,Group stage,Home,D 0–0,eng Chelsea,es Sevilla,Y,CB,90,0,0,0,0,2.0,1.0,0,0,64.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,48.0,57.0,84.2,2.0,47.0,0.0,0.0,0.0,/en/matches/b9aeb47f/Chelsea-Sevilla-October-20-2020-Champions-League,0.5,0.6666666666666666,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2020-10-24,Sat,Premier League,Matchweek 6,Away,D 0–0,Chelsea,Manchester Utd,Y,CB,90,0,0,0,0,0.0,0.0,0,0,89.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,70.0,75.0,93.3,2.0,37.0,0.0,0.0,0.0,/en/matches/3aaf7c62/Manchester-United-Chelsea-October-24-2020-Premier-League,0.5,0.6666666666666666,0.7738095238095238
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2020-10-28,Wed,Champions Lg,Group stage,Away,W 4–0,eng Chelsea,ru Krasnodar,Y,CB,90,0,0,0,0,0.0,0.0,0,0,130.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,111.0,120.0,92.5,1.0,100.0,0.0,0.0,0.0,/en/matches/1ef61ea1/Krasnodar-Chelsea-October-28-2020-Champions-League,1.0,0.5,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2020-10-31,Sat,Premier League,Matchweek 7,Away,W 3–0,Chelsea,Burnley,Y,CB,90,1,0,0,0,1.0,1.0,0,0,63.0,1.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,49.0,55.0,89.1,0.0,38.0,1.0,0.0,0.0,/en/matches/0f158c5c/Burnley-Chelsea-October-31-2020-Premier-League,1.0,0.6666666666666666,0.2692307692307692
