,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2020-09-20,Sun,Matchweek 4,Home,W 2–0,Southampton,West Brom,Y,RM,90,52,0,6,28,18,2,52,1,0,0.0,1,100.0,38,164,59,2,5,0,3,3,38,5,/en/matches/39864083/Southampton-West-Bromwich-Albion-October-4-2020-Premier-League
1,2020-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2020-09-20,Sun,Matchweek 6,Home,W 2–0,Southampton,Everton,Y,RM,85,62,2,3,36,23,3,62,1,0,0.0,1,100.0,33,203,119,2,4,0,3,1,47,9,/en/matches/6439c025/Southampton-Everton-October-25-2020-Premier-League
3,2020-09-20,Sun,Matchweek 7,Away,W 4–3,Southampton,Aston Villa,Y,RM,90,35,2,7,20,8,1,35,1,1,100.0,0,0.0,13,77,42,3,1,1,2,3,18,1,/en/matches/235264ac/Aston-Villa-Southampton-November-1-2020-Premier-League
4,2020-09-20,Fri,Matchweek 8,Home,W 2–0,Southampton,Newcastle Utd,Y,RM,90,53,0,3,34,17,1,53,4,2,50.0,2,50.0,37,193,78,3,1,1,3,1,37,3,/en/matches/4117b695/Southampton-Newcastle-United-November-6-2020-Premier-League
5,2020-09-20,Mon,Matchweek 9,Away,D 1–1,Southampton,Wolves,Y,RM,89,49,0,3,35,11,1,49,4,1,25.0,3,75.0,22,144,71,2,2,0,2,0,36,3,/en/matches/e5bfd125/Wolverhampton-Wanderers-Southampton-November-23-2020-Premier-League
6,2020-09-20,Sun,Matchweek 10,Home,L 2–3,Southampton,Manchester Utd,Y,RM,89,59,1,7,40,14,1,59,4,4,100.0,0,0.0,29,189,92,2,2,0,3,1,40,1,/en/matches/e0a84e7e/Southampton-Manchester-United-November-29-2020-Premier-League
7,2020-09-20,Mon,Matchweek 11,Away,W 2–1,Southampton,Brighton,Y,RM,90,64,0,8,36,21,3,64,3,1,33.3,2,66.7,28,189,84,3,1,0,4,3,41,6,/en/matches/32356abc/Brighton-and-Hove-Albion-Southampton-December-7-2020-Premier-League
8,2020-09-20,Sun,Matchweek 12,Home,W 3–0,Southampton,Sheffield Utd,Y,RM,90,57,0,4,33,20,2,57,2,1,50.0,1,50.0,41,207,123,3,5,1,4,5,41,6,/en/matches/9bec56c6/Southampton-Sheffield-United-December-13-2020-Premier-League
9,2020-09-20,Wed,Matchweek 13,Away,D 1–1,Southampton,Arsenal,Y,"RM,LM",62,35,1,4,19,12,1,35,0,0,,0,,21,128,65,2,2,0,0,1,23,2,/en/matches/0ceceee4/Arsenal-Southampton-December-16-2020-Premier-League
10,2020-09-20,Sat,Matchweek 14,Home,L 0–1,Southampton,Manchester City,N,"On matchday squad, but did not play",/en/matches/8d4a02ae/Southampton-Manchester-City-December-19-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
11,2020-09-20,Sat,Matchweek 15,Away,D 0–0,Southampton,Fulham,Y,RM,89,46,2,7,25,15,1,46,7,4,57.1,3,42.9,23,146,57,3,2,0,6,2,27,6,/en/matches/cf86c208/Fulham-Southampton-December-26-2020-Premier-League
12,2020-09-20,Tue,Matchweek 16,Home,D 0–0,Southampton,West Ham,N,LM,13,16,0,0,9,7,0,16,0,0,,0,,10,131,77,3,2,0,1,1,13,3,/en/matches/7577b54b/Southampton-West-Ham-United-December-29-2020-Premier-League
13,2020-09-20,Mon,Matchweek 17,Home,W 1–0,Southampton,Liverpool,Y,"RM,LM",90,50,2,14,27,10,1,50,1,1,100.0,0,0.0,27,179,86,3,1,0,3,2,26,2,/en/matches/d0482032/Southampton-Liverpool-January-4-2021-Premier-League
14,2020-09-20,Sat,Matchweek 19,Away,L 0–2,Southampton,Leicester City,Y,"RM,LM,CM",90,55,1,8,25,23,1,55,11,7,63.6,4,36.4,32,235,110,2,2,0,2,0,31,3,/en/matches/85d4ec49/Leicester-City-Southampton-January-16-2021-Premier-League
15,2020-09-20,Tue,Matchweek 20,Home,L 1–3,Southampton,Arsenal,Y,"LM,CM",90,59,0,8,32,19,4,59,4,4,100.0,0,0.0,46,223,110,3,1,0,3,1,46,6,/en/matches/ac54f8a6/Southampton-Arsenal-January-26-2021-Premier-League
16,2020-09-20,Sat,Matchweek 21,Home,L 0–1,Southampton,Aston Villa,Y,LM,90,43,1,6,17,21,7,43,4,3,75.0,1,25.0,32,206,122,5,2,2,0,3,39,9,/en/matches/10d13e5b/Southampton-Aston-Villa-January-30-2021-Premier-League
17,2020-09-20,Tue,Matchweek 22,Away,L 0–9,Southampton,Manchester Utd,Y,CM,90,32,2,5,25,2,0,32,3,2,66.7,1,33.3,16,115,49,1,0,0,3,3,17,1,/en/matches/37a9f2fd/Manchester-United-Southampton-February-2-2021-Premier-League
18,2020-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2020-09-20,Sun,Matchweek 24,Home,L 1–2,Southampton,Wolves,Y,RM,68,35,0,9,23,4,0,35,3,3,100.0,0,0.0,17,126,54,1,1,0,2,0,23,2,/en/matches/34682a95/Southampton-Wolverhampton-Wanderers-February-14-2021-Premier-League
20,2020-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2020-09-20,Tue,Matchweek 18,Away,L 0–3,Southampton,Leeds United,Y,"RM,CM",90,49,0,1,29,20,1,49,5,4,80.0,1,20.0,30,425,183,6,3,0,1,4,35,2,/en/matches/6a198933/Leeds-United-Southampton-February-23-2021-Premier-League
22,2020-09-20,Mon,Matchweek 26,Away,L 0–1,Southampton,Everton,Y,CM,90,83,2,11,52,21,0,83,3,1,33.3,2,66.7,43,398,237,6,6,0,1,1,56,0,/en/matches/a81e1c82/Everton-Southampton-March-1-2021-Premier-League
23,2020-09-20,Sat,Matchweek 27,Away,W 2–0,Southampton,Sheffield Utd,Y,RM,90,52,0,9,26,19,1,52,5,2,40.0,3,60.0,34,359,183,5,4,0,2,1,26,2,/en/matches/9d08bb4e/Sheffield-United-Southampton-March-6-2021-Premier-League
24,2020-09-20,Wed,Matchweek 33,Away,L 2–5,Southampton,Manchester City,Y,RM,71,37,2,4,19,14,2,37,2,1,50.0,1,50.0,23,84,36,1,1,0,1,1,23,5,/en/matches/ba04db4f/Manchester-City-Southampton-March-10-2021-Premier-League
25,2020-09-20,Sun,Matchweek 28,Home,L 1–2,Southampton,Brighton,Y,RM,86,52,4,11,29,13,2,52,1,1,100.0,0,0.0,23,135,80,3,1,0,2,2,33,4,/en/matches/b40eb9c6/Southampton-Brighton-and-Hove-Albion-March-14-2021-Premier-League
26,2020-09-20,Sun,Matchweek 30,Home,W 3–2,Southampton,Burnley,Y,RM,78,38,0,1,17,23,1,38,4,4,100.0,0,0.0,27,198,117,3,3,0,3,4,32,6,/en/matches/2c313b76/Southampton-Burnley-April-4-2021-Premier-League
27,2020-09-20,Mon,Matchweek 31,Away,L 0–3,Southampton,West Brom,Y,LM,90,56,2,8,16,33,5,56,6,3,50.0,3,50.0,41,350,162,6,3,1,3,2,40,5,/en/matches/3dee3681/West-Bromwich-Albion-Southampton-April-12-2021-Premier-League
28,2020-09-20,Wed,Matchweek 29,Away,L 1–2,Southampton,Tottenham,Y,"CM,RM,FW",90,53,2,6,40,8,0,53,6,3,50.0,3,50.0,30,297,217,5,1,0,1,1,30,2,/en/matches/81a7befa/Tottenham-Hotspur-Southampton-April-21-2021-Premier-League
29,2020-09-20,Fri,Matchweek 34,Home,D 1–1,Southampton,Leicester City,Y,"LM,CM",90,41,2,15,22,4,1,41,8,5,62.5,3,37.5,28,169,41,2,0,0,2,3,28,1,/en/matches/c0d4f879/Southampton-Leicester-City-April-30-2021-Premier-League
