,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-04,Fri,UEFA Nations League,League B,Home,D 1–1,sct Scotland,il Israel,N,,12,0,0,0,0,1.0,1.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/cf70d0d0/Scotland-Israel-September-4-2020-UEFA-Nations-League,0.5,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-09-07,Mon,UEFA Nations League,League B,Away,W 2–1,sct Scotland,cz Czech Republic,Y,FW,79,0,0,0,0,0.0,0.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/10fdc7d0/Czech-Republic-Scotland-September-7-2020-UEFA-Nations-League,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2020-09-20,Sun,Premier League,Matchweek 2,Home,L 2–5,Southampton,Tottenham,Y,RM,67,0,0,0,0,1.0,0.0,0,0,44.0,1.0,0.0,1.0,0.0,0.0,0.1,3.0,0.0,32.0,37.0,86.5,3.0,17.0,6.0,2.0,2.0,/en/matches/967efd56/Southampton-Tottenham-Hotspur-September-20-2020-Premier-League,0.0,0.5,0.4999999999999999
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2020-09-26,Sat,Premier League,Matchweek 3,Away,W 1–0,Southampton,Burnley,Y,RM,90,0,0,0,0,1.0,0.0,0,0,57.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,39.0,74.4,3.0,32.0,5.0,2.0,0.0,/en/matches/ae113c54/Burnley-Southampton-September-26-2020-Premier-League,1.0,0.5,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2020-10-04,Sun,Premier League,Matchweek 4,Home,W 2–0,Southampton,West Brom,Y,RM,90,0,1,0,0,2.0,0.0,0,0,52.0,3.0,2.0,0.0,0.1,0.1,0.1,3.0,1.0,31.0,41.0,75.6,6.0,38.0,2.0,1.0,0.0,/en/matches/39864083/Southampton-West-Bromwich-Albion-October-4-2020-Premier-League,1.0,0.6666666666666666,0.369047619047619
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2020-10-25,Sun,Premier League,Matchweek 6,Home,W 2–0,Southampton,Everton,Y,RM,85,0,0,0,0,3.0,0.0,0,0,62.0,2.0,1.0,4.0,0.2,0.2,0.1,3.0,0.0,35.0,45.0,77.8,3.0,33.0,2.0,1.0,0.0,/en/matches/6439c025/Southampton-Everton-October-25-2020-Premier-League,1.0,0.6666666666666666,0.642857142857143
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2020-11-01,Sun,Premier League,Matchweek 7,Away,W 4–3,Southampton,Aston Villa,Y,RM,90,0,1,0,0,1.0,0.0,0,0,35.0,1.0,0.0,0.0,0.1,0.1,0.0,1.0,1.0,20.0,25.0,80.0,4.0,13.0,3.0,1.0,1.0,/en/matches/235264ac/Aston-Villa-Southampton-November-1-2020-Premier-League,1.0,1.0,0.6410256410256411
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2020-11-06,Fri,Premier League,Matchweek 8,Home,W 2–0,Southampton,Newcastle Utd,Y,RM,90,1,0,0,0,2.0,2.0,0,0,53.0,3.0,4.0,0.0,0.1,0.1,0.0,4.0,2.0,28.0,40.0,70.0,0.0,37.0,3.0,4.0,2.0,/en/matches/4117b695/Southampton-Newcastle-United-November-6-2020-Premier-League,1.0,1.0,0.5476190476190476
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2020-11-15,Sun,UEFA Nations League,League B,Away,L 0–1,sct Scotland,sk Slovakia,Y,FW,86,0,0,0,0,3.0,0.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/812cb442/Slovakia-Scotland-November-15-2020-UEFA-Nations-League,0.0,1.0,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2020-11-23,Mon,Premier League,Matchweek 9,Away,D 1–1,Southampton,Wolves,Y,RM,89,0,0,0,0,1.0,0.0,0,0,49.0,1.0,0.0,1.0,0.1,0.1,0.1,1.0,0.0,32.0,38.0,84.2,2.0,22.0,2.0,4.0,1.0,/en/matches/e5bfd125/Wolverhampton-Wanderers-Southampton-November-23-2020-Premier-League,0.5,0.6666666666666666,0.4871794871794871
