,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2021-11-07,Sun,Premier League,Matchweek 11,Away,D 0–0,Tottenham,Everton,N,AM,6,0,0,0,0,0,0,1,0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,/en/matches/224d1c99/Everton-Tottenham-Hotspur-November-7-2021-Premier-League,0.5,0.6666666666666666,0.1785714285714285
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-11-25,Thu,Conf Lg,Group stage,Away,L 1–2,eng Tottenham,si NŠ Mura,Y,CM,75,0,0,0,0,1,0,0,0,73.0,1.0,2,1.0,0.0,0.0,0.1,1.0,0.0,52.0,62.0,83.9,7.0,54.0,5.0,7.0,5.0,/en/matches/c28fbe33/NS-Mura-Tottenham-Hotspur-November-25-2021-Europa-Conference-League,0.0,0.5,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2021-12-19,Sun,Premier League,Matchweek 18,Home,D 2–2,Tottenham,Liverpool,Y,CM,63,0,1,0,0,0,0,0,0,28.0,0.0,0,3.0,0.0,0.0,0.1,3.0,1.0,11.0,16.0,68.8,4.0,13.0,2.0,2.0,0.0,/en/matches/4ac8dee4/Tottenham-Hotspur-Liverpool-December-19-2021-Premier-League,0.5,0.5,0.9523809523809524
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2021-12-26,Sun,Premier League,Matchweek 19,Home,W 3–0,Tottenham,Crystal Palace,N,CM,12,0,0,0,0,0,0,0,0,10.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,100.0,1.0,7.0,0.0,0.0,0.0,/en/matches/ac4560d6/Tottenham-Hotspur-Crystal-Palace-December-26-2021-Premier-League,1.0,0.3333333333333333,0.4761904761904761
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2022-01-05,Wed,EFL Cup,Semi-finals,Away,L 0–2,Tottenham,Chelsea,N,,45,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/68c1fa8c/Chelsea-Tottenham-Hotspur-January-5-2022-EFL-Cup,0.0,0.5,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2022-01-09,Sun,FA Cup,Third round proper,Home,W 3–1,Tottenham,Morecambe,Y,CM,68,0,0,0,0,3,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/0127adcc/Tottenham-Hotspur-Morecambe-January-9-2022-FA-Cup,1.0,0.5,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2022-02-05,Sat,Ligue 1,Matchweek 23,Away,L 0–2,Lyon,Monaco,N,DM,45,0,0,0,0,0,0,0,0,53.0,3.0,1,0.0,0.0,0.0,0.0,2.0,0.0,43.0,47.0,91.5,5.0,30.0,1.0,2.0,2.0,/en/matches/56f50bf8/Monaco-Lyon-February-5-2022-Ligue-1,0.0,0.6666666666666666,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2022-02-12,Sat,Ligue 1,Matchweek 24,Home,W 2–0,Lyon,Nice,Y,DM,89,0,1,0,0,1,0,0,0,97.0,3.0,1,0.0,0.0,0.0,1.0,3.0,1.0,78.0,86.0,90.7,10.0,71.0,1.0,3.0,1.0,/en/matches/f7f2d88a/Lyon-Nice-February-12-2022-Ligue-1,1.0,0.3333333333333333,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2022-02-19,Sat,Ligue 1,Matchweek 25,Away,D 1–1,Lyon,Lens,Y,DM,90,0,0,0,0,1,0,0,0,69.0,1.0,1,0.0,0.0,0.0,0.0,2.0,0.0,48.0,58.0,82.8,4.0,49.0,2.0,3.0,3.0,/en/matches/e108cf94/Lens-Lyon-February-19-2022-Ligue-1,0.5,0.6666666666666666,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2022-02-27,Sun,Ligue 1,Matchweek 26,Home,L 0–1,Lyon,Lille,Y,DM,90,0,0,0,0,0,0,0,0,73.0,2.0,0,1.0,0.0,0.0,0.0,2.0,0.0,58.0,64.0,90.6,9.0,50.0,0.0,1.0,0.0,/en/matches/33fa2793/Lyon-Lille-February-27-2022-Ligue-1,0.0,0.5,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2022-03-09,Wed,Europa Lg,Round of 16,Away,W 1–0,fr Lyon,pt Porto,Y,DM,90,0,0,0,0,2,0,0,0,46.0,3.0,4,1.0,0.0,0.0,0.0,0.0,0.0,26.0,29.0,89.7,5.0,29.0,1.0,7.0,5.0,/en/matches/d8f4ff53/Porto-Lyon-March-9-2022-Europa-League,1.0,0.5,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2022-03-13,Sun,Ligue 1,Matchweek 28,Home,L 2–4,Lyon,Rennes,Y,DM,78,0,0,0,0,1,0,1,0,59.0,6.0,0,0.0,0.1,0.1,0.0,0.0,0.0,40.0,48.0,83.3,6.0,47.0,0.0,6.0,4.0,/en/matches/75064b2e/Lyon-Rennes-March-13-2022-Ligue-1,0.0,0.5,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2022-03-17,Thu,Europa Lg,Round of 16,Home,D 1–1,fr Lyon,pt Porto,Y,DM,90,0,0,0,0,0,0,0,0,58.0,4.0,2,1.0,0.0,0.0,0.0,1.0,0.0,40.0,48.0,83.3,3.0,44.0,1.0,5.0,4.0,/en/matches/0e4ded27/Lyon-Porto-March-17-2022-Europa-League,0.5,0.3333333333333333,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2022-04-03,Sun,Ligue 1,Matchweek 30,Home,W 3–2,Lyon,Angers,Y,DM,77,0,1,0,0,0,0,0,0,82.0,3.0,0,1.0,0.0,0.0,0.6,5.0,1.0,67.0,76.0,88.2,7.0,69.0,4.0,2.0,2.0,/en/matches/439f40a0/Lyon-Angers-April-3-2022-Ligue-1,1.0,0.5,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2022-04-07,Thu,Europa Lg,Quarter-finals,Away,D 1–1,fr Lyon,eng West Ham,Y,CM,90,1,0,0,0,3,1,0,0,110.0,2.0,3,1.0,0.9,0.9,0.1,3.0,1.0,88.0,95.0,92.6,12.0,93.0,5.0,5.0,3.0,/en/matches/8be3dd19/West-Ham-United-Lyon-April-7-2022-Europa-League,0.5,0.5,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2022-04-10,Sun,Ligue 1,Matchweek 31,Away,D 1–1,Lyon,Strasbourg,Y,DM,83,0,0,0,0,0,0,0,0,72.0,2.0,0,4.0,0.0,0.0,0.1,3.0,0.0,49.0,53.0,92.5,3.0,49.0,3.0,4.0,2.0,/en/matches/110ba550/Strasbourg-Lyon-April-10-2022-Ligue-1,0.5,0.6666666666666666,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2022-04-14,Thu,Europa Lg,Quarter-finals,Home,L 0–3,fr Lyon,eng West Ham,Y,DM,45,0,0,0,0,0,0,0,0,29.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,27.0,88.9,2.0,23.0,0.0,0.0,0.0,/en/matches/5ede2e41/Lyon-West-Ham-United-April-14-2022-Europa-League,0.0,0.6666666666666666,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2022-05-01,Sun,Ligue 1,Matchweek 35,Away,W 3–0,Lyon,Marseille,N,DM,22,0,0,0,0,0,0,0,0,6.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,1.0,0.0,0.0,0.0,/en/matches/d2d724d2/Choc-des-Olympiques-Marseille-Lyon-May-1-2022-Ligue-1,1.0,0.3333333333333333,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2022-05-08,Sun,Ligue 1,Matchweek 36,Away,L 2–3,Lyon,Metz,N,DM,45,0,0,0,0,1,0,1,0,27.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,23.0,78.3,2.0,21.0,0.0,0.0,0.0,/en/matches/c3bc42d9/Metz-Lyon-May-8-2022-Ligue-1,0.0,0.5,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2022-05-14,Sat,Ligue 1,Matchweek 37,Home,W 3–2,Lyon,Nantes,Y,CM,62,0,0,0,0,0,0,1,0,49.0,2.0,0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,46.0,91.3,7.0,44.0,2.0,2.0,2.0,/en/matches/de833d3e/Lyon-Nantes-May-14-2022-Ligue-1,1.0,0.3333333333333333,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2022-05-21,Sat,Ligue 1,Matchweek 38,Away,W 2–1,Lyon,Clermont Foot,N,CM,20,0,0,0,0,1,0,0,0,29.0,2.0,0,0.0,0.1,0.1,0.0,1.0,0.0,21.0,22.0,95.5,3.0,24.0,0.0,1.0,0.0,/en/matches/55529e56/Clermont-Foot-Lyon-May-21-2022-Ligue-1,1.0,0.6666666666666666,0.5
