,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,2022-08-06,Sat,Premier League,Matchweek 1,Home,L 0–1,Everton,Chelsea,N,CB,73,0,0,0,0,1,0,1,0,44.0,3.0,1,1.0,0.2,0.2,0.0,0.0,0.0,15.0,28.0,53.6,1.0,18.0,1.0,1.0,1.0,/en/matches/3a917cee/Everton-Chelsea-August-6-2022-Premier-League,0.0,0.5,0.4583333333333333
1,1,1,1,1,1,1,1,1,2022-08-13,Sat,Premier League,Matchweek 2,Away,L 1–2,Everton,Aston Villa,Y,CB,90,0,0,0,0,2,0,0,0,51.0,4.0,2,1.0,0.1,0.1,0.1,2.0,0.0,28.0,37.0,75.7,5.0,20.0,1.0,1.0,1.0,/en/matches/8cd71c65/Aston-Villa-Everton-August-13-2022-Premier-League,0.0,0.5,0.4270833333333333
2,2,2,2,2,2,2,2,2,2022-08-20,Sat,Premier League,Matchweek 3,Home,D 1–1,Everton,Nott'ham Forest,Y,CB,90,0,0,0,0,0,0,0,0,60.0,1.0,2,1.0,0.0,0.0,0.2,2.0,1.0,40.0,52.0,76.9,1.0,24.0,0.0,1.0,1.0,/en/matches/3c3cc86f/Everton-Nottingham-Forest-August-20-2022-Premier-League,0.5,0.5,0.4642857142857142
3,3,3,3,3,3,3,3,3,2022-08-27,Sat,Premier League,Matchweek 4,Away,D 1–1,Everton,Brentford,Y,CB,67,0,0,0,0,0,0,0,0,43.0,0.0,1,2.0,0.0,0.0,0.0,2.0,1.0,24.0,31.0,77.4,2.0,16.0,2.0,0.0,0.0,/en/matches/db59fc65/Brentford-Everton-August-27-2022-Premier-League,0.5,0.1666666666666666,0.5833333333333333
4,4,4,4,4,4,4,4,4,2022-11-08,Tue,EFL Cup,Third round,Away,L 1–4,Everton,Bournemouth,Y,CB,50,0,0,0,0,0,0,0,0,,,4,,,,,,,,,,,,,,,/en/matches/9900f678/Bournemouth-Everton-November-8-2022-EFL-Cup,0.0,0.3333333333333333,0.5
5,5,5,5,5,5,5,5,5,2023-03-01,Wed,Premier League,Matchweek 7,Away,L 0–4,Everton,Arsenal,N,CM,45,0,0,0,0,0,0,0,0,13.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,57.1,1.0,3.0,0.0,0.0,0.0,/en/matches/705a2f3c/Arsenal-Everton-March-1-2023-Premier-League,0.0,0.3333333333333333,0.5
6,6,6,6,6,6,6,6,6,2023-04-22,Sat,Premier League,Matchweek 32,Away,D 0–0,Everton,Crystal Palace,Y,RB,79,0,0,0,0,0,0,2,1,56.0,3.0,1,0.0,0.0,0.0,0.1,3.0,0.0,24.0,46.0,52.2,2.0,12.0,0.0,0.0,0.0,/en/matches/25f6dcd1/Crystal-Palace-Everton-April-22-2023-Premier-League,0.5,0.1666666666666666,0.5
7,7,7,7,7,7,7,7,7,2023-05-14,Sun,Premier League,Matchweek 36,Home,L 0–3,Everton,Manchester City,Y,LB,54,0,0,0,0,1,0,0,0,10.0,0.0,0,0.0,0.7,0.7,0.0,0.0,0.0,4.0,7.0,57.1,0.0,4.0,0.0,0.0,0.0,/en/matches/704aa0f3/Everton-Manchester-City-May-14-2023-Premier-League,0.0,0.1666666666666666,0.5
8,8,8,8,8,8,8,8,8,2023-05-20,Sat,Premier League,Matchweek 37,Away,D 1–1,Everton,Wolves,N,RB,9,0,0,0,0,0,0,0,0,9.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,9.0,44.4,2.0,3.0,0.0,0.0,0.0,/en/matches/ff2b58c3/Wolverhampton-Wanderers-Everton-May-20-2023-Premier-League,0.5,0.1666666666666666,0.5
