,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2021-08-14,Sat,Matchweek 3,Away,D 2–2,Crystal Palace,West Ham,Y,RB,90,0,0,0,0,0,0,0,0,60,1,3,0,0.0,0.0,0.0,0,0,39,52,75.0,1,20,1,1,1,/en/matches/8e017435/West-Ham-United-Crystal-Palace-August-28-2021-Premier-League
1,2021-08-14,Sat,Matchweek 4,Home,W 3–0,Crystal Palace,Tottenham,Y,RB,90,0,0,0,0,1,0,0,0,90,0,0,0,0.0,0.0,0.0,0,0,60,84,71.4,5,49,4,1,1,/en/matches/17e86f90/Crystal-Palace-Tottenham-Hotspur-September-11-2021-Premier-League
2,2021-08-14,Sat,Matchweek 5,Away,L 0–3,Crystal Palace,Liverpool,Y,RB,90,0,0,0,0,2,1,1,0,46,4,0,2,0.1,0.1,0.0,2,0,20,30,66.7,3,20,1,0,0,/en/matches/59ef8c18/Liverpool-Crystal-Palace-September-18-2021-Premier-League
3,2021-08-14,Mon,Matchweek 6,Home,D 1–1,Crystal Palace,Brighton,Y,RB,90,0,0,0,0,0,0,0,0,67,2,2,0,0.0,0.0,0.0,0,0,42,56,75.0,5,35,1,0,0,/en/matches/3d7659fc/Crystal-Palace-Brighton-and-Hove-Albion-September-27-2021-Premier-League
4,2021-08-14,Sun,Matchweek 7,Home,D 2–2,Crystal Palace,Leicester City,Y,RB,90,0,0,0,0,1,0,0,0,87,2,1,2,0.0,0.0,0.0,0,0,53,68,77.9,5,37,0,0,0,/en/matches/b06fd537/Crystal-Palace-Leicester-City-October-3-2021-Premier-League
5,2021-08-14,Mon,Matchweek 8,Away,D 2–2,Crystal Palace,Arsenal,Y,RB,90,0,0,0,0,0,0,0,0,53,1,0,0,0.0,0.0,0.0,0,0,42,47,89.4,1,39,0,1,0,/en/matches/0f3a1892/Arsenal-Crystal-Palace-October-18-2021-Premier-League
6,2021-08-14,Sat,Matchweek 9,Home,D 1–1,Crystal Palace,Newcastle Utd,Y,RB,90,0,0,0,0,0,0,1,0,119,1,0,1,0.0,0.0,0.0,2,0,100,107,93.5,10,80,1,1,1,/en/matches/4d1b6f6f/Crystal-Palace-Newcastle-United-October-23-2021-Premier-League
7,2021-08-14,Sat,Matchweek 10,Away,W 2–0,Crystal Palace,Manchester City,Y,RB,90,0,0,0,0,0,0,0,0,60,2,1,3,0.0,0.0,0.0,0,0,30,41,73.2,1,24,2,2,2,/en/matches/eb6c294f/Manchester-City-Crystal-Palace-October-30-2021-Premier-League
8,2021-08-14,Sat,Matchweek 11,Home,W 2–0,Crystal Palace,Wolves,Y,RB,90,0,0,0,0,0,0,0,0,87,5,1,0,0.0,0.0,0.0,1,0,61,76,80.3,3,42,2,2,2,/en/matches/3a2fff4d/Crystal-Palace-Wolverhampton-Wanderers-November-6-2021-Premier-League
9,2021-08-14,Sat,Matchweek 12,Away,D 3–3,Crystal Palace,Burnley,Y,RB,90,0,0,0,0,1,0,0,0,79,0,1,0,0.0,0.0,0.0,1,0,60,69,87.0,2,42,1,0,0,/en/matches/e7ab34c4/Burnley-Crystal-Palace-November-20-2021-Premier-League
