,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,2023-01-06,Fri,PL2 — Div. 1,Matchweek 14,Away,W 2–1,West Ham United,Everton,Y,FW,77,1,0,1,1,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/c255ecc8/Everton-U21-West-Ham-United-U21-January-6-2023-Premier-League-2----Division-1,1.0,0.6666666666666666,0.5
11,11,11,11,11,11,2023-01-20,Fri,PL2 — Div. 1,Matchweek 16,Home,L 2–3,West Ham United,Manchester Utd,Y,FW,90,1,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/31b2e951/West-Ham-United-U21-Manchester-United-U21-January-20-2023-Premier-League-2----Division-1,0.0,0.6666666666666666,0.5
12,12,12,12,12,12,2023-01-27,Fri,PL2 — Div. 1,Matchweek 17,Away,W 3–2,West Ham United,Chelsea,Y,FW,90,2,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/08099243/Chelsea-U21-West-Ham-United-U21-January-27-2023-Premier-League-2----Division-1,1.0,0.3333333333333333,0.5
13,13,13,13,13,13,2023-01-30,Mon,FA Cup,Fourth round proper,Away,W 2–0,West Ham,Derby County,N,,13,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/8a10ca1e/Derby-County-West-Ham-United-January-30-2023-FA-Cup,1.0,0.6666666666666666,0.5
14,14,14,14,14,14,2023-02-10,Fri,PL2 — Div. 1,Matchweek 18,Home,W 1–0,West Ham United,Fulham,Y,FW,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/db8ecc23/West-Ham-United-U21-Fulham-U21-February-10-2023-Premier-League-2----Division-1,1.0,0.6666666666666666,0.5
15,15,15,15,15,15,2023-02-17,Fri,PL2 — Div. 1,Matchweek 19,Away,D 1–1,West Ham United,Arsenal,Y,FW,90,1,0,1,1,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/d044d95c/Arsenal-U21-West-Ham-United-U21-February-17-2023-Premier-League-2----Division-1,0.5,1.0,0.5
16,16,16,16,16,16,2023-02-27,Mon,PL2 — Div. 1,Matchweek 20,Home,W 3–2,West Ham United,Brighton,Y,FW,90,2,0,1,1,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/14cc1781/West-Ham-United-U21-Brighton-and-Hove-Albion-U21-February-27-2023-Premier-League-2----Division-1,1.0,0.8333333333333334,0.5
17,17,17,17,17,17,2023-03-03,Fri,PL2 — Div. 1,Matchweek 21,Home,L 1–5,West Ham United,Manchester City,Y,FW,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/f4f9f788/West-Ham-United-U21-Manchester-City-U21-March-3-2023-Premier-League-2----Division-1,0.0,0.8333333333333334,0.5
18,18,18,18,18,18,2023-03-16,Thu,Conf Lg,Round of 16,Home,W 4–0,eng West Ham,cy AÉK Lárnaka,N,RW,37,1,0,0,0,3.0,1.0,1,0,16.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,10.0,11.0,90.9,1.0,12.0,3.0,0.0,0.0,/en/matches/021e8f6f/West-Ham-United-AEK-Larnaka-March-16-2023-Europa-Conference-League,1.0,0.5,0.5
19,19,19,19,19,19,2023-04-01,Sat,PL2 — Div. 1,Matchweek 23,Home,L 1–3,West Ham United,Blackburn Rovers,Y,FW,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/09ffa130/West-Ham-United-U21-Blackburn-Rovers-U21-April-1-2023-Premier-League-2----Division-1,0.0,0.6666666666666666,0.5
20,20,20,20,20,20,2023-04-17,Mon,PL2 — Div. 1,Matchweek 24,Away,D 3–3,West Ham United,Crystal Palace,Y,FW,70,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/5d24ddb0/Crystal-Palace-U21-West-Ham-United-U21-April-17-2023-Premier-League-2----Division-1,0.5,0.3333333333333333,0.5
21,21,21,21,21,21,2023-04-22,Sat,PL2 — Div. 1,Matchweek 25,Away,L 0–1,West Ham United,Liverpool,Y,FW,85,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/89d6a400/Liverpool-U21-West-Ham-United-U21-April-22-2023-Premier-League-2----Division-1,0.0,0.5,0.5
22,22,22,22,22,22,2023-04-28,Fri,PL2 — Div. 1,Matchweek 26,Home,W 2–0,West Ham United,Leicester City,Y,FW,50,1,1,1,1,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/b102f5b5/West-Ham-United-U21-Leicester-City-U21-April-28-2023-Premier-League-2----Division-1,1.0,0.1666666666666666,0.5
23,23,23,23,23,23,2023-05-07,Sun,PL2 — Div. 1,Matchweek 15,Away,L 0–1,West Ham United,Tottenham Hotspur,Y,FW,86,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/ac125b6c/Tottenham-Hotspur-U21-West-Ham-United-U21-May-7-2023-Premier-League-2----Division-1,0.0,0.5,0.5
24,24,24,24,24,24,2023-05-14,Sun,Premier League,Matchweek 36,Away,L 0–2,West Ham,Brentford,N,FW,33,0,0,0,0,0.0,0.0,0,0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,6.0,50.0,0.0,4.0,0.0,1.0,1.0,/en/matches/9a41c925/Brentford-West-Ham-United-May-14-2023-Premier-League,0.0,0.3333333333333333,0.5
25,25,25,25,25,25,2023-05-21,Sun,Premier League,Matchweek 37,Home,W 3–1,West Ham,Leeds United,N,FW,1,0,0,0,0,0.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,2.0,0.0,1.0,0.0,/en/matches/0359c7d5/West-Ham-United-Leeds-United-May-21-2023-Premier-League,1.0,0.3333333333333333,0.5
