,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,2022-06-08,Wed,UEFA Nations League,League B,Away,W 1–0,ua Ukraine,ie Rep. of Ireland,Y,FW,71,0,0,0,0,2.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/62e4af43/Republic-of-Ireland-Ukraine-June-8-2022-UEFA-Nations-League,1.0,0.5,0.5
1,1,1,1,2022-06-11,Sat,UEFA Nations League,League B,Home,W 3–0,ua Ukraine,am Armenia,Y,FW,77,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/badf9738/Ukraine-Armenia-June-11-2022-UEFA-Nations-League,1.0,0.5,0.5
2,2,2,2,2022-06-14,Tue,UEFA Nations League,League B,Home,D 1–1,ua Ukraine,ie Rep. of Ireland,N,,63,0,0,0,0,0.0,0.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/586b9efa/Ukraine-Republic-of-Ireland-June-14-2022-UEFA-Nations-League,0.5,0.5,0.5
3,3,3,3,2022-08-23,Tue,Premier League,Matchweek 1,Home,D 0–0,Shakhtar,FK Metalist 1925 Kharkiv,Y,RW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/b27b394e/Shakhtar-Donetsk-FK-Metalist-1925-Kharkiv-August-23-2022-Ukrainian-Premier-League,0.5,0.8333333333333334,0.5
4,4,4,4,2022-08-28,Sun,Premier League,Matchweek 2,Home,W 1–0,Shakhtar,Kryvbas Kryvyi Rih,Y,LW,90,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/60fead1f/Shakhtar-Donetsk-Kryvbas-Kryvyi-Rih-August-28-2022-Ukrainian-Premier-League,1.0,0.6666666666666666,0.5
5,5,5,5,2022-09-02,Fri,Premier League,Matchweek 3,Away,W 1–0,Shakhtar,Рух,Y,RW,34,0,0,0,0,,,0,1,,,,,,,,,,,,,,,,,,/en/matches/c5d49122/Rukh-Shakhtar-Donetsk-September-2-2022-Ukrainian-Premier-League,1.0,0.6666666666666666,0.5
6,6,6,6,2022-09-06,Tue,Champions Lg,Group stage,Away,W 4–1,ua Shakhtar,de RB Leipzig,Y,LM,90,1,2,0,0,1.0,1.0,1,0,22.0,0.0,0.0,1.0,0.4,0.4,0.4,2.0,2.0,7.0,12.0,58.3,0.0,16.0,2.0,4.0,2.0,/en/matches/9ecd1e5f/RB-Leipzig-Shakhtar-Donetsk-September-6-2022-Champions-League,1.0,0.8333333333333334,0.5
7,7,7,7,2022-09-14,Wed,Champions Lg,Group stage,Home,D 1–1,ua Shakhtar,sct Celtic,Y,LM,90,1,0,0,0,1.0,1.0,0,0,41.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,27.0,34.0,79.4,5.0,27.0,4.0,5.0,2.0,/en/matches/e925926a/Shakhtar-Donetsk-Celtic-September-14-2022-Champions-League,0.5,1.0,0.5
8,8,8,8,2022-09-21,Wed,UEFA Nations League,League B,Away,L 0–3,ua Ukraine,sct Scotland,Y,LW,82,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/02c0bdee/Scotland-Ukraine-September-21-2022-UEFA-Nations-League,0.0,0.8333333333333334,0.5
9,9,9,9,2022-09-24,Sat,UEFA Nations League,League B,Away,W 5–0,ua Ukraine,am Armenia,N,,20,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/8a165925/Armenia-Ukraine-September-24-2022-UEFA-Nations-League,1.0,0.5,0.5
