,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-30,Sun,Ligue 1,Matchweek 2,Home,W 2–0,Saint-Étienne,Lorient,Y,CB,90,0,0,0,0,1,0,1,0,70.0,4.0,0,2.0,0.1,0.1,0.0,1.0,0.0,49.0,60.0,81.7,1.0,41.0,0.0,1.0,0.0,/en/matches/9b7fa4e1/Saint-Etienne-Lorient-August-30-2020-Ligue-1,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-09-12,Sat,Ligue 1,Matchweek 3,Home,W 2–0,Saint-Étienne,Strasbourg,Y,CB,90,0,0,0,0,0,0,0,0,52.0,0.0,4,0.0,0.0,0.0,0.0,1.0,0.0,38.0,44.0,86.4,2.0,36.0,1.0,0.0,0.0,/en/matches/b9da15cc/Saint-Etienne-Strasbourg-September-12-2020-Ligue-1,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2020-09-17,Thu,Ligue 1,Matchweek 1,Away,W 2–0,Saint-Étienne,Marseille,Y,CB,90,0,0,0,0,0,0,0,0,70.0,2.0,2,1.0,0.0,0.0,0.0,1.0,0.0,45.0,54.0,83.3,2.0,33.0,0.0,0.0,0.0,/en/matches/bc9039b3/Marseille-Saint-Etienne-September-17-2020-Ligue-1,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2020-09-26,Sat,Ligue 1,Matchweek 5,Home,L 0–3,Saint-Étienne,Rennes,N,RB,45,0,0,0,0,0,0,0,0,30.0,0.0,2,0.0,0.0,0.0,0.0,1.0,0.0,17.0,26.0,65.4,3.0,18.0,1.0,2.0,2.0,/en/matches/bd61810c/Saint-Etienne-Rennes-September-26-2020-Ligue-1,0.0,1.0,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2020-10-18,Sun,Premier League,Matchweek 5,Home,L 0–1,Leicester City,Aston Villa,Y,CB,90,0,0,0,0,0,0,0,0,57.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,31.0,39.0,79.5,1.0,29.0,0.0,0.0,0.0,/en/matches/7751d8c1/Leicester-City-Aston-Villa-October-18-2020-Premier-League,0.0,0.6666666666666666,0.8749999999999999
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2020-10-22,Thu,Europa Lg,Group stage,Home,W 3–0,eng Leicester City,ua Zorya Luhansk,Y,CB,90,0,0,0,0,2,0,0,0,45.0,0.0,2,2.0,0.4,0.4,0.0,1.0,0.0,23.0,31.0,74.2,3.0,20.0,0.0,1.0,0.0,/en/matches/85eb7f2a/Leicester-City-Zorya-Luhansk-October-22-2020-Europa-League,1.0,0.3333333333333333,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2020-10-25,Sun,Premier League,Matchweek 6,Away,W 1–0,Leicester City,Arsenal,Y,CB,90,0,0,0,0,0,0,1,0,55.0,1.0,5,1.0,0.0,0.0,0.0,1.0,0.0,40.0,46.0,87.0,3.0,34.0,1.0,0.0,0.0,/en/matches/bcd3a9b4/Arsenal-Leicester-City-October-25-2020-Premier-League,1.0,0.3333333333333333,0.5357142857142857
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2020-10-29,Thu,Europa Lg,Group stage,Away,W 2–1,eng Leicester City,gr AEK Athens,Y,CB,90,0,0,0,0,0,0,0,0,57.0,1.0,1,0.0,0.0,0.0,0.2,2.0,1.0,30.0,50.0,60.0,3.0,24.0,2.0,3.0,3.0,/en/matches/ec5211d9/AEK-Athens-Leicester-City-October-29-2020-Europa-League,1.0,0.6666666666666666,0.5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2020-11-02,Mon,Premier League,Matchweek 7,Away,W 4–1,Leicester City,Leeds United,Y,CB,90,0,0,0,0,0,0,0,0,40.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,22.0,29.0,75.9,0.0,14.0,0.0,1.0,1.0,/en/matches/55d775ec/Leeds-United-Leicester-City-November-2-2020-Premier-League,1.0,1.0,0.5833333333333333
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2020-11-05,Thu,Europa Lg,Group stage,Home,W 4–0,eng Leicester City,pt Braga,Y,CB,90,0,0,0,0,1,0,0,0,76.0,1.0,3,1.0,0.1,0.1,0.0,1.0,0.0,59.0,65.0,90.8,4.0,54.0,0.0,0.0,0.0,/en/matches/b8b6d30f/Leicester-City-Braga-November-5-2020-Europa-League,1.0,1.0,0.5
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2020-11-08,Sun,Premier League,Matchweek 8,Home,W 1–0,Leicester City,Wolves,Y,CB,90,0,0,0,0,0,0,1,0,58.0,3.0,2,0.0,0.0,0.0,0.0,1.0,0.0,44.0,50.0,88.0,4.0,31.0,6.0,0.0,0.0,/en/matches/8407be08/Leicester-City-Wolverhampton-Wanderers-November-8-2020-Premier-League,1.0,1.0,0.761904761904762
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2020-11-22,Sun,Premier League,Matchweek 9,Away,L 0–3,Leicester City,Liverpool,Y,CB,90,0,0,0,0,1,0,0,0,70.0,1.0,6,2.0,0.1,0.1,0.0,0.0,0.0,44.0,50.0,88.0,6.0,32.0,1.0,2.0,1.0,/en/matches/cc230451/Liverpool-Leicester-City-November-22-2020-Premier-League,0.0,1.0,0.7857142857142857
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2020-11-26,Thu,Europa Lg,Group stage,Away,D 3–3,eng Leicester City,pt Braga,N,CB,45,0,0,0,0,1,0,0,0,62.0,2.0,1,0.0,0.1,0.1,0.0,2.0,1.0,52.0,56.0,92.9,2.0,43.0,1.0,1.0,1.0,/en/matches/d415d953/Braga-Leicester-City-November-26-2020-Europa-League,0.5,0.6666666666666666,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2020-11-30,Mon,Premier League,Matchweek 10,Home,L 1–2,Leicester City,Fulham,Y,CB,90,0,0,0,0,1,0,0,0,125.0,2.0,1,2.0,0.2,0.2,0.0,1.0,0.0,105.0,116.0,90.5,7.0,82.0,1.0,0.0,0.0,/en/matches/ae493b10/Leicester-City-Fulham-November-30-2020-Premier-League,0.0,0.5,0.2976190476190476
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2020-12-03,Thu,Europa Lg,Group stage,Away,L 0–1,eng Leicester City,ua Zorya Luhansk,N,CB,74,0,0,0,0,1,0,1,0,41.0,0.0,1,0.0,0.3,0.3,0.0,0.0,0.0,24.0,32.0,75.0,2.0,18.0,0.0,1.0,1.0,/en/matches/819adac5/Zorya-Luhansk-Leicester-City-December-3-2020-Europa-League,0.0,0.1666666666666666,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2020-12-06,Sun,Premier League,Matchweek 11,Away,W 2–1,Leicester City,Sheffield Utd,Y,CB,90,0,0,0,0,0,0,0,0,119.0,3.0,1,1.0,0.0,0.0,0.0,0.0,0.0,96.0,108.0,88.9,10.0,89.0,0.0,2.0,2.0,/en/matches/c1c08638/Sheffield-United-Leicester-City-December-6-2020-Premier-League,1.0,0.1666666666666666,0.0595238095238095
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2020-12-10,Thu,Europa Lg,Group stage,Home,W 2–0,eng Leicester City,gr AEK Athens,Y,CB,80,0,0,0,0,0,0,0,0,75.0,1.0,2,0.0,0.0,0.0,0.0,1.0,0.0,66.0,71.0,93.0,4.0,57.0,1.0,0.0,0.0,/en/matches/1ba15715/Leicester-City-AEK-Athens-December-10-2020-Europa-League,1.0,0.3333333333333333,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2020-12-13,Sun,Premier League,Matchweek 12,Home,W 3–0,Leicester City,Brighton,Y,CB,90,0,0,0,0,0,0,0,0,90.0,1.0,3,2.0,0.0,0.0,0.0,1.0,0.0,70.0,79.0,88.6,4.0,53.0,1.0,1.0,1.0,/en/matches/964e6470/Leicester-City-Brighton-and-Hove-Albion-December-13-2020-Premier-League,1.0,0.6666666666666666,0.4761904761904762
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2020-12-16,Wed,Premier League,Matchweek 13,Home,L 0–2,Leicester City,Everton,Y,CB,90,0,0,0,0,1,0,0,0,106.0,2.0,4,4.0,0.1,0.1,0.0,2.0,0.0,77.0,86.0,89.5,3.0,69.0,3.0,1.0,1.0,/en/matches/b30c816c/Leicester-City-Everton-December-16-2020-Premier-League,0.0,1.0,0.5476190476190476
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2020-12-20,Sun,Premier League,Matchweek 14,Away,W 2–0,Leicester City,Tottenham,Y,CB,90,0,0,0,0,2,0,0,0,56.0,2.0,1,1.0,0.1,0.1,0.1,2.0,1.0,33.0,42.0,78.6,1.0,29.0,1.0,0.0,0.0,/en/matches/56ffe356/Tottenham-Hotspur-Leicester-City-December-20-2020-Premier-League,1.0,0.6666666666666666,0.5833333333333334
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2020-12-26,Sat,Premier League,Matchweek 15,Home,D 2–2,Leicester City,Manchester Utd,Y,CB,90,0,0,0,0,0,0,0,0,59.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,47.0,53.0,88.7,2.0,37.0,0.0,0.0,0.0,/en/matches/33c8b5c8/Leicester-City-Manchester-United-December-26-2020-Premier-League,0.5,0.6666666666666666,0.8214285714285715
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2021-01-03,Sun,Premier League,Matchweek 17,Away,W 2–1,Leicester City,Newcastle Utd,Y,CB,90,0,0,0,0,1,0,0,0,74.0,1.0,3,2.0,0.0,0.0,0.0,0.0,0.0,52.0,60.0,86.7,1.0,40.0,0.0,2.0,1.0,/en/matches/4c205b24/Newcastle-United-Leicester-City-January-3-2021-Premier-League,1.0,0.5,0.5
