,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2020-09-14,Sun,Matchweek 3,Away,L 0–4,Wolves,West Ham,Y,CM,72,75,78,96.2,1427,266,27,27,100.0,40,40,100.0,8,10,80.0,0,0.0,0.0,1,8,0,0,8,/en/matches/a223dd70/West-Ham-United-Wolverhampton-Wanderers-September-27-2020-Premier-League
1,2020-09-14,Sun,Matchweek 4,Home,W 1–0,Wolves,Fulham,N,CM,20,6,9,66.7,104,16,3,4,75.0,2,3,66.7,1,2,50.0,0,0.0,0.0,0,2,0,0,0,/en/matches/8f989671/Wolverhampton-Wanderers-Fulham-October-4-2020-Premier-League
2,2020-09-14,Mon,Matchweek 5,Away,W 1–0,Wolves,Leeds United,Y,CM,81,23,29,79.3,410,183,10,11,90.9,11,12,91.7,2,4,50.0,0,0.1,0.0,1,4,0,0,2,/en/matches/6a2c4518/Leeds-United-Wolverhampton-Wanderers-October-19-2020-Premier-League
3,2020-09-14,Sun,Matchweek 6,Home,D 1–1,Wolves,Newcastle Utd,N,CM,8,6,6,100.0,117,20,2,2,100.0,4,4,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,/en/matches/76661e3c/Wolverhampton-Wanderers-Newcastle-United-October-25-2020-Premier-League
4,2020-09-14,Fri,Matchweek 7,Home,W 2–0,Wolves,Crystal Palace,N,AM,15,11,13,84.6,153,27,4,4,100.0,4,4,100.0,1,2,50.0,0,0.0,0.0,0,1,0,0,0,/en/matches/e1741638/Wolverhampton-Wanderers-Crystal-Palace-October-30-2020-Premier-League
5,2020-09-14,Sun,Matchweek 8,Away,L 0–1,Wolves,Leicester City,N,"On matchday squad, but did not play",/en/matches/8407be08/Leicester-City-Wolverhampton-Wanderers-November-8-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
6,2020-09-14,Mon,Matchweek 9,Home,D 1–1,Wolves,Southampton,Y,"LM,CM",90,50,64,78.1,824,258,23,26,88.5,18,23,78.3,6,8,75.0,0,0.2,0.2,3,6,1,1,4,/en/matches/e5bfd125/Wolverhampton-Wanderers-Southampton-November-23-2020-Premier-League
7,2020-09-14,Sun,Matchweek 10,Away,W 2–1,Wolves,Arsenal,Y,"DM,CM,LM",90,45,55,81.8,900,103,13,15,86.7,24,27,88.9,7,10,70.0,0,0.0,0.0,0,5,1,0,5,/en/matches/fa17687c/Arsenal-Wolverhampton-Wanderers-November-29-2020-Premier-League
8,2020-09-14,Sun,Matchweek 11,Away,L 0–4,Wolves,Liverpool,Y,"CM,DM",90,61,69,88.4,1049,267,26,27,96.3,26,29,89.7,6,9,66.7,0,0.0,0.1,0,6,0,0,4,/en/matches/25249736/Liverpool-Wolverhampton-Wanderers-December-6-2020-Premier-League
9,2020-09-14,Sat,Matchweek 12,Home,L 0–1,Wolves,Aston Villa,Y,DM,89,44,55,80.0,853,206,14,16,87.5,24,26,92.3,5,10,50.0,0,0.2,0.1,3,2,1,0,8,/en/matches/f809a014/Wolverhampton-Wanderers-Aston-Villa-December-12-2020-Premier-League
10,2020-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
