,Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-08-17,Sat,Premier League,Matchweek 2,Home,W 2–1,Arsenal,Burnley,Y,CB,90,0,0,0,0,0,0,1,0,76.0,1.0,1,2.0,0.0,0.0,0.0,0.0,0.0,48.0,62.0,77.4,1.0,48.0,0.0,0.0,0.0,/en/matches/ff7eda21/Arsenal-Burnley-August-17-2019-Premier-League,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-08-24,Sat,Premier League,Matchweek 3,Away,L 1–3,Arsenal,Liverpool,Y,CB,90,0,0,0,0,1,0,1,0,66.0,0.0,1,4.0,0.1,0.1,0.0,0.0,0.0,46.0,52.0,88.5,5.0,39.0,0.0,0.0,0.0,/en/matches/102b241e/Liverpool-Arsenal-August-24-2019-Premier-League,0.0,0.5,0.7857142857142858
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2019-09-01,Sun,Premier League,Matchweek 4,Home,D 2–2,Arsenal,Tottenham,Y,CB,90,0,0,0,0,0,0,0,0,49.0,3.0,2,1.0,0.0,0.0,0.0,0.0,0.0,34.0,42.0,81.0,5.0,29.0,0.0,0.0,0.0,/en/matches/0b6b8aaf/North-London-Derby-Arsenal-Tottenham-Hotspur-September-1-2019-Premier-League,0.5,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2019-09-15,Sun,Premier League,Matchweek 5,Away,D 2–2,Arsenal,Watford,Y,CB,90,0,0,0,0,0,0,0,0,53.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,38.0,45.0,84.4,0.0,39.0,0.0,0.0,0.0,/en/matches/8257eda8/Watford-Arsenal-September-15-2019-Premier-League,0.5,0.5,0.2499999999999999
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2019-09-19,Thu,Europa Lg,Group stage,Away,W 3–0,eng Arsenal,de Eint Frankfurt,Y,CB,90,0,0,0,0,1,0,0,0,33.0,0.0,2,2.0,0.1,0.1,0.0,1.0,0.0,18.0,22.0,81.8,2.0,17.0,0.0,0.0,0.0,/en/matches/dc129b7c/Eintracht-Frankfurt-Arsenal-September-19-2019-Europa-League,1.0,0.3333333333333333,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2019-09-22,Sun,Premier League,Matchweek 6,Home,W 3–2,Arsenal,Aston Villa,Y,CB,90,0,0,0,0,2,1,0,0,65.0,1.0,0,0.0,0.1,0.1,0.0,1.0,0.0,50.0,54.0,92.6,6.0,46.0,1.0,2.0,2.0,/en/matches/d5fa0563/Arsenal-Aston-Villa-September-22-2019-Premier-League,1.0,0.6666666666666666,0.511904761904762
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2019-09-30,Mon,Premier League,Matchweek 7,Away,D 1–1,Arsenal,Manchester Utd,Y,CB,90,0,0,0,0,1,0,0,0,52.0,0.0,2,4.0,0.1,0.1,0.0,1.0,0.0,27.0,37.0,73.0,2.0,24.0,0.0,1.0,0.0,/en/matches/ce7501cd/Manchester-United-Arsenal-September-30-2019-Premier-League,0.5,0.8333333333333334,0.5641025641025641
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2019-10-06,Sun,Premier League,Matchweek 8,Home,W 1–0,Arsenal,Bournemouth,Y,CB,90,1,0,0,0,1,1,0,0,50.0,1.0,3,0.0,0.1,0.1,0.0,0.0,0.0,32.0,43.0,74.4,1.0,33.0,0.0,0.0,0.0,/en/matches/9575566f/Arsenal-Bournemouth-October-6-2019-Premier-League,1.0,0.8333333333333334,0.7023809523809523
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2019-10-21,Mon,Premier League,Matchweek 9,Away,L 0–1,Arsenal,Sheffield Utd,Y,CB,90,0,0,0,0,0,0,0,0,72.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,59.0,67.0,88.1,4.0,52.0,1.0,0.0,0.0,/en/matches/f63044fd/Sheffield-United-Arsenal-October-21-2019-Premier-League,0.0,0.8333333333333334,0.380952380952381
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2019-10-27,Sun,Premier League,Matchweek 10,Home,D 2–2,Arsenal,Crystal Palace,Y,CB,90,1,0,0,0,2,2,0,0,62.0,1.0,1,2.0,0.6,0.6,0.0,0.0,0.0,45.0,52.0,86.5,5.0,39.0,4.0,1.0,1.0,/en/matches/077b30ff/Arsenal-Crystal-Palace-October-27-2019-Premier-League,0.5,0.5,0.6282051282051283
