,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-14,Sat,Premier League,Matchweek 1,Away,L 1–5,Leeds United,Manchester Utd,Y,"FW,CM",90,0,0,0,0,2,1,0,0,49.0,2.0,0,0.0,0.1,0.1,0.0,2.0,0.0,34.0,46.0,73.9,3.0,31.0,2.0,1.0,1.0,/en/matches/e62685d4/Manchester-United-Leeds-United-August-14-2021-Premier-League,0.0,0.5,0.5595238095238095
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-08-21,Sat,Premier League,Matchweek 2,Home,D 2–2,Leeds United,Everton,Y,AM,59,1,0,0,0,3,2,0,0,39.0,1.0,0,0.0,0.5,0.5,0.1,4.0,0.0,28.0,33.0,84.8,2.0,20.0,2.0,0.0,0.0,/en/matches/b9064680/Leeds-United-Everton-August-21-2021-Premier-League,0.5,0.5,0.5595238095238095
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-08-24,Tue,EFL Cup,Second round,Home,W 3–0,Leeds United,Crewe Alexandra,N,,30,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/904a62ea/Leeds-United-Crewe-Alexandra-August-24-2021-EFL-Cup,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-09-17,Fri,Premier League,Matchweek 5,Away,D 1–1,Leeds United,Newcastle Utd,Y,CM,90,0,0,0,0,5,4,0,0,64.0,1.0,0,0.0,0.2,0.2,0.1,5.0,0.0,45.0,53.0,84.9,9.0,42.0,6.0,2.0,1.0,/en/matches/aad7d38a/Newcastle-United-Leeds-United-September-17-2021-Premier-League,0.5,0.5,0.3095238095238095
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-09-21,Tue,EFL Cup,Third round,Away,D 0 (6)–0 (5),Leeds United,Fulham,Y,DM,68,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/f0825c2c/Fulham-Leeds-United-September-21-2021-EFL-Cup,0.5,0.6666666666666666,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-09-25,Sat,Premier League,Matchweek 6,Home,L 1–2,Leeds United,West Ham,Y,CM,90,0,1,0,0,2,0,0,0,38.0,2.0,0,2.0,0.4,0.4,0.2,6.0,1.0,23.0,30.0,76.7,6.0,22.0,1.0,0.0,0.0,/en/matches/6e228b2c/Leeds-United-West-Ham-United-September-25-2021-Premier-League,0.0,0.6666666666666666,0.5595238095238095
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-10-02,Sat,Premier League,Matchweek 7,Home,W 1–0,Leeds United,Watford,Y,CM,89,0,0,0,0,2,1,0,0,54.0,1.0,0,0.0,0.1,0.1,0.2,7.0,1.0,32.0,46.0,69.6,6.0,34.0,4.0,1.0,0.0,/en/matches/be9d8a45/Leeds-United-Watford-October-2-2021-Premier-League,1.0,0.3333333333333333,0.4642857142857143
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-10-09,Sat,WCQ,First round,Home,W 5–0,pl Poland,sm San Marino,Y,CM,45,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/840c3c6f/Poland-San-Marino-October-9-2021-WCQ----UEFA-M,1.0,0.5,0.5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-10-12,Tue,WCQ,First round,Away,W 1–0,pl Poland,al Albania,N,,45,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/7a07b04e/Albania-Poland-October-12-2021-WCQ----UEFA-M,1.0,0.6666666666666666,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-10-16,Sat,Premier League,Matchweek 8,Away,L 0–1,Leeds United,Southampton,Y,"CM,AM",76,0,0,0,0,0,0,0,0,49.0,3.0,0,2.0,0.0,0.0,0.0,1.0,0.0,31.0,41.0,75.6,5.0,16.0,2.0,1.0,1.0,/en/matches/8bde822c/Southampton-Leeds-United-October-16-2021-Premier-League,0.0,1.0,0.3571428571428571
