,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Fri,Coppa Italia,First round,Home,W 3–1,Udinese,Ascoli,Y,CB,90,0,1,0,0,1,1,0,0,,,4,,,,,,,,,,,,,,,Match Report
1,Sun,Serie A,Matchweek 1,Home,D 2–2,Udinese,Juventus,Y,CB,89,0,0,0,0,1,1,0,0,62,3,5,2,0.3,0.3,0.0,2,0,39,47,83.0,6,31,3,0,0,Match Report
2,Fri,Serie A,Matchweek 2,Home,W 3–0,Udinese,Venezia,Y,CB,90,0,0,0,0,1,0,1,0,63,2,3,1,0.0,0.0,0.0,1,0,34,46,73.9,2,31,1,0,0,Match Report
3,Sun,Serie A,Matchweek 3,Away,W 1–0,Udinese,Spezia,Y,CB,90,0,0,0,0,1,0,0,0,50,1,5,1,0.0,0.0,0.0,0,0,34,39,87.2,1,26,1,0,0,Match Report
4,Mon,Serie A,Matchweek 4,Home,L 0–4,Udinese,Napoli,Y,CB,90,0,0,0,0,1,0,1,0,62,1,2,0,0.0,0.0,0.0,0,0,47,52,90.4,5,33,0,0,0,Match Report
5,Thu,Serie A,Matchweek 5,Away,L 0–1,Udinese,Roma,Y,CB,90,0,0,0,0,0,0,0,0,67,2,1,2,0.0,0.0,0.0,1,0,46,57,80.7,3,33,1,2,2,Match Report
6,Sun,Serie A,Matchweek 6,Home,L 0–1,Udinese,Fiorentina,Y,"CB,LB",90,0,0,0,0,0,0,0,0,64,4,3,0,0.0,0.0,0.0,1,0,41,52,78.8,4,32,0,1,1,Match Report
7,Sun,Serie A,Matchweek 7,Away,D 3–3,Udinese,Sampdoria,Y,CB,78,0,0,0,0,2,1,1,0,50,6,3,1,0.4,0.4,0.0,2,1,23,30,76.7,1,23,1,1,0,Match Report
8,Sun,Serie A,Matchweek 8,Home,D 1–1,Udinese,Bologna,Y,CB,90,0,0,0,0,0,0,0,0,50,1,3,1,0.0,0.0,0.0,0,0,28,44,63.6,6,34,3,0,0,Match Report
9,Sun,Serie A,Matchweek 9,Away,D 1–1,Udinese,Atalanta,Y,CB,90,0,0,0,0,1,1,1,0,37,1,4,2,0.0,0.0,0.0,0,0,19,23,82.6,1,19,0,0,0,Match Report
