,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-08-14,Mon,Premier League,Matchweek 1,Home,W 1–0,Manchester Utd,Wolves,Y,CM,67,0,0,0,0,0,0,0,0,29.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,17.0,23.0,73.9,1.0,17.0,1.0,0.0,0.0,/en/matches/f1ecda2c/Manchester-United-Wolverhampton-Wanderers-August-14-2023-Premier-League,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2023-08-19,Sat,Premier League,Matchweek 2,Away,L 0–2,Manchester Utd,Tottenham,Y,"DM,AM",84,0,0,0,0,0,0,0,0,27.0,1.0,0,3.0,0.0,0.0,0.0,3.0,0.0,16.0,20.0,80.0,3.0,13.0,1.0,1.0,0.0,/en/matches/4bb62251/Tottenham-Hotspur-Manchester-United-August-19-2023-Premier-League,0.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2023-09-26,Tue,EFL Cup,Third round,Home,W 3–0,Manchester Utd,Crystal Palace,Y,DM,45,0,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/d89d2a1a/Manchester-United-Crystal-Palace-September-26-2023-EFL-Cup,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2023-09-30,Sat,Premier League,Matchweek 7,Home,L 0–1,Manchester Utd,Crystal Palace,Y,DM,76,0,0,0,0,2,0,1,0,64.0,7.0,1,0.0,0.1,0.1,0.1,7.0,0.0,41.0,46.0,89.1,5.0,28.0,3.0,4.0,3.0,/en/matches/ef2b7ab9/Manchester-United-Crystal-Palace-September-30-2023-Premier-League,0.0,0.6666666666666666,0.282051282051282
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2023-10-03,Tue,Champions Lg,Group stage,Home,L 2–3,eng Manchester Utd,tr Galatasaray,Y,LM,84,0,0,0,0,4,1,0,0,46.0,1.0,1,0.0,0.5,0.5,0.0,2.0,0.0,30.0,36.0,83.3,3.0,28.0,3.0,0.0,0.0,/en/matches/1ad7d8f7/Manchester-United-Galatasaray-October-3-2023-Champions-League,0.0,0.3333333333333333,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2023-10-07,Sat,Premier League,Matchweek 8,Home,W 2–1,Manchester Utd,Brentford,Y,"AM,RW",62,0,0,0,0,1,0,0,0,35.0,0.0,0,0.0,0.1,0.1,0.1,3.0,0.0,24.0,30.0,80.0,2.0,20.0,0.0,1.0,0.0,/en/matches/5006142a/Manchester-United-Brentford-October-7-2023-Premier-League,1.0,0.3333333333333333,0.2142857142857142
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2023-10-21,Sat,Premier League,Matchweek 9,Away,W 2–1,Manchester Utd,Sheffield Utd,N,LW,3,0,0,0,0,0,0,0,0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,2.0,0.0,0.0,0.0,/en/matches/d95b42eb/Sheffield-United-Manchester-United-October-21-2023-Premier-League,1.0,0.3333333333333333,0.0595238095238095
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2023-10-29,Sun,Premier League,Matchweek 10,Home,L 0–3,Manchester Utd,Manchester City,N,AM,45,0,0,0,0,0,0,0,0,14.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,55.6,0.0,5.0,0.0,0.0,0.0,/en/matches/f6bfec82/Manchester-Derby-Manchester-United-Manchester-City-October-29-2023-Premier-League,0.0,0.6666666666666666,0.8076923076923077
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2023-11-01,Wed,EFL Cup,Fourth round,Home,L 0–3,Manchester Utd,Newcastle Utd,Y,DM,90,0,0,0,0,4,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/7ce66c13/Manchester-United-Newcastle-United-November-1-2023-EFL-Cup,0.0,0.6666666666666666,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2023-11-04,Sat,Premier League,Matchweek 11,Away,W 1–0,Manchester Utd,Fulham,N,"DM,CM",12,0,0,0,0,0,0,0,0,12.0,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,70.0,1.0,9.0,0.0,0.0,0.0,/en/matches/31273be0/Fulham-Manchester-United-November-4-2023-Premier-League,1.0,0.3333333333333333,0.4895833333333333
