,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-14,Sat,Premier League,Matchweek 1,Away,L 1–3,Southampton,Everton,N,RM,11,0,0,0,0,0.0,0.0,0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,40.0,0.0,7.0,0.0,1.0,0.0,/en/matches/c99ebbf5/Everton-Southampton-August-14-2021-Premier-League,0.0,0.5,0.5476190476190477
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-08-25,Wed,EFL Cup,Second round,Away,W 8–0,Southampton,Newport County,Y,LM,64,1,0,0,0,1.0,1.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/ea9d95ea/Newport-County-Southampton-August-25-2021-EFL-Cup,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-09-21,Tue,EFL Cup,Third round,Away,D 2 (4)–2 (2),Southampton,Sheffield Utd,Y,AM,80,0,1,0,0,4.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/0d6f7957/Sheffield-United-Southampton-September-21-2021-EFL-Cup,0.5,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-10-02,Sat,Premier League,Matchweek 7,Away,L 1–3,Southampton,Chelsea,Y,"LM,LW",72,0,0,0,0,0.0,0.0,0,0,28.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,35.3,0.0,22.0,4.0,2.0,0.0,/en/matches/a6466617/Chelsea-Southampton-October-2-2021-Premier-League,0.0,0.5,0.4047619047619047
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-10-16,Sat,Premier League,Matchweek 8,Home,W 1–0,Southampton,Leeds United,N,LM,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,/en/matches/8bde822c/Southampton-Leeds-United-October-16-2021-Premier-League,1.0,0.5,0.6071428571428571
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-10-26,Tue,EFL Cup,Fourth round,Away,D 1 (3)–1 (4),Southampton,Chelsea,Y,FW,66,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/026f8b03/Chelsea-Southampton-October-26-2021-EFL-Cup,0.5,0.5,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-10-31,Sun,PL2 — Div. 2,Matchweek 10,Home,W 4–0,Southampton,Aston Villa,Y,FW,78,1,0,1,1,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/38a440f0/Southampton-U23-Aston-Villa-U23-October-31-2021-Premier-League-2----Division-2,1.0,0.5,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-11-27,Sat,Premier League,Matchweek 13,Away,L 0–4,Southampton,Liverpool,N,LM,45,0,0,0,0,0.0,0.0,0,0,23.0,1.0,2.0,3.0,0.0,0.0,0.3,2.0,0.0,6.0,8.0,75.0,1.0,12.0,2.0,2.0,0.0,/en/matches/aa9b882d/Liverpool-Southampton-November-27-2021-Premier-League,0.0,0.8333333333333334,0.8452380952380952
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-12-01,Wed,Premier League,Matchweek 14,Home,D 2–2,Southampton,Leicester City,Y,LM,64,0,0,0,0,3.0,1.0,0,0,30.0,2.0,0.0,0.0,0.3,0.3,0.1,1.0,0.0,12.0,21.0,57.1,1.0,16.0,1.0,2.0,1.0,/en/matches/135f5959/Southampton-Leicester-City-December-1-2021-Premier-League,0.5,0.5,0.6547619047619048
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-12-04,Sat,Premier League,Matchweek 15,Home,D 1–1,Southampton,Brighton,Y,LM,83,0,0,0,0,1.0,0.0,1,0,39.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,10.0,21.0,47.6,2.0,27.0,3.0,2.0,1.0,/en/matches/27fd5d70/Southampton-Brighton-and-Hove-Albion-December-4-2021-Premier-League,0.5,0.5,0.4047619047619047
