,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2022-08-06,Sat,Matchweek 3,Home,D 1–1,Everton,Nott'ham Forest,Y,CB,90,58,8,34,23,1,1,58,1,0,0.0,1,100.0,19,103,52,1,0,0,2,0,22,0,/en/matches/3c3cc86f/Everton-Nottingham-Forest-August-20-2022-Premier-League
1,2022-08-06,Sat,Matchweek 4,Away,D 1–1,Everton,Brentford,Y,CB,90,61,12,31,28,2,2,61,0,0,,0,,18,80,31,0,0,0,0,0,33,1,/en/matches/db59fc65/Brentford-Everton-August-27-2022-Premier-League
2,2022-08-06,Tue,Matchweek 5,Away,D 1–1,Everton,Leeds United,Y,CB,90,47,12,31,16,1,1,47,0,0,,0,,23,90,35,0,0,0,1,0,25,0,/en/matches/42d294e5/Leeds-United-Everton-August-30-2022-Premier-League
3,2022-08-06,Sat,Matchweek 6,Home,D 0–0,Everton,Liverpool,Y,CB,90,44,12,34,9,1,1,44,0,0,,0,,18,82,29,0,0,0,0,0,20,1,/en/matches/073227b6/Merseyside-Derby-Everton-Liverpool-September-3-2022-Premier-League
4,2022-08-06,Sun,Matchweek 8,Home,W 1–0,Everton,West Ham,Y,CB,90,67,16,44,24,0,0,67,0,0,,0,,43,246,165,1,0,0,0,0,46,0,/en/matches/96e9dc0f/Everton-West-Ham-United-September-18-2022-Premier-League
5,2022-08-06,Sat,Matchweek 9,Away,W 2–1,Everton,Southampton,Y,CB,90,51,9,30,18,3,2,51,0,0,,0,,20,83,40,0,0,0,1,0,31,0,/en/matches/06d00bcb/Southampton-Everton-October-1-2022-Premier-League
6,2022-08-06,Sun,Matchweek 10,Home,L 1–2,Everton,Manchester Utd,Y,CB,90,66,11,39,23,4,2,66,1,1,100.0,0,0.0,32,202,134,0,0,0,0,0,41,1,/en/matches/5d426690/Everton-Manchester-United-October-9-2022-Premier-League
7,2022-08-06,Sat,Matchweek 11,Away,L 0–2,Everton,Tottenham,Y,CB,90,73,22,45,27,2,2,73,0,0,,0,,39,121,58,0,0,0,1,0,41,0,/en/matches/e42493f9/Tottenham-Hotspur-Everton-October-15-2022-Premier-League
8,2022-08-06,Wed,Matchweek 12,Away,L 0–1,Everton,Newcastle Utd,Y,CB,90,64,13,37,26,1,0,64,1,1,100.0,0,0.0,29,153,58,0,0,0,0,0,41,0,/en/matches/e6674f8d/Newcastle-United-Everton-October-19-2022-Premier-League
9,2022-08-06,Sat,Matchweek 13,Home,W 3–0,Everton,Crystal Palace,Y,CB,90,69,10,29,39,1,1,69,0,0,,0,,36,192,139,0,0,0,0,1,46,0,/en/matches/24d23a55/Everton-Crystal-Palace-October-22-2022-Premier-League
